PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter
203,07/13/2025,9:34:25 PM,3,5,Teagan Disharoom,,Right,Kcl merchants 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Windup,7,Top,2,1,2,Sinker,,Foul,,,,,,,77.31503011630288,0.4061602260781896,-6.268642298594979,1712.606805046306,225.22251965861733,1:30,5.305407288845097,4.914020270894153,6.000000192000004,-34.83067765865203,13.223595078056311,8.40952732011784,2.7826103726817006,0.2345803828244618,69.32059550556579,-6.163945207713976,-4.685643813082926,0.4989275973758947,79.2408905338783,37.2204375944442,38.67626472518784,,68.21132363812681,86.29724982601796,57.8510411879205,257.4866965908232,,38.52562714615387,3.8523246668640407,-6.678052113756183,7.014718238404189,-4.406233183273585,49.99999999999999,5.318521897283743,12.037593188523063,-111.71676727571436,-0.1731662582932825,-8.265858516361597,23.99134920825564,-23.49147755704693,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,18733f6e-1a73-47c6-ab96-3ded3b2a82d6,77.54954291451915,5.3032203957735495,4.920757110843573,0.430268359476978,-6.348423131770137,69.5054051699737,2.785421521435292,-0.2397590550550637,-6.119833583292138,-4.763287109199089,0.4987067855313653,9.16718944663655,11.341670206234229,-51.73128369364429,71.32098563794098,1060.7037824888175,-1344.592709523903,61.93504424736523,-0.4362427446080028,-0.7851146600387049,-0.4396444453978527,39.4328121532883,49.26200304787034,47.93148353636862,0.0858483892516142,0.7484345391348013,2.4864392740315924,160.3793528680874,201.4394750163635,,,,,,,,,0.7339912166509663,0.0,,41.694334803068905,medium,high,25.81111292585307,-73.11384690173898,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,110.337715,0.0,,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
204,07/13/2025,9:35:00 PM,3,6,Teagan Disharoom,,Right,Kcl merchants 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Windup,7,Top,2,1,2,Slider,,Foul,,,,,,,68.95844026281965,2.5705213140773404,-6.773701995600415,,,,4.262159338772172,5.832514394273523,6.000000192000004,,,,1.8783791569872543,0.4924162550323268,61.92610973487263,-8.24389307286191,-6.773701995600544,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,73c5a2c5-dd52-4309-b51a-3ae75174702f,69.15444292992746,4.25238746816293,5.832514394273535,2.6848076013962823,-6.773701995600474,62.05895346456237,1.8872825818036272,-0.4924162550323163,-8.10956769669068,-6.773701995600477,0.5615047216741351,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,156.18454,0.0,,-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,07/13/2025,9:35:25 PM,3,7,Teagan Disharoom,,Right,Kcl merchants 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Windup,7,Top,2,1,2,Sinker,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,76.0069381163184,0.6066147456666449,-4.70902585213688,1541.3235085230983,228.08295844071728,1:30,5.548087881579396,4.421715329385995,6.000000192000004,-37.17266360776841,12.317617619715556,8.856020076343759,3.016080318765524,-0.7732971902253837,68.18965494470258,-6.419322433189129,-3.033876911234473,0.5063274621768231,,,,,,,,,,,,-6.395236742302159,6.456878867667894,-4.042403491300656,49.99999999999994,5.576153659145684,8.826949502293294,-110.10684031560564,0.1499986325763286,-7.685095056586873,23.40218837613768,-24.414879774714493,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,aee46494-68b9-4c24-b200-4b608ccbc9f0,76.23679198411426,5.545149847603576,4.428735160770898,0.6394063849722191,-4.791810501448413,68.3667424808925,3.0194417489241308,0.7680422748906046,-6.366743669121229,-3.1136034075312016,0.5061025253497765,9.63837351029424,10.268996876406892,-49.60317527267169,26.215490472117374,998.8973797178288,-1173.8322634511326,64.80776905005334,-0.4329508334977964,-0.7615742295242761,-0.4822429560896338,,,,,,,,,,,,,,,,,0.8187714803843551,0.0,,,medium,high,66.40605857509435,6.293211579038003,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,119.743484,0.0,0.0,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,07/13/2025,9:37:40 PM,1,1,Owen Laroe,,Left,Kcl bluecaps 2025,Gavin Kleist,,Left,Kcl merchants 2025,Windup,7,Bottom,0,0,0,Sinker,,BallCalled,,,,,,,77.99317487725754,4.108920052911199,0.1738211782044625,,,,4.1486630067661,0.9478217412603304,6.000000192000004,,,,4.271158531381604,-1.109370540256518,69.47526386979982,-4.333862802011256,0.1738211782044814,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,46a3966b-6354-43e5-99c9-15c5e50b96aa,78.22155862888171,4.141036323896619,0.9478217412603288,4.197328912978346,0.1738211782044711,69.64245047315501,4.278050385097273,1.1093705402565166,-4.228914849918186,0.1738211782044712,0.493529168072814,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,127.54901,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,07/13/2025,9:37:53 PM,1,2,Owen Laroe,,Left,Kcl bluecaps 2025,Gavin Kleist,,Left,Kcl merchants 2025,Windup,7,Bottom,0,1,0,Sinker,,InPlay,,Popup,Out,1.0,0.0,,78.41482804208161,3.5324794570043587,-1.120367424244934,,,,4.115909702951918,0.5609540933016337,6.000000192000004,,,,3.7438146908119583,0.4804410366919919,69.94134051145576,-4.810390742720806,-1.120367424244932,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,b71564b3-7905-47a5-8f8f-db69b33e20ae,78.64079797414152,4.10850701885719,0.5609540933016344,3.6196239885450727,-1.1203674242449342,70.10811765984148,3.750608898307783,-0.4804410366919919,-4.706663483095304,-1.120367424244935,0.4906505864928701,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,133.59947,0.0,0.0,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
208,07/13/2025,9:38:32 PM,2,1,Owen Laroe,,Left,Kcl bluecaps 2025,Blake Willan,,Right,Kcl merchants 2025,Windup,7,Bottom,1,0,0,Sinker,,BallCalled,,,,,,,78.17221008033194,1.833414897511612,-0.665896694980978,1842.282607486488,146.4330010533569,11:00,5.113547004395328,-0.1948415917127981,6.000000192000004,-27.258581150993454,19.421094941598323,-11.20035844996405,4.546659618678461,1.7471128851293205,69.74268512011214,-3.3480354273842354,-2.7962437234935607,0.4917398895647135,,,,,,,,,,,,5.831149675438001,9.872448415951398,0.2555464212958968,50.00000000000006,5.247221162308273,1.6354802432614295,-113.53832918773364,2.8658774288859026,7.422221636162473,25.60915511359032,-19.60783120484201,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,b6910679-c8ba-4cb8-a19b-08b34aafa8ea,78.41808606818216,5.114342645324668,-0.2009459334296584,1.8221977572205168,-0.5932584687032186,69.94098808760099,4.547136913703635,-1.7423265939940715,-3.33948194963179,-2.723973659589524,0.4914993141907865,-11.879882846972894,17.694373976800758,14.88742691954334,93.41825737728615,1780.4417512405498,473.3205851077003,96.64324811000031,-0.8052700491669615,0.2569207260516201,0.5343518395586823,,,,,,,,,,,,,,,,,0.9955446755756038,0.0,,,medium,high,5.923568360442365,-63.872837040753176,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,99.59836,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
209,07/13/2025,9:38:46 PM,2,2,Owen Laroe,,Left,Kcl bluecaps 2025,Blake Willan,,Right,Kcl merchants 2025,Windup,7,Bottom,1,1,0,Sinker,,BallCalled,,,,,,,78.72375150429492,0.7707648347515799,2.744376193823072,1748.8694064632125,150.54323185209395,11:00,5.2922110116242855,-3.078451378261988,6.000000192000004,-27.079862828331155,19.1594931824668,-9.335783490187064,3.8436882141484543,1.96543342074391,70.16133582916635,-4.034041442801406,-2.96811641951767,0.4879200742604578,,,,,,,,,,,,5.98752885466335,10.33737626184387,2.8601361449789144,49.999999999999964,5.339817805577447,-5.212873101316385,-114.2886559786881,0.7889748553699696,7.74707693167996,25.33713411042459,-18.798840694964195,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,adbbb7e0-d11c-47fa-89b8-692598ad23b2,78.96854990363018,5.293030321802525,-3.083602995231152,0.7592601922013599,2.806154587598636,70.36071327160036,3.844251259677901,-1.9611986387633,-4.024259029086919,-2.9040909105255754,0.4876898672103607,-9.939159612875608,17.462499325561105,19.87624489148963,94.5361864205598,1644.687801120938,594.59754263448,94.04291681487165,-0.818857068777214,0.3399896758654788,0.4624717518059623,,,,,,,,,,,,,,,,,0.9917434108187626,0.0,,,medium,high,4.91743222149605,77.16202919695743,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,120.197205,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
210,07/13/2025,9:39:03 PM,2,3,Owen Laroe,,Left,Kcl bluecaps 2025,Blake Willan,,Right,Kcl merchants 2025,Windup,7,Bottom,1,2,0,Curveball,,BallCalled,,,,,,,68.67977772195448,1.7795662737784834,0.6047921722870365,1827.089153993284,244.098531173734,2:15,4.642970780067854,-0.1471341920939698,6.000000192000004,-55.68475514128589,4.765355586430182,3.4092073131283422,1.6571161326905688,-0.69907732775026,61.854566396750144,-8.749390721234196,1.2536059069141663,0.5595901647211985,,,,,,,,,,,,-1.6341892618112488,1.9569898775200536,0.0959017456991747,50.00000000000001,4.755842095537784,-1.1375462124849394,-99.75797948538468,1.719384117805118,-1.6063914046020162,19.71671314228648,-30.250348462999675,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,a0a2cde4-4345-433d-95c2-b2cee57e64ba,68.8750552171778,4.6333949151668,-0.152325154217794,1.890864535202564,0.6668495210085493,61.98645499449552,1.6656991304013915,0.7026652610311809,-8.619551001800929,1.307939560907572,0.5593551200970079,2.822360294217863,1.4131824798504533,83.91393773478876,51.838211667111686,193.71196262503128,1816.791251678588,10.60221731389816,-0.0463131197886786,0.994363765833655,-0.0953718833438435,,,,,,,,,,,,,,,,,0.9156948701063506,0.0,,,medium,high,43.34560949959948,-38.44608573874023,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,84.55032,0.0,,-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
211,07/13/2025,9:39:19 PM,2,4,Owen Laroe,,Left,Kcl bluecaps 2025,Blake Willan,,Right,Kcl merchants 2025,Windup,7,Bottom,1,3,0,Sinker,,BallCalled,Walk,,Walk,0.0,0.0,,78.02042671541491,3.3904975013583,-2.1463801276205605,,,,4.156260324256047,0.6151861402899759,6.000000192000004,,,,3.613610430297537,1.3805796493918432,69.62000593832059,-5.037804140436937,-2.1463801276206103,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,72ca046e-f269-48dc-b89d-14e24ccd3bb6,78.24518200363907,4.148709876109614,0.6151861402899791,3.478748154368027,-2.1463801276205823,69.78482661011631,3.620398338620623,-1.3805796493918392,-4.933255996401418,-2.146380127620583,0.4933218937842868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,151.46046,,0.695,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,07/13/2025,9:39:48 PM,3,1,Owen Laroe,,Left,Kcl bluecaps 2025,Deegan Aeilts,,Left,Kcl merchants 2025,Windup,7,Bottom,1,0,0,Sinker,,BallCalled,,,,,,,79.5981567007314,3.935538055153916,2.153225233465569,,,,4.138709460384498,-1.3862931922379051,6.000000192000004,,,,4.268245993889789,-0.2105903626646968,70.16316322307746,-4.033886016691393,-0.2788206015954665,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,c7815769-4738-4365-abbf-6855307ecdd7,79.83018218377241,4.13141742694191,-1.386293192237907,4.020387294439149,2.153225233465571,70.33341373388315,4.27492172402478,0.2105903626646973,-3.930936598313292,-0.278820601595462,0.4838342604351269,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,128.33415,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,07/13/2025,9:40:29 PM,3,2,Owen Laroe,,Left,Kcl bluecaps 2025,Deegan Aeilts,,Left,Kcl merchants 2025,Windup,7,Bottom,1,1,0,Sinker,,BallCalled,,,,,,,78.18961200567794,3.548352784574857,-0.3225215272206451,,,,3.91977842851622,0.4806343676690258,6.000000192000004,,,,3.5419328518019344,-0.1808817346009193,69.74354838353615,-4.841278132952833,-0.3225215272206414,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,e795ffe6-bff4-4bfb-88cf-fd61bfa428da,78.41482864406159,3.912331902831462,0.4806343676690259,3.635926256511088,-0.3225215272206439,69.90979027154427,3.5487756949127327,0.180881734600919,-4.7368967272742895,-0.3225215272206437,0.4919821771218313,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,134.97885,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214,07/13/2025,9:40:45 PM,3,3,Owen Laroe,,Left,Kcl bluecaps 2025,Deegan Aeilts,,Left,Kcl merchants 2025,Windup,7,Bottom,1,2,0,Sinker,,BallCalled,,,,,,,76.59387726858857,0.9639032720287646,-1.5027346179392016,,,,3.912336128062824,-0.0170670052658044,6.000000192000004,,,,0.9843193568351848,1.414019383920481,68.80565028578295,-7.722493953115325,-1.502734617939222,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,89ac662a-1124-41c6-b7cc-dceddf8b56b8,76.80288420393336,3.904629151868644,-0.0170670052658034,1.0554075363493312,-1.5027346179392116,68.95818204232219,0.9914467310686674,-1.4140193839204802,-7.615039717466477,-1.5027346179392118,0.5015664813221488,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,138.08232,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
215,07/13/2025,9:41:04 PM,3,4,Owen Laroe,,Left,Kcl bluecaps 2025,Deegan Aeilts,,Left,Kcl merchants 2025,Windup,7,Bottom,1,3,0,Sinker,,StrikeCalled,,,,,,,77.35791462851213,-0.2313555961043229,1.2263888308654511,1861.01994060504,149.10709568023992,11:00,4.955022914074211,-0.6177305568596304,6.000000192000004,-27.693584626160032,19.79351094008952,-9.889482192220107,2.432153216098936,0.3018819943778048,69.38871259836351,-5.477951651988346,-0.6530650089100581,0.4959744749539038,,,,,,,,,,,,5.768807354540565,10.788012552712756,0.5235425455143451,50.00000000000004,4.920149631000782,-2.129756684005181,-112.4204059443188,-1.229500598477903,7.224126554930985,24.462175108557314,-18.66450364915396,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,59de103d-e5ad-458c-8480-6f815c4ba700,77.59506697469666,4.955663280235723,-0.6233294050780672,-0.2407922334820764,1.2934773937750366,69.58064145330262,2.432721835734381,-0.297506025053024,-5.467921147748057,-0.5865622587207829,0.4957429173412055,-10.518366592277207,18.174819454732614,20.41573805624162,78.2444610383071,1744.122219171314,649.1786379129544,93.71862069378358,-0.8042261917533585,0.3488294906189444,0.4811841840422624,,,,,,,,,,,,,,,,,0.9917228931012916,0.0,,,medium,high,19.57998506552357,61.51982849781887,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,99.111244,0.0,,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
216,07/13/2025,9:41:17 PM,3,5,Owen Laroe,,Left,Kcl bluecaps 2025,Deegan Aeilts,,Left,Kcl merchants 2025,Windup,7,Bottom,1,3,1,Sinker,,InPlay,,GroundBall,FieldersChoice,1.0,0.0,,77.90845278768076,3.1161531624960346,-0.2062555363532681,,,,3.691448813739666,0.0772720836344871,6.000000192000004,,,,2.887517567075558,0.1144213350652443,69.57567917644838,-5.3237331989552965,-0.2062555363532713,,84.20637541366818,-0.5614259091596068,-13.43119654664824,,,,,47.1309713732122,,-12.95133604149353,0.3968902108368191,,,,,,,,,,,,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,4566b7c0-3efa-42b5-8c9e-243c97be61ca,78.13182455424305,3.683833442771413,0.0772720836344873,3.204743545266709,-0.2062555363532694,69.73920459441669,2.8944005585873134,-0.1144213350652441,-5.219059528639462,-0.2062555363532693,0.4935344584385562,,,,,,,,,,,-19.55830978185206,81.89936132130937,-0.8251023853700925,0.1845797925081684,0.6401923440327237,2.8643278068270965,-10.563153346449171,45.93199597189248,,,,,,,,,,0.0,,48.435414448123566,low,high,,,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,,,,159.24748,0.5,0.31185,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
217,07/13/2025,9:41:57 PM,4,1,Owen Laroe,,Left,Kcl bluecaps 2025,Cole Yates,,Right,Kcl merchants 2025,Windup,7,Bottom,2,0,0,Sinker,,BallCalled,,,,,,,77.37879347302737,0.6322164848884345,0.0650894137395072,1771.498984825749,146.79734407832052,11:00,4.914321544616799,-1.0827625810433623,6.000000192000004,-28.197578907039453,19.318523529416414,-10.781451515837588,3.152125411631032,1.920723204291788,69.26430200567006,-4.718180169052204,-1.9850449712097569,0.4961259315837845,,,,,,,,,,,,5.858112394928367,10.237729385360463,1.0836903894685614,49.99999999999998,4.949527708816181,0.1738355474374586,-112.45778479895958,0.452166374983374,7.328487048168477,24.79063377768941,-19.36667032365905,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,632e8140-b311-484c-bf28-7f4894c09692,77.61710351976222,4.914737946394417,-1.0885623539019504,0.6254575734643144,0.1345019202627466,69.45799692066063,3.1528881458419007,-1.916134694350489,-4.705343284008232,-1.9154132177655976,0.4958901118473324,-11.430933065749624,17.598734450087814,15.607876063522172,84.12322473135042,1706.176005744398,476.6257343668632,96.31255904514242,-0.8058846764894154,0.2690522198711538,0.5274095099464499,,,,,,,,,,,,,,,,,0.6455075604824951,0.0,,,medium,high,14.289097741784596,-76.7870645732045,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,55.96718,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
218,07/13/2025,9:42:13 PM,4,2,Owen Laroe,,Left,Kcl bluecaps 2025,Cole Yates,,Right,Kcl merchants 2025,Windup,7,Bottom,2,1,0,Sinker,,Foul,,,,,,,77.95636057194807,-0.1131233118999466,0.3370395179694203,1733.0610308350272,147.92802834540103,11:00,4.977098024576999,-0.7300268894090559,6.000000192000004,-28.35641783727816,18.41775363151196,-9.56257409406848,2.508925038666689,1.2136620954854629,69.90704423511465,-5.486271114141525,-1.4808964544598726,0.4922373614543056,70.84653981821751,58.06933731549962,80.05406533203707,,108.06415414414457,20.54601151148836,93.12609841926135,194.33429685313413,,79.59043375526164,4.797828218288308,5.290477000009556,10.00556817560933,0.7081025189683967,49.999999999999964,4.951486972406737,-0.3968348749821491,-113.30863218269832,-1.0234889096749888,6.724784102090816,25.00263479720989,-19.45586069686923,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,a90ba829-ee39-4be4-8016-067635c4578e,78.19370918140086,4.977249548749762,-0.7356246804626208,-0.1166590431177552,0.4043274520957231,70.09970665485255,2.509875067918144,-1.2092321084451048,-5.4706551791038045,-1.413900217718364,0.4920069634402291,-10.192715986440632,16.735909049210946,24.04383806673563,95.24080034116808,1582.6902348558456,706.1105841799257,91.32339869723286,-0.7738578352652038,0.407435498009961,0.4849127403564767,36.90707721406462,6.471810482573931,60.12666234547696,1.1920893378347297,1.6862986681935523,2.398097055833675,191.1358103006302,35.112974156621384,,,,,,,,,0.927846277027461,0.0,,29.36640716520456,medium,high,4.2832796929486365,-15.96558538781012,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,119.68994,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,07/13/2025,9:42:37 PM,4,3,Owen Laroe,,Left,Kcl bluecaps 2025,Cole Yates,,Right,Kcl merchants 2025,Windup,7,Bottom,2,1,1,Sinker,,BallCalled,,,,,,,78.98218337128587,1.859652737340796,-0.6252632067979507,1871.9296758041023,148.1740170424044,11:00,5.134702212529386,0.1749853051802137,6.000000192000004,-27.31479751895636,18.4077877053952,-9.896573752279894,4.587528588880541,1.2308679546136516,70.45585113129408,-3.3330023187413667,-2.5078643635614424,0.4866726175075695,,,,,,,,,,,,5.139489298294378,9.314912808011616,-0.1183422985035482,50.00000000000004,5.270480622198433,1.5339428500219194,-114.7149488543246,2.94645716594064,6.6789809248728975,26.118133799522333,-20.06893147976898,KCL Merchants 2025,KCL BlueCaps 2025,,,,a14bd0b5-30e4-4e34-aac9-45d44e1a94de,9e8d3672-943f-4877-b678-96176aa8923f,79.2274787254284,5.135363765125451,0.1690999776984179,1.8499463529366635,-0.5539909225789681,70.65731353420402,4.588072380000824,-1.2263462793572826,-3.3230889787810587,-2.43623276477419,0.4864430833674829,-10.5666540950894,16.713034162225807,26.21936122396222,57.62973663905002,1679.3251921347508,827.0354346807845,89.7109124258839,-0.7622320305626271,0.441809030205969,0.4730825640549812,,,,,,,,,,,,,,,,,0.5015456323991098,0.0,,,medium,high,38.13323702485499,-19.67842224738061,54.667001749344,Josh  Eisfelder,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,99.84401,0.0,,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
