PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
105,07/06/2025,7:33:16 PM,5,2,Miles Woolsey,,Left,Kcl bobcats 2025,Trey Blanchette,,Right,Kcl bluecaps 2025,Windup,5,Top,2,0,1,Slider,,StrikeSwinging,,,,,,,75.8122765549509,1.5040689097968,-5.36292145008304,2518.87808871725,64.9920398804768,8:15,5.52720669187359,5.11004985262114,6.000000192,-51.4567963110653,-0.368389557906028,-11.7306820268462,2.82210246524433,0.511306758057659,67.2730129767572,-7.60913877562253,-5.76255703510396,0.510443729523282,,,,,,,,,,,,4.51293576510154,-0.401619627100244,-4.66506077329654,50.0,5.62156571967383,10.6143966097497,-109.613085334496,1.53514334209287,5.32375059063394,24.8600835668595,-32.647826045111,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,0624f27e-759d-4923-8269-15e09bc6cf1c,76.0040769258274,5.51646534784818,5.11024482506722,1.63071564968656,-5.36564251423629,67.3979059920241,2.83159463969593,-0.511319487298193,-7.46560137809436,-5.76240660691738,0.510250928904577,-11.6723950479443,-3.71141188197783,-61.022084576667,41.0465333234813,1220.32705142556,-2203.53096492399,48.4472454975786,0.204807906481626,-0.874806515962093,0.439052708763855,,,,,,,,,,,,,,,,,0.996937898080342,0.0,,,medium,high,53.0581200088668,-2.09417463764655,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-6.724712516103807,-18.82021313325897,-16.07420023068263,104.03035188152813,0.0,,-1
106,07/06/2025,7:33:37 PM,5,3,Miles Woolsey,,Left,Kcl bobcats 2025,Trey Blanchette,,Right,Kcl bluecaps 2025,Windup,5,Top,2,0,2,Fastball,,Foul,,,,,,,88.9777468230164,0.17956212333782,-1.94722135521062,,,,4.49966524551917,1.86780853366025,6.000000192,,,,1.83283266127191,-0.0573762492204501,79.6975740090457,-6.26528685671412,-1.94722135521064,,56.2830966626274,38.8016775392428,63.5362213510806,,98.1534714229115,49.6577893951537,33.6319485861612,159.888626533957,,63.2803110951809,3.01930325196884,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,548fa019-de27-45f6-9b98-aa7d06c4d667,89.2223412935592,4.49377558160323,1.86780853366026,0.247919522408825,-1.94722135521063,79.8845673717198,1.83810118364858,0.0573762492204522,-6.18557056255284,-1.94722135521063,0.431781834837324,,,,,,,,,,,39.2664424199329,19.5465415112584,35.2684871317924,0.0780087210215489,0.967966482146756,1.850314345343,142.815228662772,71.8900782925946,,,,,,,,,,0.0,,16.7140367072239,low,high,,,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,-2
107,07/06/2025,7:34:14 PM,5,4,Miles Woolsey,,Left,Kcl bobcats 2025,Trey Blanchette,,Right,Kcl bluecaps 2025,Windup,5,Top,2,0,2,Slider,,Foul,,,,,,,74.357271566524,1.4476542083338,-3.62819904251455,2439.86034776659,65.3055646086507,8:15,5.21006592853449,3.50227323403875,6.000000192,-52.283369092688304,-0.31055245766531,-12.181590199154,2.20154797508458,0.889399009070488,66.8363820455943,-8.41863593644643,-5.93612810990542,0.518871299790549,,,,,,,,,,,,5.28132345731579,-0.696253179576441,-3.19934109720411,50.0,5.29818831166628,7.1590672769673,-107.77795527594,1.33431753171303,6.03140939286757,23.808511188495,-32.9691889106506,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,c2ed4e9b-e303-4737-9c0c-fe39d076edf0,74.5412802594579,5.19853682049041,3.50254167488539,1.58249604925717,-3.63178155906518,66.9556150286799,2.21117589265112,-0.889277621882741,-8.27427778510542,-5.9339632762384,0.518680837333404,-12.1432392219293,-3.73114933636411,-60.3069200728808,61.507809437547,1208.59396055564,-2119.48558738014,49.5353745005105,0.206948311413392,-0.868691353306465,0.450053029201814,,,,,,,,,,,,,,,,,0.99498445528406,0.0,,,medium,high,34.6429715062077,19.3452791388245,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8.1797175045307,-18.762376033018253,-16.52510840299043,104.72444697449066,0.0,,-2
108,07/06/2025,7:34:44 PM,5,5,Miles Woolsey,,Left,Kcl bobcats 2025,Trey Blanchette,,Right,Kcl bluecaps 2025,Windup,5,Top,2,0,2,Slider,,InPlay,,FlyBall,Out,1.0,0.0,,77.3857061814041,1.3788695391851,-2.79559393445354,2466.50443646241,63.7460460425449,8:00,5.22521049933653,2.53482483739697,6.000000192,-48.4625493038955,-0.612592625792189,-10.7647042590092,2.46995185639196,0.962505021126903,69.4649353634046,-7.78438967595119,-4.83902344655601,0.497865803067379,,,,,,,,,,,,4.82574911136199,-0.829272743895566,-2.30073510267515,50.0,5.3097913373636,5.78181899858025,-112.27177741685,1.35745546513801,5.98780496205774,25.6050760815573,-33.2030138641275,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,5bf09523-dc01-4c2b-b91a-06892205ba8f,77.5790096452051,5.21468664058257,2.53540323244086,1.50348768439655,-2.80293328801569,69.5964861140021,2.47887098995642,-0.962635110993413,-7.64894442546632,-4.84067256934647,0.497681610322659,-10.6911566045416,-3.7209755885768896,-63.4396086791162,73.0822894820022,1102.87486937671,-2206.19834955656,44.7140841537875,0.197793011478389,-0.894463564282415,0.401014783744326,,,,,,,,,,,,,,,,,0.994326609014784,0.0,,,medium,high,24.2259394661981,-27.504070281834,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-5.151282889650602,-19.064416201145132,-15.108222462845632,103.68467114396945,0.0,0.0,-1
109,07/06/2025,7:37:18 PM,1,1,Ethan Robbins,,Left,Kcl bluecaps 2025,Ryan Theile,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,0,0,Sinker,,StrikeCalled,,,,,,,65.757215086608,3.12699477972981,-1.56418456945028,1241.72840028496,1.76744066905375,6:00,4.91395811327806,-0.433587667910785,6.000000192,-66.616632633098,-0.451415046083696,0.862483946673251,2.27275425507199,1.81581851108021,59.2210801765574,-9.46535265559546,-1.40004231747351,0.585445395913043,,,,,,,,,,,,-1.01849362967073,-1.34803402255765,0.560531842704379,50.0,5.13059353263366,2.58414814625679,-95.3813675448135,3.63497394384811,-0.914513335690418,18.1314507026294,-33.384459798376,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,b84a396e-06a3-40e1-ae5f-bbb117e77581,65.9269839392496,4.9010974713035,-0.440060718975711,3.27676178511665,-1.48719855024636,59.319236092881,2.28377398346617,-1.81123899100604,-9.30097806291311,-1.33084339783002,0.585226742686545,0.135901780265389,-4.39293052309584,78.8386493057287,59.8035087063457,240.364575314024,1218.24229569013,19.3572584197047,0.193480491787473,0.981085956808718,0.0059703140956116,,,,,,,,,,,,,,,,,0.994864128561542,0.0,,,medium,high,36.1768421642889,28.310380942039,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-16.779773984446706,-18.90323862143664,-3.48103425716318,104.80697338058984,0.0,,-1
110,07/06/2025,7:37:36 PM,1,2,Ethan Robbins,,Left,Kcl bluecaps 2025,Ryan Theile,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,0,1,Fastball,,BallCalled,,,,,,,75.6400292186271,-1.99169161004216,2.30902359232526,2056.26507126488,130.219683555463,10:15,5.26880605729164,-1.14282382780217,6.000000192,-32.847058340422,16.8649591894999,-16.0177700074101,0.678234747263586,0.330483623438631,68.2593396085697,-8.17547845878231,-0.731616456039162,0.507460469531601,,,,,,,,,,,,9.43919698795424,9.79112420449188,0.963922311290019,50.0,5.0873445793354,-3.98894781855158,-109.806635115954,-4.72124488875419,11.2959833810177,23.0431500953059,-20.4569113128437,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,5764c3ed-ec1b-4eff-8f8e-4d94365b6795,75.8508305661359,5.2677083145595,-1.15121199796254,-1.98025566707994,2.4089985210643,68.4238291377105,0.680137077436802,-0.323927264923402,-8.14604913705989,-0.632820178148626,0.507246855796745,-16.9553209427703,15.0818800972567,15.6335275238267,0.300926410136483,1980.19362431652,554.129275097584,96.3005038595745,-0.621831658104645,0.269483386573658,0.735325841610113,,,,,,,,,,,,,,,,,0.997158928857483,0.0,,,medium,high,90.2708337691229,3.8225868239490097,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.01778294911463,0.0,,-1
111,07/06/2025,7:37:55 PM,1,3,Ethan Robbins,,Left,Kcl bluecaps 2025,Ryan Theile,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,1,1,Fastball,,BallCalled,,,,,,,75.7686357259548,0.069727381348677,0.451568445307319,2107.89944638611,126.068877790871,10:15,5.0471861282593,-0.680843930767758,6.000000192,-34.1052867331739,15.4630254461212,-17.272141512792,2.26988498795316,1.70049558372989,68.0387196420618,-6.38467549809551,-2.83227691942315,0.506726466300641,,,,,,,,,,,,9.50610718045141,8.3460310850854,0.654038257194836,50.0,5.03316472731589,-0.394916703931763,-110.118580547651,-0.799932947075706,11.3988811642782,23.826954958681,-22.1662288528297,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,ae85ae00-1818-4695-988d-9b8b4e124395,75.9827572525516,5.0457523151055,-0.689997506903244,0.0852134233376412,0.561666784252228,68.2040796651299,2.27210415232475,-1.69329588684685,-6.3505330848381,-2.72358551325279,0.506507520649163,-18.30389496483,13.470767757199,15.6414035833634,4.01543676128429,2029.83968343057,568.322914939541,96.2967985456149,-0.566954510502873,0.269615761754624,0.778376466778077,,,,,,,,,,,,,,,,,0.996729779675351,0.0,,,medium,high,86.3861069148442,24.5115010922425,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.233167897631,0.0,,-1
112,07/06/2025,7:38:37 PM,1,4,Ethan Robbins,,Left,Kcl bluecaps 2025,Ryan Theile,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,2,1,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,b9f74fe5-1397-485c-98f2-c444b6b11a07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braxton Waller,,Kcl bluecaps 2025,2019-02,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,-1
113,07/06/2025,7:38:40 PM,1,5,Ethan Robbins,,Left,Kcl bluecaps 2025,Ryan Theile,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,75.4578670649103,0.50926523138545,2.1828680320812,2053.77092829507,134.669747662759,10:30,4.99405630085408,0.215190915450922,6.000000192,-32.1244854406134,17.840892929978,-14.8653936724372,2.79067977469715,-1.00613391354733,67.6543175090106,-5.5783992296027,-0.641602200666452,0.508751980280457,,,,,,,,,,,,8.78811805415113,9.47898654084643,-0.384480821217599,50.0,5.01698316661213,-3.7718331231781503,-109.600604341215,0.0980062410092147,10.4590507386457,23.2660453017398,-20.8927717776275,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,769cd477-730f-450b-81db-8b47f73d484f,75.683260890112,4.99362326124866,0.207053613949203,0.512520709846914,2.27970117846286,67.8310729605056,2.79210536908509,1.01229993564128,-5.55508874143729,-0.546330214661269,0.508525210276266,-15.7753468561072,16.0217083906286,18.1780911874392,31.5883426609807,1951.27012138757,640.718299481249,95.009141209697,-0.667932600040328,0.311971647204656,0.675677240362424,,,,,,,,,,,,,,,,,0.995094055605519,0.0,,,medium,high,61.5704916051174,-0.189437143052064,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.695,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.23745335141493,,0.695,-1
114,07/06/2025,7:39:10 PM,2,1,Ethan Robbins,,Left,Kcl bluecaps 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Windup,5,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,72.6010414200297,1.53926046485233,0.821228980961328,2008.2263259327,140.914622454082,10:45,5.15681138361223,-1.25090343676815,6.000000192,-35.1700968083724,18.8462274493976,-12.6378760748624,3.65704003534069,1.54076253914839,64.9916229232732,-5.13457782675891,-1.58231229808674,0.528973646834114,,,,,,,,,,,,7.12422475490072,9.66832544769699,1.19130868456779,49.9999999999999,5.26191153322562,-1.18027476961441,-105.472086401487,1.91175113552274,7.84000513955356,21.7966006208408,-21.5343345561396,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,864dbaca-e850-41ae-9d23-2a1b712dcd37,72.8322233131417,5.15630806242585,-1.25872229164177,1.54297963259,0.913966225383792,65.1726023140327,3.65873853070692,-1.53482268190749,-5.10719456173917,-1.49180584151133,0.528717287156869,-13.5072817988811,16.7799655329938,24.665602952769,41.402851850581904,1824.99349715354,838.076196724638,90.875887522585,-0.705385306100634,0.417321586666983,0.572952234692446,,,,,,,,,,,,,,,,,0.996250501410252,0.0,,,medium,high,52.7374333344762,-4.11280573425662,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.80535467845866,0.0,,-1
115,07/06/2025,7:39:27 PM,2,2,Ethan Robbins,,Left,Kcl bluecaps 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Windup,5,Bottom,0,1,0,Fastball,,BallCalled,,,,,,,72.7362521123195,1.89362656516951,-0.298476844206034,1916.13067664355,131.819654849905,10:30,5.22496311085257,0.124138586964453,6.000000192,-37.3874793455947,16.5231193184199,-15.1531947610155,3.86992918394086,1.41603270742744,65.0803357947048,-5.20145930868896,-3.18021844850008,0.528455715946117,,,,,,,,,,,,8.10052467362909,8.28240951813994,-0.0910826639598937,49.9999999999999,5.35769327401167,0.948027402508018,-105.645883387727,2.51174547550137,8.92806385717679,22.1559251226916,-23.0455197624973,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,47e1476c-9c92-4439-a651-9477229d26d4,72.9590002460663,5.22342757107737,0.115448902303565,1.91007576182293,-0.193774689139904,65.2532686654864,3.87244270167496,-1.40920908998012,-5.16221517958614,-3.07670466129625,0.5282079567653,-16.1347712055502,14.2693594537808,21.1566276057577,20.1419581650503,1786.97825609685,691.567409737864,93.2597279443938,-0.621844824437128,0.360918708816493,0.695015611297324,,,,,,,,,,,,,,,,,0.995305314691641,0.0,,,medium,high,71.8722376514548,23.9697385321003,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.27336327799443,0.0,,-1
116,07/06/2025,7:39:47 PM,2,3,Ethan Robbins,,Left,Kcl bluecaps 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Windup,5,Bottom,0,2,0,Fastball,,BallCalled,,,,,,,72.6891626385586,1.45154629681783,1.6234635641906,2001.895582563,141.60978003564,10:45,5.05926206787085,0.764736753765727,6.000000192,-36.0562091796954,17.8240974718283,-11.2630341226743,3.40446630554778,-1.33539121990055,65.100277840362,-5.38772554605716,-0.517826868713963,0.528307227180709,,,,,,,,,,,,6.65325590339139,9.1466026719329,-0.890498727901835,49.9999999999999,5.15672339109454,-2.69635956442122,-105.577651761249,1.72892144039306,7.34142463808298,21.7280390583999,-22.0813828998658,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,91f4a881-c6e3-4412-98d8-a14801ada95c,72.9202583823977,5.05839146001016,0.757050350588855,1.45959433064295,1.71517238767414,65.2816608502757,3.40645061056953,1.3412336169647,-5.35580174931286,-0.42850948852702,0.528054447614635,-12.1243606014849,15.7583803125055,33.5080715659988,40.0146934137091,1669.19666512633,1105.15538120954,83.3808056556716,-0.653538314476431,0.55205445820237,0.517806476099125,,,,,,,,,,,,,,,,,0.996425813313212,0.0,,,medium,high,53.9867759276619,-4.54784845719457,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.29604696876606,0.0,,-1
117,07/06/2025,7:40:06 PM,2,4,Ethan Robbins,,Left,Kcl bluecaps 2025,Zach Pomatto,,Left,Kcl bobcats 2025,Windup,5,Bottom,0,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,74.5317672818765,-0.343985796297562,0.673965470855976,2063.11445803321,123.347249021255,10:00,4.95711994925317,-1.06092960558597,6.000000192,-35.9821001934345,15.2364255718448,-18.7622568564044,1.63888726414182,1.99804295328395,67.0527771844716,-7.14243701205137,-2.89265457655431,0.515092301938835,,,,,,,,,,,,10.388460157337,8.36591771906153,1.01687048997121,50.0000000000001,4.90830774774716,-0.768674176745472,-108.317248336498,-1.6198208618333,12.0564862086835,23.0000088791949,-22.4648559157899,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,5cb19665-f856-4626-81c0-c9462bf2249c,74.7377197843278,4.95472940102076,-1.06993471814096,-0.317267950420335,0.781257139631984,67.2087012693083,1.64180108351321,-1.99100964276238,-7.09822578567085,-2.78657690780292,0.5148743108343,-19.7665834523412,13.0986550523691,2.78392678217108,5.41802623400229,2060.67957421258,100.204587563335,99.8819801872285,-0.549063111673844,0.0485695726541807,0.834368441404171,,,,,,,,,,,,,,,,,0.99619581815553,0.0,,,medium,high,94.8762236106022,16.4400338700471,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.695,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.01778294911463,,0.695,-1
118,07/06/2025,7:42:56 PM,3,1,Patrick Kennedy,,Right,Kcl bluecaps 2025,Jake Folmar,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,0,0,Fastball,,Foul,,,,,,,86.643250490611,-2.15955185609638,-3.82029837081482,2195.43363656825,199.807213027603,12:45,5.73491096398628,2.7666633498074,6.000000192,-15.9456789377577,22.0353690319185,6.68995163304097,2.39360759065727,0.231672851247513,77.7106048481549,-5.17339918794325,-2.5541936963264,0.443562675316309,,,,,,,,,,,,-4.89618311850423,12.639078287288,-2.4588989672116,50.0,5.54928643416917,8.17701503547477,-125.594571833524,-5.24634049174515,-7.67023021943713,29.9976867116778,-12.374005780734,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,3176bf52-597a-4091-bda2-8c39e5bdeec9,86.8954883918342,5.73808595702263,2.77019143705655,-2.19872907873371,-3.86246985793774,77.9213239823583,2.39185444459456,-0.23448140418735,-5.19831362590943,-2.59648557659914,0.443367916882379,7.08635938605364,21.1377418701937,-18.210875326773,85.8363683737566,2085.47040129077,-686.106447947695,94.9912749150839,-0.893714122620227,-0.312515230029985,-0.321883982248983,,,,,,,,,,,,,,,,,0.997632759737312,0.0,,,medium,high,12.7472684636191,30.8293336472419,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,103.54210056306293,0.0,,-2
119,07/06/2025,7:43:26 PM,3,2,Patrick Kennedy,,Right,Kcl bluecaps 2025,Jake Folmar,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,0,1,Fastball,,StrikeCalled,,,,,,,85.8665722328077,-2.35084958848242,-2.15637500381939,2185.66686037345,194.399367116036,12:30,6.04045173408628,2.75165611124336,6.000000192,-16.1743618268382,22.4013390806429,4.70859933662374,2.50494740337685,-1.13897133569585,77.0678732585062,-5.40760345235329,-1.26311696017787,0.447021524515194,,,,,,,,,,,,-3.26943202674331,12.9032062423787,-2.57865547938431,50.0,5.83934710323433,4.54668472714635,-124.638411217283,-5.62332451540038,-5.04244575399771,29.6184018522002,-12.2734316812292,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,eef13469-7ced-425c-bd9d-8276f774f319,86.1191280140234,6.04365548426025,2.75438846451953,-2.39015191493484,-2.18880555751541,77.2772396252097,2.50324705286977,1.1368621550297,-5.43202932971493,-1.29520733693383,0.44682200132776,5.01271049051507,21.4651774796487,-18.9607364768885,51.4039124290212,2067.07576153209,-710.167177938594,94.5741457222306,-0.916031848148212,-0.324920138020143,-0.235186217893699,,,,,,,,,,,,,,,,,0.966425162018893,0.0,,,medium,high,43.73647881388089,-53.8257308492293,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,103.50580047570654,0.0,,-1
120,07/06/2025,7:43:56 PM,3,3,Patrick Kennedy,,Right,Kcl bluecaps 2025,Jake Folmar,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,0,2,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,93a03314-e94b-42b1-87a1-a76221074c22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braxton Waller,,Kcl bluecaps 2025,2019-02,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,-1
121,07/06/2025,7:44:13 PM,3,4,Patrick Kennedy,,Right,Kcl bluecaps 2025,Jake Folmar,,Right,Kcl bobcats 2025,Windup,5,Bottom,0,1,2,Fastball,,BallCalled,,,,,,,85.8165968484378,-0.912003022883182,-3.22001357473482,2101.8430005069,191.028290073596,12:15,5.87760880624742,2.38645658112611,6.000000192,-17.2331989700027,21.456949887754,3.29623479235584,3.59248695522589,0.334672098019598,76.8116787113156,-4.17678307458897,-2.59522013062043,0.447684154173072,,,,,,,,,,,,-2.87935969515957,11.9188795799937,-2.12580307962591,50.0,5.79322437140261,6.9038127538989,-124.532422081063,-2.52020784870105,-4.42591115253706,29.9475220858167,-13.8533437195115,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,0cc0d6fb-2c48-4aac-8ff6-3a7d8cc3d1c8,86.0755951544667,5.880445147658,2.38878516171196,-0.947139910214592,-3.24768137520215,77.0268149038964,3.59108502965313,-0.336470593170153,-4.19668629422147,-2.62251709091764,0.447478208882737,3.55626630308684,20.4139324402403,-26.832777002541,56.5592487772812,1875.53281139069,-948.74689574025,89.2327738531553,-0.875848989148721,-0.451388089172904,-0.170696634881883,,,,,,,,,,,,,,,,,0.994207015862065,0.0,,,medium,high,39.0966761004469,46.2294729396521,54.667001749344,Braxton Waller,,Kcl bluecaps 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.80679566859281,0.0,,-1
