Pitcher,PitcherTeam,TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ABS_Horizontal,ABS_RelSide,differential_break,xWhiff_xg,xWhiff_rf,xWhiff_nn,xWhiff,stuff+
Luka Zachman,Normal cornbelters,Fastball,StrikeSwinging,StrikeoutSwinging,85.64030435001416,2290.8644167884827,5.601632967217567,2.156333245419668,6.000000192000004,18.423919850921937,1.997727420519868,3.8148855693469206,0.4941824460290612,1.997727420519868,2.156333245419668,16.426192430402068,0.85704786,0.69,0.9994673,0.8488383897145589,217.5931835542129
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,84.21081740023592,1794.9849136755556,5.467819620191226,3.405167092619604,6.000000192000004,6.56372919337241,15.525647000900433,2.566898950167579,0.275173111537304,15.525647000900433,3.405167092619604,8.961917807528023,0.0022020263,0.0,0.92303866,0.3084135625977069,79.05944140850933
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,88.32848071185225,1818.691517146788,5.437384645483276,3.584173068474988,6.000000192000004,7.723376576584247,15.009884564174945,2.4102221475170653,-0.1611075264938594,15.009884564174945,3.584173068474988,7.2865079875906975,0.0054086875,0.06,0.8755703,0.313659661586086,80.40423847936965
Luka Zachman,Normal cornbelters,Fastball,InPlay,Out,84.59776827158804,2253.154133249227,6.0207283959119575,3.267003226208844,6.000000192000004,16.919923180776244,0.3500659980125568,3.204716125092816,0.1497501763329135,0.3500659980125568,3.267003226208844,16.569857182763688,0.115876995,0.17,0.9994476,0.42844152639309563,109.82768548680903
Luka Zachman,Normal cornbelters,Fastball,StrikeSwinging,StrikeoutSwinging,84.22693166017014,2245.2567570641468,5.992392962690847,3.356800751655761,6.000000192000004,18.179843061222588,1.6070523524511866,4.009782488723913,0.8980383326311618,1.6070523524511866,3.356800751655761,16.5727907087714,0.89686656,0.68,0.9994453,0.8587706263860068,220.1392359280705
Luka Zachman,Normal cornbelters,Fastball,InPlay,Out,84.69888026494151,2190.4455526071674,5.601389528974872,2.735705822879584,6.000000192000004,18.573208324897823,3.317405643252178,2.6403319833032444,0.0973033855208361,3.317405643252178,2.735705822879584,15.255802681645646,0.007212598,0.05,0.9987564,0.3519896688560645,90.22984063001623
Ab Trier,Danville dans 2025,Sinker,InPlay,Error,84.42332816753924,1792.7757617219331,5.209663986616647,4.642490953155672,6.000000192000004,6.950254063109,16.493046128897323,2.800925558462396,1.5258602838646913,16.493046128897323,4.642490953155672,9.542792065788323,0.0012179096,0.03,0.92918235,0.32013342008615536,82.06373661076888
Ab Trier,Danville dans 2025,Sinker,InPlay,Single,89.07613005085747,1906.43487834884,5.151955171599374,3.3632319362846945,6.000000192000004,8.094736118739569,16.25880244069282,2.997080016639951,0.2029888964842967,16.25880244069282,3.3632319362846945,8.16406632195325,0.00062384986,0.02,0.93859845,0.31974076795314127,81.96308326062926
Ab Trier,Danville dans 2025,Sinker,InPlay,Single,85.55658879510695,1813.192685686324,5.353990383516847,3.794360275971222,6.000000192000004,7.927009960802071,15.41612351342502,2.6740766703835845,0.0573762780086105,15.41612351342502,3.794360275971222,7.48911355262295,0.041336723,0.07,0.9207914,0.3440427034099897,88.19269724446764
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,87.50205014436746,2011.585524643889,5.181350990926389,2.3682422223042034,6.000000192000004,7.650236088329642,15.047193807826195,2.2130866306654893,0.8746526044257537,15.047193807826195,2.3682422223042034,7.3969577194965535,0.007613068,0.1,0.98274004,0.36345103752488894,93.16787421421434
Luka Zachman,Normal cornbelters,Fastball,StrikeSwinging,StrikeoutSwinging,81.28874112979372,2165.799738053667,5.510635356024538,3.847721753960718,6.000000192000004,19.79674875054393,2.678005945135503,3.767726997315152,-0.7016925011541338,2.678005945135503,3.847721753960718,17.118742805408427,0.0358012,0.15,0.99928373,0.39502830977241193,101.26246475059095
Luka Zachman,Normal cornbelters,Fastball,BallCalled,Walk,81.6039702574062,2180.339319907596,5.901845094702874,2.559722666047036,6.000000192000004,18.515812669411662,3.242607208337037,1.0206578055480022,0.3736026373987144,3.242607208337037,2.559722666047036,15.273205461074625,0.020728126,0.15,0.9992327,0.3899869451920191,99.9701497683786
Luka Zachman,Normal cornbelters,Fastball,InPlay,Out,81.4889678209941,2205.029814567231,5.850979575208035,2.220962343419,6.000000192000004,19.760309869454368,4.051591350714465,2.79453919521819,0.1540062945694344,4.051591350714465,2.220962343419,15.708718518739904,0.0044072503,0.1,0.9994013,0.36793617388854427,94.3176043770675
Ab Trier,Danville dans 2025,Sinker,StrikeCalled,StrikeoutLooking,87.29873833666444,1908.76895796981,5.101675417769693,4.569556759549405,6.000000192000004,8.342946116366452,16.43886524597407,1.917292864375851,0.0798361467970918,16.43886524597407,4.569556759549405,8.09591912960762,0.0010621845,0.01,0.9627938,0.32461867050422977,83.21349601059393
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,88.03717810886883,1893.7620724705896,5.094905170867676,4.687214965629559,6.000000192000004,6.234689544287779,16.16977509628123,1.6359220599771502,-0.4623299906727357,16.16977509628123,4.687214965629559,9.935085551993453,0.0017921866,0.01,0.9516591,0.32115042333491145,82.32443756075328
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,86.97825696773805,1852.4812368891423,5.122253856978605,3.776052174440404,6.000000192000004,8.042663762250395,16.03621213055124,1.381351400061982,0.0861842840262401,16.03621213055124,3.776052174440404,7.993548368300846,0.00084734894,0.04,0.9305851,0.32381081176300847,83.00640764431074
Eli Tritinger,Normal cornbelters,Fastball,InPlay,Out,91.83066426140776,2132.719267571375,5.209934257851609,2.8458369159625088,6.000000192000004,16.566139870935313,13.678190730257928,2.271358139104235,0.5750416913310616,13.678190730257928,2.8458369159625088,2.887949140677385,0.0036304425,0.01,0.9895096,0.33438000835478304,85.71573978795698
Eli Tritinger,Normal cornbelters,Fastball,InPlay,Out,92.84471267158897,2169.886823852806,5.18855233818547,0.9545525966936366,6.000000192000004,13.763709126997725,15.604231010762131,2.1558381430376907,-0.169642038148428,15.604231010762131,0.9545525966936366,1.8405218837644064,0.009268289,0.36,0.9889388,0.4527356992910305,116.05530959845618
Eli Tritinger,Normal cornbelters,Fastball,BallCalled,Walk,90.97358790826613,2140.070656744541,5.193498752210734,3.101934128665917,6.000000192000004,16.67877598969487,15.1430183180762,1.5311447077687117,0.6041141345201112,15.1430183180762,3.101934128665917,1.5357576716186703,0.0020360558,0.04,0.9919399,0.34465865269613766,88.35059110000584
Eli Tritinger,Normal cornbelters,Fastball,InPlay,Out,91.46516463318468,2201.3005725599514,5.068019480053943,2.7697103071017217,6.000000192000004,16.785454123778,14.748689041894242,2.502340821315133,-0.1173476714391758,14.748689041894242,2.7697103071017217,2.0367650818837575,0.0023397908,0.04,0.99522465,0.34585481516085564,88.65721813513977
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,86.85169763775212,1730.0993082678588,5.2145441939411805,3.005437654123416,6.000000192000004,5.929557516758049,14.489974991039311,2.196141101058817,-0.5170611482107484,14.489974991039311,3.005437654123416,8.560417474281262,0.0003617321,0.03,0.76719844,0.2658533918345347,68.14946942658267
Ab Trier,Danville dans 2025,Sinker,InPlay,Out,86.97414267071038,1993.6755028545736,5.102404863561273,3.1443122300795605,6.000000192000004,8.493758786377331,16.606562586029032,1.877604316599298,0.332302018461134,16.606562586029032,3.1443122300795605,8.1128037996517,0.002345462,0.08,0.9829469,0.35509744493601225,91.02649509240082
Logan Barnett,Normal cornbelters,Sinker,HitByPitch,Walk,86.50565992483229,1931.3453027738,6.278713487426165,4.6717949416152535,6.000000192000004,15.036456500818892,10.753084017326476,3.140038078141055,-2.764584684789372,10.753084017326476,4.6717949416152535,4.283372483492416,0.308529,0.4,0.97582924,0.5614527444044749,143.92408678794715
Ab Trier,Danville dans 2025,Sinker,BallCalled,Walk,85.17743770542582,1922.7797116208808,5.118040750837278,2.829904110034434,6.000000192000004,5.8885393908473205,15.92092394833168,1.8592948389108173,-1.677143061295412,15.92092394833168,2.829904110034434,10.03238455748436,0.0008541808,0.05,0.9735637,0.34147261729619155,87.53387546368333
Logan Barnett,Normal cornbelters,Fastball,InPlay,Out,87.36480689857113,2058.695687096856,5.617177436694996,4.692473080543127,6.000000192000004,12.786167876942836,9.239821316028388,2.022936000953387,0.1649579010442173,9.239821316028388,4.692473080543127,3.546346560914447,0.008001279,0.06,0.9924529,0.3534847328563531,90.61308877169076
Eli Woodall,Normal cornbelters,Fastball,InPlay,Out,88.74510611731387,2173.1758539629286,5.309603316062939,3.215390940466415,6.000000192000004,17.574953669457987,14.424752367570912,2.7329938187071168,0.0851258071678492,14.424752367570912,3.215390940466415,3.1502013018870745,0.0018545259,0.05,0.9964723,0.34944227499266467,89.57683583284862
Eli Woodall,Normal cornbelters,Fastball,BallCalled,Walk,89.36292081033551,2189.547932734997,5.339502816792278,4.018867951060697,6.000000192000004,17.737531625815002,14.5052135596605,2.9271863111111327,-0.8675162043340062,14.5052135596605,4.018867951060697,3.2323180661545017,0.097076476,0.22,0.9970174,0.43803128639856975,112.28594660505755
Eli Woodall,Normal cornbelters,Fastball,InPlay,Single,88.88991128591346,2117.5226555444906,5.53481427722297,3.288473647437465,6.000000192000004,17.496809367254688,14.179665797391005,3.062874314426914,-0.7886739930648426,14.179665797391005,3.288473647437465,3.317143569863683,0.0147585785,0.06,0.99351937,0.35609264809638264,91.28160775762916
Eli Woodall,Normal cornbelters,Fastball,InPlay,Out,88.94185120283983,2235.518604647915,5.485454580738516,1.9993586606414155,6.000000192000004,18.70781386189738,13.320590189519535,2.51663294918585,-0.7905170052032369,13.320590189519535,1.9993586606414155,5.387223672377846,0.023468923,0.03,0.9978857,0.35045154228806497,89.83555373077162
Jake Fenton,Normal cornbelters,Fastball,InPlay,Out,84.12676413298816,1954.5877628389403,4.635266535984543,3.7715287927884633,6.000000192000004,16.436560590406966,10.521194990278872,2.596712098595747,-0.0408607304988888,10.521194990278872,3.7715287927884633,5.915365600128094,0.05652471,0.15,0.98541933,0.39731468061606084,101.84855830701267
Theo Nagy,Danville dans 2025,Fastball,InPlay,Out,83.93354589273103,2150.8877434158367,5.6242238018403645,-2.513412389722625,6.000000192000004,16.270457441288592,-16.89250209264879,2.4822152234110644,0.8810465081753874,16.89250209264879,2.513412389722625,0.6220446513601985,0.0008191399,0.01,0.9980392,0.3362861086272945,86.20435391226489
Theo Nagy,Danville dans 2025,Fastball,BallCalled,Walk,82.89661320385534,2075.7137671076457,5.890021306375096,-1.98536917572734,6.000000192000004,17.862611142928,-15.093581394448115,3.083382146113939,1.8714083538198,15.093581394448115,1.98536917572734,2.769029748479884,0.032154992,0.14,0.9962379,0.3894642887512843,99.83617081523201
Theo Nagy,Danville dans 2025,Fastball,StrikeSwinging,StrikeoutSwinging,84.27212498332783,1847.6913359770472,5.956223474598512,-1.7161620350668485,6.000000192000004,17.18886015781732,-13.919825439440082,3.860899524854718,0.6492394903655796,13.919825439440082,1.7161620350668485,3.269034718377238,0.9833119,0.71,0.94245756,0.8785898160934448,225.2197325646052
