PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Splitter,PitchType_Knuckleball,PitchType_Sinker,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
105,7/22/2025,7:25:11 PM,4,6,Danny Harris,,Right,Burlington bees 2025,Jack Novak,,Right,Normal cornbelters,Stretch,3,Bottom,2,3,2,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,77.29359469,1.151965942,-3.601828607,2358.189127,68.92730388,8:15,4.514206552,2.731525589,6.000000192,-46.91178252,1.11842492,-9.807685916,1.677784548,1.437714947,69.39060538,-7.70900795,-5.460221038,0.498802652,66.49783984,-0.612943184,-23.53595741,2367.891631,,,,26.91211677,,-20.01633598,0.270159928,4.016058237,0.190376044,-2.432108822,50.0,4.581239861,7.326139378,-112.0599588,0.955178505,4.964463823,25.50446093,-31.9387156,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,490f8add-a94b-48c9-98e3-7069f87f0090,77.49568689,4.504393972,2.732482163,1.266413154,-3.613523427,69.53048153,1.686127118,-1.438124019,-7.583442303,-5.466059934,0.498607459,-9.693126091,-1.907187818,-67.03340367,54.23876181,920.1521784,-2171.261368,39.01943944,0.140295243,-0.920732499,0.364100138,-26.55269814,60.96237262,-0.711372122,1.370404604,1.968496871,1.758445518,-9.211696008,25.28649216,0.883198852,-2.968392263,-0.0424466,-0.634385404,-0.19873074,0.747034974,,,0.996790689,0.0,0.99685803,34.52317144,medium,high,41.18511437,67.30742038,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,8.43644370874999,17.174075063870966,21.61918135796774,-1.54674238378125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,98.810196,0.25,0.15255000000000002,-2
106,7/22/2025,7:28:04 PM,1,1,Nicholas Currie,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,4,Top,0,0,0,Changeup,,StrikeCalled,,,,,,,80.10831488,-1.614783252,-6.808304442,1549.171452,238.6779902,2:00,5.697475375,4.399495437,6.000000192,-32.22325384,12.55300371,14.86843292,1.500376366,0.719014416,72.08265306,-7.674510743,-4.013280877,0.481609914,,,,,,,,,,,,-10.29352581,7.322046386,-3.85093312,50.0,5.546271562,13.37293857,-115.6075348,-4.212858245,-13.68329882,25.12411939,-22.44077155,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,a81a0f3b-f8dc-4754-bd61-ef2b019763d2,80.32927361,5.695256666,4.407367655,-1.589622332,-6.90112717,72.25338291,1.502955755,-0.725081838,-7.634056651,-4.104876994,0.481419568,15.75134354,10.92081131,-22.90107976,38.3588224,1427.062769,-602.8466134,92.11780708,-0.478871941,-0.389141313,-0.786924839,,,,,,,,,,,,,,,,,0.996596359,0.0,,,medium,high,55.47705984,34.07830022,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,113.3465,0.0,,-2
107,7/22/2025,7:28:22 PM,1,2,Nicholas Currie,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,4,Top,0,0,1,Changeup,,BallCalled,,,,,,,79.5336195,-1.645726577,-6.051135896,1675.117272,232.5651646,1:45,5.363224081,4.358415587,6.000000192,-30.92316235,14.37915573,13.99186261,1.247772792,0.120486449,71.5707071,-7.466633639,-3.414966671,0.484430786,,,,,,,,,,,,-9.571762082,8.320355386,-3.871801793,50.0,5.210439195,11.78327914,-114.9454769,-4.208838818,-12.5753164,24.88701486,-21.24282285,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,bcc072ea-fe1b-4ece-bb97-9ea21d6b42d6,79.75794981,5.361803219,4.366075306,-1.63016643,-6.141493395,71.74529523,1.249754599,-0.126301949,-7.43492076,-3.503592729,0.484233796,14.84938774,12.7989028,-25.21565165,80.02810367,1515.496529,-713.6442702,90.47107057,-0.549936296,-0.426026453,-0.718381188,,,,,,,,,,,,,,,,,0.989730733,0.0,,,medium,high,17.97470669,23.61779054,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.39237,0.0,,-1
108,7/22/2025,7:28:36 PM,1,3,Nicholas Currie,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,4,Top,0,1,1,Fastball,,Foul,,,,,,,85.95929501,-1.325319789,-6.605804223,1834.283585,224.5561507,1:30,5.694924204,4.208820055,6.000000192,-22.43474859,16.42061045,13.14573262,2.585164646,0.862442836,77.05026378,-5.559017384,-4.133836374,0.44863896,79.303371,32.81138468,50.85442841,3177.894252,89.90807787,63.37615898,56.46523593,278.5871641,,62.33040602,4.237124704,-9.300442824,9.317923699,-3.675978786,50.0,5.573211294,13.96600746,-124.1166582,-3.586153487,-14.24616419,29.02152559,-17.90110867,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,8c915a4d-0658-425e-8190-6cee8034c9b6,86.2029893,5.695538576,4.215476452,-1.333702152,-6.684610337,77.24738422,2.585447081,-0.867668805,-5.553140372,-4.212597196,0.448454243,13.89397661,15.26961033,-20.27292247,71.0801696,1720.654831,-635.5652795,93.80527878,-0.668421902,-0.346492377,-0.658145268,51.69099576,42.07644395,42.97253164,0.773389127,3.122863685,2.739623169,246.7279877,129.3681106,51.03845144,-32.38218717,0.722702773,0.591981677,-0.361732531,-0.720213351,,,0.997387778,0.0,0.997184083,37.94322919,medium,high,26.02784736,-73.10055451,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.19182,0.0,,-2
109,7/22/2025,7:28:59 PM,1,4,Nicholas Currie,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,4,Top,0,1,2,Changeup,,InPlay,,GroundBall,Out,1.0,0.0,,78.76924249,-0.966043931,-5.465837851,1440.434281,242.0574616,2:00,5.178176767,4.176186149,6.000000192,-34.60752206,11.49495659,16.46737729,1.392194901,-0.453086208,70.85318009,-7.490319435,-2.355358665,0.488690234,86.01825474,-8.226792447,-3.834220526,1606.66455,3.081868812,-109.9568191,0.455992474,10.46584972,,-5.7838766,0.060875364,-10.73068186,6.538667882,-3.739162333,50.0,5.079053109,10.4381497,-113.9820596,-2.915336125,-13.85021353,24.64215691,-23.73451634,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,7ba446ac-45b7-48c8-8121-6f0e09184e5f,78.98268316,5.174826607,4.183928338,-0.927614805,-5.556959186,71.0145661,1.395570792,0.447219713,-7.437500876,-2.445680991,0.488498763,17.32978595,9.638128997,-6.636884912,85.96872274,1430.781307,-166.4805319,99.32985673,-0.465445628,-0.115576624,-0.877497813,-5.692834964,84.94252488,-12.30850292,-0.521805859,2.896841976,1.382051873,-1.054709898,10.41256921,-0.007157846,-0.174571906,0.003786692,-0.830315829,0.041361349,0.555756119,,,0.996960913,0.0,0.996615396,49.41942265,medium,high,12.62814954,40.99569968,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,117.45401,0.08333333333333333,0.22275,-2
110,7/22/2025,7:29:36 PM,2,1,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Stretch,4,Top,1,0,0,Fastball,,BallCalled,,,,,,,86.40385398,0.032918899,-9.838219038,1896.908131,222.303819,1:30,5.566467592,7.157850749,6.000000192,-21.50188159,17.54518405,13.07694023,3.80569529,0.986918688,77.15500164,-4.004680592,-7.413991269,0.449744358,,,,,,,,,,,,-10.33636404,9.472216268,-6.35610541,50.0,5.556705452,21.06167583,-123.7835152,-0.592910503,-15.75752017,28.73055182,-17.73390038,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,b376e8da-5a07-43fc-8fff-de91208b0813,86.65548165,5.567619205,7.164304959,0.017864519,-9.915064775,77.36161997,3.805555865,-0.991842514,-4.005120298,-7.491886505,0.449565013,13.82342311,16.49245622,-21.70998986,76.6775993,1762.356812,-701.6829246,92.90680886,-0.687125969,-0.369908755,-0.62532025,,,,,,,,,,,,,,,,,0.997214887,0.0,,,medium,high,20.99016063,-80.8456004,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,111.28048,0.0,,-1
111,7/22/2025,7:29:52 PM,2,2,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Stretch,4,Top,1,1,0,Changeup,,BallCalled,,,,,,,79.92555089,-0.043395965,-5.978738301,1661.805208,237.9557234,2:00,5.343470647,5.157920275,6.000000192,-31.61362034,13.21958071,16.78588873,2.668449627,-0.97988667,71.66737161,-6.014035264,-2.812522275,0.481916057,,,,,,,,,,,,-11.0692878,7.161710485,-4.678885827,50.0,5.321579747,11.61925958,-115.5704426,-1.000162579,-14.69287252,25.27154839,-22.66791866,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,fa968e03-db86-47ad-b2c2-65e03c048b65,80.14773208,5.341312483,5.165943841,-0.019130173,-6.073638345,71.83898839,2.670958498,0.973689039,-5.974459576,-2.907008024,0.48172373,17.6854236,11.54624062,-8.400382819,59.7228273,1643.976292,-242.7725239,98.92713567,-0.52488211,-0.14608964,-0.838544327,,,,,,,,,,,,,,,,,0.996616848,0.0,,,medium,high,36.24945543,73.75397755,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,113.70123,0.0,,-2
112,7/22/2025,7:30:10 PM,2,3,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Stretch,4,Top,1,2,0,Fastball,,BallCalled,,,,,,,83.87515027,-1.103063852,-4.371156893,1716.905844,234.4474656,1:45,5.493957431,3.650348336,6.000000192,-27.15124133,13.40937369,14.67731184,2.203055563,-0.803032017,75.27376947,-6.235194355,-1.592077763,0.458378024,,,,,,,,,,,,-9.407638364,7.623234657,-3.302110495,50.0,5.388101123,8.846813333,-121.5581103,-3.170599002,-13.79879823,28.2087214,-20.99255293,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,20b128db-74a9-4d69-a482-72393feff651,84.10838575,5.492979877,3.65809936,-1.092704153,-4.462338072,75.45585723,2.204605387,0.79713775,-6.210519242,-1.68150092,0.458190026,15.53655399,11.95579241,-21.14311354,76.7222315,1601.327832,-619.2857604,93.26823816,-0.542307399,-0.360698732,-0.758814279,,,,,,,,,,,,,,,,,0.997014599,0.0,,,medium,high,20.94999165,-36.80871992,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,115.82416,0.0,,-2
113,7/22/2025,7:30:32 PM,3,1,Nicholas Currie,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Stretch,4,Top,1,0,0,Fastball,,BallCalled,,,Walk,0.0,0.0,,85.51734898,-0.379185863,-6.626772967,1776.934351,228.6375612,1:30,5.983102919,4.788641919,6.000000192,-24.02240932,15.23866587,13.95137566,3.626446927,0.235234465,76.53915947,-4.916714142,-4.002178195,0.450975155,,,,,,,,,,,,-9.754534132,8.365653162,-4.254533552,50.0,5.938074528,13.9176564,-123.4990919,-1.563509653,-14.78537258,28.85552503,-19.49386443,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,54ff2362-daf0-43c4-af02-aa7f964e149f,85.76162537,5.98317428,4.795812684,-0.381266559,-6.711169275,76.73424104,3.627172401,-0.240820107,-4.904256442,-4.086036952,0.450788186,14.75241566,13.99267799,-20.47354048,40.24633498,1664.692189,-621.5268329,93.6833816,-0.619078499,-0.349774786,-0.703135414,,,,,,,,,,,,,,,,,0.996972985,0.0,,,medium,high,53.77829852,-58.31024428,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,114.09118,0.0,,-1
114,7/22/2025,7:31:07 PM,3,1,Nicholas Currie,,Right,Normal cornbelters,Danny Rollins,,Right,Burlington bees 2025,Stretch,4,Top,1,0,0,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,84.74903531,-0.724823969,-7.471759734,1801.986637,228.4998611,1:30,5.579900787,5.281705208,6.000000192,-24.24194298,15.84268581,14.90811774,2.880286844,0.45979168,75.90600388,-5.296278154,-4.676299896,0.455680512,90.63411918,-10.22990551,-2.559008766,1771.652717,7.78563496,-109.7241263,6.809638566,14.31422996,,-1.130241572,0.1153183,-10.52864208,8.80330872,-4.678278414,50.0,5.506276974,15.56749013,-122.1691947,-2.298917097,-15.63533035,27.9775322,-19.10088792,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,44b2be4a-9cac-423a-a88f-bb497cb5551a,84.98997264,5.579867314,5.288986856,-0.725496187,-7.556667019,76.09700559,2.881079041,-0.465390563,-5.282707756,-4.760526251,0.45549436,15.71697487,14.60742498,-11.83421634,97.45582676,1763.685576,-369.5524734,97.87450913,-0.648537897,-0.205080585,-0.733035163,-3.982328092,89.10436623,-16.09647607,0.475743565,-0.490566947,2.856028359,-0.282350439,14.31144498,0.077221653,-0.60278711,-0.022797522,-0.924176896,-0.063707075,-0.37661449,,,0.997750363,0.0,0.994364547,51.86969715,medium,high,2.289755916,-27.66789295,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,111.85492,0.16666666666666666,0.2673,-1
115,7/22/2025,7:31:48 PM,4,1,Nicholas Currie,,Right,Normal cornbelters,Colin Schmitke,,Right,Burlington bees 2025,Stretch,4,Top,2,0,0,Changeup,,BallCalled,,,,,,,80.49098185,-1.945039243,-5.944552755,1624.445044,235.0571422,1:45,5.299694226,3.504901899,6.000000192,-30.26685541,13.9475054,15.93232271,0.959277144,0.712143905,72.45477484,-7.64213847,-2.94103175,0.478578515,,,,,,,,,,,,-10.5782333,8.183841175,-3.028194368,50.0,5.12277511,11.65046589,-116.3355587,-4.851879284,-14.24080133,25.42227109,-21.15666577,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,5912368c-0ef4-4a41-9d5c-f0fc09f68ff4,80.71096126,5.297860597,3.512466434,-1.92435565,-6.033929534,72.62522096,0.96152474,-0.718026018,-7.607045744,-3.029639279,0.478388467,16.7787294,12.37351037,-8.892609023,56.86069932,1604.918913,-251.111495,98.79798145,-0.565874524,-0.154582943,-0.809870445,,,,,,,,,,,,,,,,,0.996679736,0.0,,,medium,high,38.82537061,-73.34718768,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,114.25159,0.0,,-1
116,7/22/2025,7:32:23 PM,4,2,Nicholas Currie,,Right,Normal cornbelters,Colin Schmitke,,Right,Burlington bees 2025,Stretch,4,Top,2,1,0,Fastball,,BallCalled,,,,,,,85.35666683,-3.862525884,-4.238846134,1858.345793,224.3006699,1:30,5.960323981,2.381546877,6.000000192,-22.52959212,16.71256542,13.32437055,0.477741287,0.454848878,76.92540044,-8.094893268,-1.718453048,0.450866493,,,,,,,,,,,,-8.60185015,10.31212163,-2.0433767,50.0,5.631284124,8.741336634,-123.4859409,-9.055238991,-13.04739358,28.64311377,-16.53249489,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,9f2b254a-7763-4804-b792-9967518f2d1c,85.58860533,5.960784764,2.388072808,-3.868871066,-4.316856493,77.11196637,0.478125143,-0.459965473,-8.087799223,-1.795916313,0.450685703,14.05955639,15.54689462,-15.60164419,56.05123911,1789.874761,-499.7973853,96.31548487,-0.689315061,-0.268947462,-0.672690128,,,,,,,,,,,,,,,,,0.996890989,0.0,,,medium,high,39.5538848,-40.87451981,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.77037,0.0,,-1
117,7/22/2025,7:32:42 PM,4,3,Nicholas Currie,,Right,Normal cornbelters,Colin Schmitke,,Right,Burlington bees 2025,Stretch,4,Top,2,2,0,Fastball,,BallCalled,,,,,,,85.47495491,-2.809020674,-6.172158708,1864.344911,229.8869368,1:45,5.446986099,3.858413256,6.000000192,-23.89774167,15.37397133,14.5242254,0.827494037,0.68989265,76.87800054,-7.306725812,-3.437516226,0.451036247,,,,,,,,,,,,-9.882142928,9.236514307,-3.362143734,50.0,5.202781806,12.89836605,-123.4141925,-6.827922083,-14.98004549,28.48831286,-18.17269325,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,99453abf-c1a8-4a45-a06e-b997b264d8a5,85.70931492,5.447006166,3.865800943,-2.810024843,-6.258803282,77.06299556,0.828214749,-0.695474668,-7.294199949,-3.522580658,0.450857983,15.34637367,14.1829523,-18.43091663,33.38636408,1768.714363,-589.4331594,94.87055493,-0.611249099,-0.316161004,-0.725545835,,,,,,,,,,,,,,,,,0.997500263,0.0,,,medium,high,59.95227233,-57.36812426,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.15877,0.0,,-1
118,7/22/2025,7:33:05 PM,4,4,Nicholas Currie,,Right,Normal cornbelters,Colin Schmitke,,Right,Burlington bees 2025,Stretch,4,Top,2,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,84.90524037,-1.98306852,-7.052910923,1744.362832,231.667564,1:45,5.918099557,3.906936534,6.000000192,-25.31147026,14.58635726,14.37344943,1.950964653,1.483517073,76.26030829,-6.748489643,-4.354317044,0.454617497,,,,,,,,,,,,-10.09557128,8.539762028,-3.337871923,50.0,5.740574989,14.70944861,-122.4463865,-5.04662636,-15.06307031,28.06420828,-19.43232033,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,4937d939-d515-421b-8ad6-c26425882726,85.14202856,5.917675616,3.914398301,-1.978925167,-7.139787466,76.44622096,1.952049601,-1.489159552,-6.730428762,-4.43952699,0.454435342,15.20012514,13.32400425,-20.59379455,35.60642834,1632.893923,-613.5626518,93.60976355,-0.580589477,-0.351740269,-0.734298742,,,,,,,,,,,,,,,,,0.566565888,0.0,,,medium,high,57.95421449,-42.4597777,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.77612,,0.695,-1
119,7/22/2025,7:34:53 PM,5,1,Nicholas Currie,,Right,Normal cornbelters,Jeremy Figueroa,,Right,Burlington bees 2025,Stretch,4,Top,2,0,0,Fastball,,BallCalled,,,,,,,83.15414436,-1.601312757,-5.206605311,1895.293405,226.0392147,1:30,5.890098096,5.143701594,6.000000192,-24.67569496,16.6571047,14.20040619,2.338984869,-1.474718872,74.66705027,-6.259760601,-2.524641966,0.462720706,,,,,,,,,,,,-9.407931862,9.538373187,-4.726667068,50.0,5.744773706,10.54018683,-120.3528281,-4.120043211,-13.54608109,27.35060557,-18.44015158,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,c80ff8ad-4c9b-4423-b575-bfbbfeeb0196,83.38659373,5.890328967,5.150759413,-1.605166898,-5.290558471,74.85362552,2.339591958,1.469434601,-6.24873288,-2.608375098,0.462534984,14.99650885,15.36793042,-15.9489478,38.3762664,1822.337714,-520.7901184,96.15069145,-0.667445287,-0.274780737,-0.692107171,,,,,,,,,,,,,,,,,0.997169698,0.0,,,medium,high,55.46136024,-58.90986791,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,111.51597,0.0,,-1
120,7/22/2025,7:35:13 PM,6,1,Nicholas Currie,,Right,Normal cornbelters,Jeremy Figueroa,,Right,Burlington bees 2025,Stretch,4,Top,2,0,0,Changeup,,InPlay,,GroundBall,Single,0.0,1.0,,79.59918602,-0.932125024,-6.552541545,1644.826212,234.9732251,1:45,5.272756716,4.372468841,6.000000192,-31.26255401,14.02020033,15.39154245,1.795459433,0.461482731,71.51026133,-6.822941527,-3.656258169,0.484326174,81.28786427,-1.782442093,19.21824011,1786.906043,,,,27.61532148,,19.24859551,0.213178652,-10.49247744,7.888437196,-3.845328444,50.0,5.178180549,12.76312615,-114.9626841,-2.780561877,-13.79148825,24.86035473,-21.80535549,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,0f45ce5e-bda0-4a88-a7a9-a45960413ecb,79.82152326,5.271083377,4.380225933,-0.913363012,-6.644862386,71.68472022,1.79766445,-0.46758593,-6.788031644,-3.748513068,0.484132087,16.2686266,12.42113828,-17.74246409,90.05479142,1566.591514,-501.2427507,95.24358883,-0.546659313,-0.304739034,-0.779934431,26.74435774,76.72068379,-2.528415573,0.557000599,2.821667083,1.877162618,9.103874071,26.07154497,-0.831777929,-3.106236306,-0.024836311,-0.760538,0.20543408,-0.615937326,,,0.992182171,0.0,0.927878772,45.11743996,medium,high,8.950687719,-58.02798818,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.891,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,115.05488,0.4166666666666667,0.4455,-1
121,7/22/2025,7:35:56 PM,6,1,Nicholas Currie,,Right,Normal cornbelters,Caleb Klein,,Right,Burlington bees 2025,Stretch,4,Top,2,0,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,85.64165595,-2.395036646,-5.771561287,1950.877298,227.3081528,1:30,5.553463176,3.930312044,6.000000192,-22.73931162,16.30978548,14.48586391,1.419943222,0.244802228,76.94935237,-6.681995478,-3.040573564,0.449756057,100.917466,0.193571553,-26.8559262,2195.134319,,,,43.56828057,,-27.03386601,0.296414344,-9.735554237,9.608248379,-3.467005354,50.0,5.344066902,12.06328553,-123.7828874,-5.907009662,-14.84062955,28.74276212,-17.52748182,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,eb8079de-ceb4-41c4-a5ab-ecf2a24b682f,85.87704534,5.55393684,3.937449746,-2.401569511,-5.856574057,77.13797645,1.420316333,-0.250360714,-6.674822281,-3.12502171,0.449577327,15.29146411,15.15924091,-16.11559413,86.13131292,1874.214924,-541.5169895,96.07036414,-0.651409994,-0.27757614,-0.706127826,-45.58906133,90.03252848,0.340945068,0.15498515,1.936990179,1.454686072,-19.80252726,38.80792427,0.374396125,-3.132072587,-0.026467303,-0.145419965,-0.106775574,0.983591384,,,0.983672605,0.0,0.995389367,59.00759493,medium,high,12.48181837,-80.48386821,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.891,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,111.936584,0.5833333333333334,0.61695,-2
