PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
11,07/07/2025,6:38:21 PM,4,4,Nicholas Currie,,Right,Normal cornbelters,Tripp Johns,,Left,Lafayette aviators 2025,Stretch,1,Top,2,2,1,Slider,,StrikeCalled,,,,,,,77.01934185262003,1.410130829718976,-2.62493928384966,2225.6529566239487,56.212657285777546,7:45,5.339391268321814,3.398138598082417,6.000000192000004,-46.15671308379749,2.0324049027047764,-3.9092666169798216,2.805206526335837,-0.6310561321139873,69.10380283313441,-7.326153290538281,-3.367451242319681,0.4996271281512857,,,,,,,,,,,,1.18993047953378,0.6023112200762136,-3.181921354998788,49.99999999999994,5.4277803432572265,5.232801187935763,-111.77271577152194,1.4735201995108742,1.4669444887523453,24.93406162032582,-31.43152122825032,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,c1e7dc4f-bf70-48e6-90ca-e905f8b101eb,77.23026651657129,5.330728116294614,3.4021111823520505,1.5107753300547908,-2.6722524812065247,69.25424536016214,2.81279595078932,0.6283482260121827,-7.211060980868386,-3.408137431944517,0.4994238924938801,-3.460632264725452,-0.7806287512554794,-81.65228806948097,49.85387992078202,323.1206218901434,-2202.0726934046143,14.518014631547905,0.0807364256014036,-0.9894052380677072,0.1206602853688525,,,,,,,,,,,,,,,,,0.9964983530856468,0.0,,,medium,high,45.1315080712962,45.39770870959905,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-8.653657141014662,-13.968026910936324,-8.353888252846785,103.84704571769879,0.0,,-2
12,07/07/2025,6:38:43 PM,4,5,Nicholas Currie,,Right,Normal cornbelters,Tripp Johns,,Left,Lafayette aviators 2025,Stretch,1,Top,2,2,2,Changeup,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,79.5186379157831,-1.5988972375511006,-5.296124433974114,1654.01530576384,231.07286376122127,1:45,5.798083850085517,5.266721481069223,6.000000192000004,-30.15828637908844,15.051593624142978,14.74939813030766,1.7921296618286495,-1.559586732761131,71.54577406836512,-7.282468077863814,-2.510820225718629,0.4839362998818632,,,,,,,,,,,,-9.733976587630975,8.669415052719899,-4.842652390562235,49.99999999999995,5.6497570964438575,10.243483822589887,-115.07490458685524,-4.092522413217329,-12.813724656572042,24.996743460513294,-20.76170475251711,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,339d0f0a-4de2-418d-8cd8-ae6d2951b66e,79.7413020783113,5.796764146419885,5.274119851739752,-1.5844771876409285,-5.38375040851703,71.72033098722815,1.7940309739301727,1.553874418508314,-7.252202183899254,-2.597774302592045,0.4837384890332118,15.577876476340146,13.468590383130389,-15.44610245682097,56.65349597292345,1594.2746125730916,-440.5168457686577,96.38814145294988,-0.6056371284300109,-0.2663317831664338,-0.7498473510938332,,,,,,,,,,,,,,,,,0.9963507726827304,0.0,,,medium,high,39.01185362436892,45.11962212620774,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-6.15436107785159,-0.9488381894981224,10.304776494440695,106.43697812661364,0.0,0.0,-2
13,07/07/2025,6:41:04 PM,1,1,Chase Wagner,,Right,Lafayette aviators 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,0,Fastball,,Foul,,,,,,,88.12344728530505,-1.582035453864909,-2.750300850597509,2173.497645719671,210.7312530355332,1:00,5.6103332597404485,2.2574697880037737,6.000000192000004,-20.999719720070026,15.67073213635371,6.8593566432931175,2.387952995827093,-0.2710056062657677,79.01407146700728,-5.555280914196659,-1.4487216735040198,0.4358425763861896,,,,,,,,,,,,-4.644696074522422,9.014989952840224,-2.037243769380336,50.00000000000003,5.469131655348074,5.925734404590568,-127.9041966243358,-4.205919577853244,-7.533098872016881,31.53316519104257,-17.552896865696994,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,ad780c7e-cd71-4fc9-a12f-bce797d99236,88.3800143357498,5.611247164576923,2.2623229010712107,-1.5942165890268487,-2.808020064229292,79.22360114822396,2.388034662465065,0.2672662717509536,-5.552747516808486,-1.5051687968132643,0.4356500590555002,7.401490691566086,14.501561910988809,-45.223274969710985,67.58488550620093,1530.8941587822978,-1542.8723507002103,70.43459015458932,-0.6054371835669277,-0.7098569228904533,-0.3599291121582739,,,,,,,,,,,,,,,,,0.9964465202653204,0.0,,,medium,high,29.17360304441912,31.60819190927378,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.23389574189228,0.0,,-2
14,07/07/2025,6:41:24 PM,1,2,Chase Wagner,,Right,Lafayette aviators 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,1,Fastball,,Foul,,,,,,,87.15275607532385,-0.4051268606127912,-4.963227571041943,1845.0280871661253,208.81794514132943,1:00,5.238463208190895,4.15299688371482,6.000000192000004,-24.03725542244073,13.651640919510228,4.969687099375924,2.85741273731959,0.0572274193471161,77.9986167948543,-4.95138778437816,-4.024335921934299,0.4418534318164768,,,,,,,,,,,,-4.389594375721599,7.5256148932266305,-3.750580022477613,50.0,5.1914340537027766,10.803640089000712,-126.20419140741927,-1.6511582669184568,-6.925568360931063,30.89603676239497,-20.30070641576365,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,3557c18d-5fe6-4db9-87a5-e5286c4b6b14,87.41104630162843,5.238116424221931,4.157227279409447,-0.4021995497289339,-5.013992172795839,78.21041899338586,2.8585282818792725,-0.0605419194179935,-4.933213868249275,-4.0740779540624885,0.441656936315265,5.449625706033592,12.280402866563009,-54.49131260384933,83.98017938566078,1071.640987232756,-1501.9035378194883,58.08263812822195,-0.5088943742622574,-0.8140274656340545,-0.2799746435619191,,,,,,,,,,,,,,,,,0.9959163080088972,0.0,,,medium,high,14.4178385529053,72.30822669112612,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,106.06546229580407,0.0,,-2
15,07/07/2025,6:41:45 PM,1,3,Chase Wagner,,Right,Lafayette aviators 2025,Tyler Thompson,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,2,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,88.38784568837951,-0.9678813830519378,-6.405804063554143,2016.7483025594368,203.6706722379276,12:45,5.583751559929297,4.858308892870161,6.000000192000004,-21.165699517209003,15.65237863653324,4.486311774316719,2.914662759844121,0.7462760548694551,79.11587135108962,-4.960506375756784,-5.562490526660509,0.4367189931796227,77.94294517452425,-0.0284179201954777,-2.3385100604522893,1661.8882255018525,,,,40.53151486614815,,-1.5912426331111498,0.3545882557150626,-4.6155533165340685,8.79945700042662,-4.33693842770861,50.0,5.492161069655918,14.189991705779995,-127.6619107220028,-2.84345755458586,-7.455278818045995,31.48506572987372,-17.960714610411507,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,3af762e3-f5d1-4817-9a0d-90860fd16d66,88.65183842743318,5.584433003117704,4.862114580094853,-0.9772305348652804,-6.450679535611511,79.33211596630333,2.914921018339016,-0.7491900203447378,-4.955127434417603,-5.606174992857115,0.4365238319621046,4.912512785216445,14.452888473581067,-51.73297566965798,82.71681607051251,1249.0271949568578,-1583.4155431012337,61.93272573338619,-0.5672221507779149,-0.7851329494571708,-0.2486469049547167,-3.18033438495114,77.87802437908377,-0.0386586293751264,0.63864758701133,1.7581747285529108,2.929430155871908,-1.125513682397576,40.51588474037713,0.2224071979385803,-8.011160298914373,-0.0829067937166005,-0.9887699560712814,-0.0958426821188993,0.114665401298962,,,0.9967209514685434,0.0,0.996619710245068,41.57825894559479,medium,high,15.554865536538694,59.86840570824493,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.891,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,105.88255336712999,0.4166666666666667,0.4455,-1
16,07/07/2025,6:42:20 PM,2,1,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,85.89117348989961,-2.368201229684105,-4.936883926737692,1864.874130205033,215.1895830825077,1:15,5.06826576240601,4.116171239923608,6.000000192000004,-26.24620139332381,12.586970294501594,5.0279252881115255,0.6706361785626945,0.064532603381205,77.21349431120387,-7.30760829393396,-3.98735063310964,0.4485108502820359,,,,,,,,,,,,-4.397903254945529,7.615402239847087,-3.715952214879572,50.00000000000004,4.859341865026515,10.580024691482508,-124.28695172640188,-5.972119496151648,-6.73574544947799,29.7528027924578,-20.51044354252648,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,3a93758f-54e5-4f82-b1f6-9a849f41f59a,86.13935748634171,5.067128006392898,4.120812369946385,-2.3559469677070246,-4.991891918290244,77.4127804359552,0.6723349080690539,-0.0680132172968656,-7.280475693220918,-4.040212259830789,0.4483172083939885,5.548582155439179,11.130295342806134,-57.26681234639794,88.94877689586245,1008.3890130635876,-1568.7278667253358,54.07276538029516,-0.4419095051225705,-0.8411977201661661,-0.3116125556994929,,,,,,,,,,,,,,,,,0.9966265402144032,0.0,,,medium,high,9.946100793723916,27.71923056859189,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.75454427176052,0.0,,-1
17,07/07/2025,6:42:38 PM,2,2,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,0,1,0,Fastball,,BallCalled,,,,,,,85.63291528343228,-0.6592169377194732,-3.6275856591498488,1856.1979858454936,212.46723040241952,1:00,5.211954881102421,4.362493244064791,6.000000192000004,-25.354688364595503,13.545109610409114,5.897123110456666,2.485134909482925,-1.4779528862715885,76.7271580298629,-5.4581562137126935,-2.509909703490993,0.4488954416630437,,,,,,,,,,,,-4.430498338907476,7.554163426106189,-4.070026235556331,50.00000000000004,5.143479476294227,7.692673402623319,-124.21687369089072,-2.216485461683192,-6.772772499351393,29.89457849387012,-20.626222142156653,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,725e78e7-94fa-4445-82c5-efc0ddfcf127,85.8851137292501,5.21139992989125,4.367261924402409,-0.653919720326593,-3.684797517202664,76.93220017338243,2.486425018348539,1.4742863684134362,-5.437176381815772,-2.5657728571038043,0.4486971766424453,6.436574137798894,12.109541889719369,-52.26370445216187,83.15276156414286,1136.0453872990397,-1467.9481736946448,61.20281327541544,-0.5163672846287727,-0.7908359910357288,-0.3285472000301399,,,,,,,,,,,,,,,,,0.9947854434982156,0.0,,,medium,high,15.162514592271464,36.22500787830401,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-1
18,07/07/2025,6:42:55 PM,2,3,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,0,2,0,Fastball,,BallCalled,,,,,,,85.7250686831423,-2.9888007045828067,-3.676793176572959,1870.803863705244,211.06897256633053,1:00,5.400315230920093,3.729794809094565,6.000000192000004,-24.92121084413246,13.957713881698057,5.119059800029616,0.5375182307058518,-0.7344963560383106,77.14967790792872,-7.676925223740062,-2.707392478528704,0.4487749890619757,,,,,,,,,,,,-4.012465014414402,8.56220325512616,-3.432856118141873,50.00000000000004,5.141707470952528,7.822202642966594,-124.192983418199,-7.269270049479434,-6.13884316691482,29.607545874076497,-19.07436578623029,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,63cc0bb5-443d-4b08-b08e-25c711f01467,85.97017289717047,5.399738977340039,3.734146081556978,-2.9831281959897984,-3.728923426691,77.35020215582101,0.5388118138469494,0.7311080325835211,-7.656283320553673,-2.758346691481941,0.4485803645324963,5.610014023519734,12.574410140863804,-51.846833440308494,73.19721936244676,1155.7186919425471,-1471.1292946403707,61.77658248222635,-0.5291452648976018,-0.7863621212149453,-0.3188101362171193,,,,,,,,,,,,,,,,,0.968608782762673,0.0,,,medium,high,24.122502573797902,49.46276191869046,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.75454427176052,0.0,,-1
19,07/07/2025,6:43:14 PM,2,4,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,0,3,0,Fastball,,StrikeCalled,,,,,,,87.08522622301108,-1.6337197831528705,-6.679104076014876,1907.061067785088,210.4430131458984,1:00,5.434665067946659,4.765145532831015,6.000000192000004,-23.53558707915857,14.434434476303364,5.212794180314825,1.9442073883312128,1.036243910527928,78.09215027244117,-6.063861155136459,-5.700264446460282,0.4434982845072723,,,,,,,,,,,,-5.091215242966476,8.36508716066737,-4.221642548311307,50.00000000000003,5.287018282506168,14.554642982573588,-125.68335123193133,-4.346423425895947,-7.975206425829424,30.38449805122676,-19.07043999720052,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,7993e83a-96bd-41d7-aa7a-d80cb6659864,87.34053685863601,5.434567337544603,4.769432705277243,-1.633749084236305,-6.730050529441629,78.3015674461404,1.9450793613386268,-1.0395050436617923,-6.048898805770301,-5.750197548621834,0.44330696216911,5.69825807472597,13.134501497789394,-53.72593733236614,75.2089450492889,1128.3093895818429,-1537.4653939660077,59.16482742171919,-0.5100798187262761,-0.806196204168575,-0.29977701531697,,,,,,,,,,,,,,,,,0.994829451293264,0.0,,,medium,high,22.31194945564,46.91699802987995,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-1
20,07/07/2025,6:43:40 PM,2,5,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,0,3,1,Fastball,,BallCalled,Walk,,,,,,85.44966939146687,-2.325109759417768,-4.5971777751626055,1813.7318806537585,215.3909380853624,1:15,5.136637830818761,3.993467404820098,6.000000192000004,-24.70375287201368,14.463461538729993,6.877069064174241,0.9088839617429304,-0.2847762234888683,76.79918988344949,-6.979590400538458,-3.2972419170133542,0.4504357635197415,,,,,,,,,,,,-5.271093696075797,8.608663105864961,-3.622184561371135,50.00000000000003,4.932220745618321,9.735943975001746,-123.719506090529,-5.801721209871618,-8.005761118997608,29.307442866062683,-19.09917284252808,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,15efd08e-a603-4189-b6f7-4f49abef8a78,85.69555478032152,5.136354522416817,3.998388262518741,-2.322907239765178,-4.656071528351678,77.00009084698685,0.9099449049736394,0.2809282285181004,-6.962182760553479,-3.355275090780708,0.4502416604966582,7.432970185467079,13.115932395918255,-47.12976162982186,82.03500560730805,1233.954820720788,-1329.2775614294203,68.03402608085656,-0.5546265824685663,-0.7328963975371505,-0.394020588924368,,,,,,,,,,,,,,,,,0.993886579722068,0.0,,,medium,high,16.16849495342271,36.76808723305269,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.48643361106804,,0.695,-1
21,07/07/2025,6:44:16 PM,3,1,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,86.23124753584011,-0.6173447043715334,-5.3312051390628525,1889.1436475683624,208.057096141712,1:00,5.46191532046749,5.903364347664332,6.000000192000004,-23.31335775837663,15.212318772049809,5.606059235991764,2.942864131750164,-1.4013988292255657,77.20232057190387,-5.023551458789477,-4.27333110646889,0.4467315851603917,,,,,,,,,,,,-4.85110171683921,8.44076326741502,-5.4711004224092346,50.00000000000001,5.397916615092579,11.471450633461144,-124.79835482103424,-2.07540414950826,-7.488527085836097,30.077454827233147,-19.14424975027274,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,77a313a2-17f1-40f3-ae6d-94b71b859d00,86.48867726011858,5.462142628377524,5.90778026789132,-0.6213669574961173,-5.38332512537192,77.41262976302093,2.9435240263704854,1.3980508860101248,-5.012036890958648,-4.324316323621877,0.4465322723802427,6.099284386303734,13.897487744146426,-49.47733721686208,82.75120975633651,1227.4687476749211,-1436.0307081080327,64.97487627554817,-0.5733898455268388,-0.7601490283475477,-0.3056101106786015,,,,,,,,,,,,,,,,,0.9973839706763076,0.0,,,medium,high,15.523911219297169,60.20631291518057,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.88255336712999,0.0,,-1
22,07/07/2025,6:44:30 PM,3,2,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,0,1,0,Fastball,,BallCalled,,,,,,,86.26222221056575,-2.3040712944240065,-4.437761902272472,1916.4858845891952,213.9184711461524,1:15,5.32039052543392,4.197046476180066,6.000000192000004,-23.29682580650733,15.115523479244938,6.991034103036353,1.2300012160331772,-0.6469374500443517,77.49316071551145,-6.6963087559838,-3.115801677034447,0.4460740477709351,,,,,,,,,,,,-5.277721505633015,8.953423199286258,-3.8388961027253767,49.99999999999997,5.118551098247197,9.477560580183784,-124.9258819979364,-5.767303735458413,-8.17349225119047,29.865506906614048,-18.3080782453584,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,26e315fd-24b5-4dd7-80e2-b28c87d3f75b,86.50996253488226,5.320580509920106,4.201879333206921,-2.3074656983709234,-4.49594825476851,77.69733078226137,1.2306762646234608,0.6431017183089822,-6.6847213718584895,-3.1735050233622344,0.4458821052823806,7.5399076538681635,13.84800285729536,-45.72818167257069,79.94080020566294,1337.8282177726005,-1372.2732255498604,69.80631730869065,-0.5792754625712708,-0.7160361767256175,-0.3895280889525179,,,,,,,,,,,,,,,,,0.9677789264585795,0.0,,,medium,high,18.05327981490335,26.76352409046038,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.75454427176052,0.0,,-1
23,07/07/2025,6:44:50 PM,3,3,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,0,2,0,Fastball,,BallCalled,,,,,,,86.75243381192331,-2.5295266573355293,-4.778794416840738,1761.0861053854765,208.49067628495555,1:00,5.629793527181574,4.239434148733976,6.000000192000004,-23.16191953679165,14.87510407210737,5.20069347055248,1.3389725875496274,-0.2211164175312119,77.95227977433049,-6.890957016722305,-3.7964696350271705,0.4438894114695653,,,,,,,,,,,,-4.428619042737226,8.90239195547231,-3.852286755138504,50.00000000000004,5.4094833588393465,10.333355337148443,-125.55258399553048,-6.290949277357044,-6.925761339453088,30.223760768004304,-18.25191236017976,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,23cf9e28-78dd-49b1-8e47-d8c3fc03c151,87.0028149849645,5.629733927185303,4.2434642694582125,-2.5299817066789454,-4.826890872046078,78.15781324004482,1.339798603246495,0.2180523632883674,-6.876870342235107,-3.843714213775167,0.4436985693878663,5.6557567695425135,13.584388357682526,-48.20269245403102,84.87033132088855,1173.7593673846695,-1312.902592753372,66.64974323488575,-0.5857810934098157,-0.7455073257000097,-0.3179297688660511,,,,,,,,,,,,,,,,,0.9956548116278224,0.0,,,medium,high,13.616701811200318,49.20104328397517,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.48643361106804,0.0,,-1
24,07/07/2025,6:45:09 PM,3,4,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,0,3,0,Fastball,,StrikeCalled,,,,,,,85.75553270118466,-0.819358114645188,-6.340362092784596,1848.965821943168,211.66380992658068,1:00,5.361670454721151,5.031626719442037,6.000000192000004,-24.00628932171374,15.073751539100735,6.303857105391741,2.594901270890392,0.3599159924212563,76.8095807927066,-5.348039054349608,-5.154749133859305,0.449934222143102,,,,,,,,,,,,-5.565227146279588,8.433015754614267,-4.5167068915482425,49.99999999999995,5.28061491936016,13.57078902720095,-123.88552967253976,-2.5238856388358664,-8.470114090877464,29.52133278114632,-19.3392445197772,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,6283f18d-e90f-4eb0-9d9b-195b1c784d6b,86.01093613592084,5.361744309299554,5.0363349869316325,-0.8215667930700001,-6.396215706663224,77.01733903957727,2.595679311629394,-0.3635059006471689,-5.334602059300313,-5.209384095776596,0.4497369107444575,6.834958214142885,13.74860800752668,-49.23017337545991,78.25437286839747,1207.415091326134,-1400.2940433894155,65.30218552429503,-0.5558148806717913,-0.75733906315141,-0.342793468211906,,,,,,,,,,,,,,,,,0.9971448023568864,0.0,,,medium,high,19.57106441844228,35.492645123008685,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.81587043031932,0.0,,-2
25,07/07/2025,6:45:25 PM,3,5,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,0,3,1,Fastball,,StrikeCalled,,,,,,,85.58249152139447,-1.456517364666965,-4.108351957314796,1954.488650803121,203.1117038073772,12:45,5.342732703256081,3.935285579439068,6.000000192000004,-25.66408322713783,13.348457963442534,3.1305713003904496,1.8466011061104817,-0.3713328376515811,76.80048510115529,-6.301530630744619,-3.5159067648769624,0.4495454874289743,,,,,,,,,,,,-3.099417802985762,7.721276902779065,-3.60187801267217,49.99999999999997,5.208914379400151,8.81282571200617,-124.04081082960596,-3.95482282097142,-4.724209619131953,29.8269809519268,-20.405087498684463,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,91f0d190-f29d-429d-9da1-ecdb8154e244,85.83364157963089,5.341840210480206,3.9390575568101687,-1.447130603015404,-4.153576435799544,77.0059145356119,1.848182613765276,0.3684140930239596,-6.276573184358909,-3.559552259667782,0.4493451039561476,3.55728976068132,11.872188090220194,-58.71540665578514,74.05246659252654,1014.9450901485568,-1670.303071332129,51.9289323952587,-0.4776118562915997,-0.8545985010686978,-0.2038340420558525,,,,,,,,,,,,,,,,,0.9954157024084668,0.0,,,medium,high,23.3527800667261,46.78783703843143,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-2
26,07/07/2025,6:45:47 PM,3,6,Chase Wagner,,Right,Lafayette aviators 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,1,Bottom,0,3,2,Fastball,,Foul,,,,,,,86.01827884687795,-0.8734669466944407,-5.570469941359257,1839.0761863526657,215.8303579581617,1:15,5.170036663633456,4.726854605216522,6.000000192000004,-25.0064557706772,13.73488597943242,6.575553128832654,2.2704555558695643,-0.0812839032525881,77.07625688219359,-5.595228382543076,-4.33040340890946,0.4479802330371711,,,,,,,,,,,,-5.452372739410602,7.727723732808157,-4.275486058218852,50.00000000000003,5.084069342915079,11.932399748188102,-124.43589751512292,-2.681576550621539,-8.370470341271822,29.832516533170946,-20.31046552773082,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,be31d24a-eccf-4651-ba07-90d30905efc3,86.27178102611776,5.169609420179377,4.731861194502253,-0.8696865770378223,-5.6300362034367,77.281590944824,2.2716241508929165,0.0774523016588489,-5.575971981339358,-4.388548266218442,0.4477848809115499,7.140208349886716,12.355472848146364,-51.73011310978014,81.69115296614392,1139.0621488906118,-1443.862403476926,61.9366482663042,-0.5021537092712102,-0.7851020062091368,-0.3625692928414557,,,,,,,,,,,,,,,,,0.9965077329522534,0.0,,,medium,high,16.47796233047043,48.56296926303654,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.9840377480858,0.0,,-2
