PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,xBA
11,05/28/2025,6:35:41 PM,1,3,Alex Logan,,Right,Burlington bees 2025,Ryan Colucci,,Right,Normal cornbelters,Windup,1,Bottom,0,1,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,86.72233798270497,-2.2339961306094653,-3.935866917438778,2242.42456533334,208.1134804525269,1:00,5.606737005801207,2.7501715085167464,6.000000192000004,-20.06654248007228,17.8742729843829,7.051351918264771,1.8522994632354608,-0.3259502920782602,77.85063430655312,-6.022354574259591,-2.6012931986118075,0.4433276848804971,81.21048257288727,54.15761891247061,0.3289335346330795,,1.1612570573593377,109.99387020208113,101.63965104991492,247.0976639673911,,0.4517739567526406,5.108487472819347,-5.135870790384713,10.41798833617414,-2.433158308795247,49.99999999999997,5.412616543258492,8.426124719470094,-125.68203856804632,-5.543585927396332,-8.05339136312561,30.14153503807844,-15.83794209576396,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,67365a27-19ad-4e93-88ee-bb83a61145da,86.97453281673127,5.608347101740852,2.754840272149145,-2.254444992700027,-3.991491392173292,78.05771334363271,1.8518427360083456,-0.3295560727950839,-6.027763691206553,-2.655943030456955,0.4431347237382548,7.57540024704592,16.790147878828005,-39.85492899051437,49.98988525946233,1721.44094206255,-1437.0487167111698,76.7669498753754,-0.6770967980675823,-0.6408459570623506,-0.3617407709444258,0.2730013131880161,47.55261946512424,65.83172739651688,0.4211383086930707,2.0196858178914403,1.9376126131732947,1.9483308119254088,247.089982688876,,,,,,,,,0.994903832696438,0.0,,40.83621599651399,medium,high,45.00910326648387,-54.52555735878426,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1,
12,05/28/2025,6:36:17 PM,2,1,Alex Logan,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Windup,1,Bottom,1,0,0,Fastball,,Foul,,,,,,,87.09368759090003,0.0928130781115513,-5.356191634362051,2257.6881960738274,202.8791599043856,12:45,5.384919791232906,3.6063374985950047,6.000000192000004,-19.77090495614445,18.005415332470342,5.790097550305728,3.823982552402334,-0.9037169574914388,77.80885575846263,-3.6495600318554,-4.263436321250977,0.4423656011771884,,,,,,,,,,,,-4.964650494459373,9.709964443440562,-3.1721261082942425,49.99999999999997,5.381073566959542,11.635827865935356,-126.04574697040812,-0.4156119538452156,-7.8152107874502015,30.75832186289356,-16.88890132655578,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,82fbc446-10f6-4713-8526-2908077ebdab,87.35970111109845,5.38680093296978,3.6106368989501023,0.0693902032665925,-5.406408994782433,78.02473464448751,3.82339376066984,-0.9069092850586374,-3.657097189514224,-4.312067946915991,0.4421634700543648,6.265226814745066,16.881832124807524,-43.95182998109366,81.05943675304718,1625.3629195098454,-1566.9560844431874,71.99235582381968,-0.6632849257601638,-0.6940533627133103,-0.2798982618125382,,,,,,,,,,,,,,,,,0.9975060907921884,0.0,,,medium,high,17.046506922257464,-12.506016163023483,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,
13,05/28/2025,6:36:38 PM,2,1,Alex Logan,,Right,Burlington bees 2025,Tyler Thompson,,Right,Normal cornbelters,Windup,1,Bottom,1,0,1,Fastball,,HitByPitch,,,,,,,87.96320455170971,-0.3295027218151719,-3.37696209831032,2225.4495050446617,205.172058656729,12:45,5.340264126804075,4.066272327004217,6.000000192000004,-18.37349238281607,18.464415201222334,7.014576610047968,3.502365878542621,1.5086539154906198,78.64234691433026,-3.814174403061761,-2.046773664809882,0.4368365811089032,,,,,,,,,,,,-4.947677943435007,10.102504591915835,-3.7949432373694383,50.0,5.302746355370658,7.308637293599541,-127.63887546536812,-1.319454012057062,-7.986987273435999,31.52974956081952,-15.86567694575471,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,8b9a149f-ec90-478b-9553-0923c6df1056,88.22427281579874,5.342442810727794,4.070699018398246,-0.3569702887082041,-3.430014482476273,78.85837468809041,3.501448622417531,1.5051920223392752,-3.826779498095901,-2.099424280327698,0.4366411010765358,7.513684937945449,17.41059380605275,-36.68494932961078,89.01556926270196,1784.6605067937494,-1329.5158423253963,80.19325995706804,-0.7257767366375986,-0.597414517521805,-0.3410923962944163,,,,,,,,,,,,,,,,,0.9973349725454238,0.0,,,medium,high,9.8859876635682,-60.53532105653291,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,
14,05/28/2025,6:37:11 PM,3,1,Alex Logan,,Right,Burlington bees 2025,Zach Zychowski,,Right,Normal cornbelters,Windup,1,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,85.46445943687661,-1.7368928946298463,-3.304647195418231,2263.093658903606,200.5400405077652,12:45,5.378011161050034,2.309505001324597,6.000000192000004,-19.49867810395937,19.506816829056863,5.49112187246367,2.135679730689733,-0.3076299378318952,76.66197777301183,-5.423364396877196,-2.2641614422209098,0.4495048882237286,,,,,,,,,,,,-4.084713445793795,11.136935576634237,-2.043208385246133,50.0,5.224959387695876,6.988897098701221,-123.97850589359848,-4.36852531881235,-6.229513201332204,29.443708493693897,-15.1893361862215,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,ab0e752f-c4c7-42e4-af7c-18081dc8c1ac,85.71857306420259,5.380099167547836,2.313375888653314,-1.763050410129712,-3.350551906226402,76.87032119479501,2.1348978498724223,-0.3105735816562192,-5.433790810148322,-2.3089468775540567,0.4493034731006048,5.923040820610527,18.412595393906862,-36.76184327378037,76.82998375679504,1813.0324854191936,-1354.4394101562505,80.11301159747617,-0.7502000490230762,-0.5984902148559028,-0.2810860173817072,,,,,,,,,,,,,,,,,0.9966527673791616,0.0,,,medium,high,20.85301461888451,-23.52948096690836,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,
15,05/28/2025,6:37:28 PM,3,2,Alex Logan,,Right,Burlington bees 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,1,Bottom,1,0,1,Slider,,BallCalled,,,,,,,75.29013594651994,0.5439329766666399,-3.591127575588345,2267.953822462912,76.88617155497023,8:30,4.923925604018516,2.523051331062858,6.000000192000004,-48.19077025975752,2.4218952606512687,-10.687687184252477,1.414565550496538,-1.7095378870073048,67.74805441001496,-8.54014106320204,-5.61603336810432,0.5120367442323049,,,,,,,,,,,,4.494891110519048,1.1158963803766393,-2.224004266215832,50.00000000000004,4.940590678587456,7.140638379760285,-109.1722657590864,-0.2649458285575576,5.272600657510651,24.24302619660727,-30.86507994819976,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,c6692327-1388-46e0-a9e3-2d3a5a909d04,75.48598095719413,4.914284626032699,2.523674264671367,0.6572461311480532,-3.598917731733221,67.88357198634374,1.422942604433077,-1.7096955783001095,-8.414440892927232,-5.618100878541844,0.5118359588924357,-10.609830278602498,-0.7068129039431205,-66.25538661840855,37.264555755187736,913.2157065708002,-2075.9700417146023,40.26606262992968,0.09135820855964,-0.91534934316263,0.3921597349301879,,,,,,,,,,,,,,,,,0.9906644287923856,0.0,,,medium,high,56.46189982033102,75.4146220675999,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
16,05/28/2025,6:37:47 PM,3,3,Alex Logan,,Right,Burlington bees 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,1,Bottom,1,1,1,Slider,,InPlay,,FlyBall,Out,1.0,0.0,,74.44948822640077,1.9434565691356387,-2.581392196604749,2240.6033873481792,74.35388241007858,8:30,4.5760721453519375,2.757257345500615,6.000000192000004,-50.329618577428526,1.3607859655461922,-11.252030418115485,2.190701775138536,-0.5811660861445714,66.80478208590418,-7.578812029768086,-4.717666286300772,0.5174596470824536,88.95934694582508,33.18634260563753,-8.20741544576454,3381.8722895870183,-10.418724440559137,109.50548014064196,66.48547477036756,336.27895515975746,,-1.3011483455676889,5.238372171069876,5.169765054724703,0.0388395279235813,-2.540371072697688,50.00000000000004,4.705622527199068,5.170467468055764,-108.0030631758901,2.3212023007297167,5.938685347039361,23.62243690637516,-32.12943329629939,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,9de859e3-81ac-4920-97cc-200e574b6a67,74.6425850005652,4.565799410090782,2.7576662525262683,2.065305476163877,-2.586657233220772,66.93610461203441,2.1996198711668744,-0.5811615338883156,-7.443830278213976,-4.717290613876615,0.5172622290158819,-11.19804358056508,-1.866102463997188,-62.91372528375717,7.228371384755111,1020.2176008204068,-1994.858287290701,45.533163369348685,0.1228006588551346,-0.890321909961796,0.4384596843801315,-10.628206278065432,73.68708518867754,48.6931218626938,0.538265310043019,1.82002987988973,2.1958728057210544,-7.6360109339766575,336.1922471151802,33.47378723697478,45.67687923040728,1.3846781049638266,0.915903678261172,0.2353840583301625,-0.3251381202376586,,,0.96598632102635,0.0,0.9974654513771002,52.200507737172735,medium,high,96.5055342462796,22.869681954134204,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1,0.00016738359408918768
17,05/28/2025,6:38:23 PM,4,1,Alex Logan,,Right,Burlington bees 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,86.13844024224599,-2.9720090787081297,-2.540852833714832,2306.821838505174,202.3577803113187,12:45,5.315117394667902,1.804216673769358,6.000000192000004,-21.69668027897992,16.71186572603005,4.335052956749833,0.7396934874035724,-0.1975306657725306,77.47675401894789,-7.059225103560174,-1.7186673263023258,0.4460519638986428,,,,,,,,,,,,-3.2002866559024343,10.040653194944689,-1.5996283057633545,50.00000000000002,5.060008404530851,5.408830404094565,-124.93167343265335,-7.168518401153978,-4.956714971193442,29.86636674367561,-16.622737668315064,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,7bfa199b-fa77-4c56-a41d-78391a96f93d,86.3892893221136,5.315943887783055,1.808125689178554,-2.9830853018840693,-2.587145977011102,77.68083729106273,0.7398724553822857,-0.2004443212411212,-7.055174280409922,-1.7631324655400964,0.4458554499595525,4.770510871535502,15.507142234072358,-47.72885993241203,70.64975586535286,1551.6603411577844,-1706.9789630462644,67.26398698233513,-0.6220752323252909,-0.7399700031244679,-0.2558648076688357,,,,,,,,,,,,,,,,,0.9946042148149232,0.0,,,medium,high,26.41521972118241,18.011326235395664,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,
18,05/28/2025,6:38:38 PM,4,2,Alex Logan,,Right,Burlington bees 2025,Jackson Smith,,Left,Normal cornbelters,Stretch,1,Bottom,2,1,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,86.63986861038649,-1.3114602148155552,-4.566374105768527,2285.8938588838823,197.9239338206484,12:30,5.20777649253674,3.993517701656802,6.000000192000004,-21.316036181429915,16.77520180455275,3.422528761666201,2.2084823761484507,0.0257607397608883,77.6449284668652,-5.338734285745046,-3.919519910481107,0.4442056378287689,90.12364648075402,-12.919156430900166,7.355283847841767,3455.5432800519725,-11.26790978985032,-109.42136082150982,8.018768218230836,10.91249654853238,,5.555541983281913,0.0601911422220309,-3.408040791379064,9.5230330752447,-3.622757016013675,50.000000000000014,5.088256631071482,9.91706490401436,-125.50897993383704,-3.548972822475877,-5.3208847132509005,30.42566884276772,-17.30598778285819,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,03fdd35a-59dc-4fba-b95a-b037bc2fd706,86.89687066017447,5.208716689071703,3.996912253570537,-1.324051193687537,-4.607117615025474,77.85855163746206,2.2085657252997795,0.023118028868573,-5.336019027349063,-3.959358503046402,0.4440068261359366,3.807407293208618,15.553480122051893,-50.78295653859518,73.50562679363011,1445.278764409269,-1771.011018382061,63.22597870379446,-0.601573646675411,-0.7747564531481702,-0.1945805384176813,11.245713155018072,87.11948026075325,-20.149485098116216,-0.0488359127477161,3.248886342534266,2.125390174201955,1.0564457195893295,10.861238574089628,-0.0081847398433323,-0.1916410193566108,-0.0021161141120347,-0.9502437074364696,-0.044451857421171,-0.3083195239507247,,,0.987692729716562,0.0,0.996766694857141,50.62024947757792,medium,high,23.84493588573288,26.375203504388285,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1,0.08401903510093689
19,05/28/2025,6:39:19 PM,5,1,Alex Logan,,Right,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,1,Bottom,2,0,0,Fastball,,BallCalled,,,,,,,87.22989610538164,-0.9341327332726505,-4.546338229938305,2335.8208761263813,202.0654183607741,12:45,5.34743967376413,4.423519159325944,6.000000192000004,-18.72153628930475,18.829547620462314,5.782812060771455,2.916317048383122,0.6711919571302997,78.07669710147611,-4.4769504510331775,-3.4529871129039216,0.4410448559632249,,,,,,,,,,,,-4.671886207923255,10.50333570995814,-4.055768077046341,49.99999999999999,5.260264412067733,9.867606700132267,-126.38730247683392,-2.656953599758566,-7.399809040470799,30.74937221523213,-15.53779709983397,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,d8374559-0148-432d-b209-46e9ca28d080,87.48892482659673,5.349593688561376,4.427517053568934,-0.961280894524318,-4.5941497253663925,78.29182266055236,2.915431760973914,0.6680906714606372,-4.488989997258633,-3.500309511765857,0.4408489747418881,6.234257480611023,17.777503611328495,-40.59592828284131,68.34851023210959,1773.629781335629,-1519.9659746544144,75.93175484744087,-0.703701742629862,-0.6507202629231812,-0.2852490084836081,,,,,,,,,,,,,,,,,0.9974256338097864,0.0,,,medium,high,28.486340791101377,-38.25034326826078,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,
20,05/28/2025,6:39:35 PM,5,2,Alex Logan,,Right,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,1,Bottom,2,1,0,Curveball,,BallCalled,,,,,,,73.73739901160819,0.93893358236361,-1.8323546201531904,2133.4906604046696,41.27052637941725,7:30,5.205365572666598,2.3467622167648257,6.000000192000004,-57.181493819765606,-4.549329399099065,-8.957421480612293,1.313404381485919,-0.1032492204208125,66.4817578965458,-9.849515488146729,-3.5369220491857045,0.5221522304422017,,,,,,,,,,,,4.192256270977983,-2.8049593103538863,-2.192304391546521,49.99999999999998,5.24899480002518,3.662746760245632,-107.06537220311188,0.2390630013057274,4.728687183813146,23.3494889111024,-35.33792466534804,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,01e95535-1eae-4652-a6a9-784d1477a4f9,73.90146129438116,5.192235341686122,2.348922426350457,1.0937334651414845,-1.858507627467988,66.57975452750676,1.3243574136767071,-0.1045985703736324,-9.687466967881289,-3.5569130776119384,0.5219797754065895,-8.707556129805985,-8.123761582614895,-60.78208839282091,38.861031923291456,1041.4261657728666,-1862.045632974009,48.81325168657333,0.3668821309277355,-0.8727695262658548,0.3219795894580885,,,,,,,,,,,,,,,,,0.9499504230872192,0.0,,,medium,high,55.02507126903769,-11.334946755654425,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
21,05/28/2025,6:39:54 PM,5,3,Alex Logan,,Right,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,1,Bottom,2,2,0,Fastball,,BallCalled,,,,,,,86.5644309075466,-2.5608715093581447,-3.0407602983426782,2250.831245374358,209.4798453463192,1:00,5.284556139807403,2.7634157201855243,6.000000192000004,-19.28793786331644,18.72723274996883,8.244608644767364,1.292226011781281,0.6217468386043573,77.75755641384224,-6.201855214112226,-1.4779419318198388,0.4437618816828538,,,,,,,,,,,,-5.476851605398712,10.98565807203408,-2.5202781018742164,49.99999999999995,5.06434806718073,6.4108571764002455,-125.54520242229542,-6.227144756440129,-8.571881612568925,30.00831643537169,-14.980273450671794,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,754052ce-1408-4556-841e-9ecfd9614465,86.81443472339794,5.286563472441652,2.768455115783501,-2.585708531401807,-3.100202572827829,77.96164322629392,1.2914832554956648,0.6179123251666195,-6.211687283118247,-1.5362086190751287,0.4435689799422802,8.802972605250208,17.690241347499065,-33.12633227400292,73.4701798112485,1884.99834263613,-1230.0498133866474,83.74676451244204,-0.7290397539735266,-0.546486910520058,-0.4121323740698633,,,,,,,,,,,,,,,,,0.9969829880774596,0.0,,,medium,high,23.876838169876336,-33.208802442004654,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
22,05/28/2025,6:40:14 PM,5,4,Alex Logan,,Right,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,1,Bottom,2,3,0,Fastball,,StrikeCalled,,,,,,,85.1725273006983,-1.1706996028111605,-3.3817824764615168,2168.8436023954378,205.7213299557004,12:45,5.455520007913213,3.3497218511180886,6.000000192000004,-21.415821423859192,17.862545088921486,6.49750346552955,2.580777640481781,0.744518358498687,76.34436939608983,-5.223459557107615,-2.150252477826628,0.4510744534544715,,,,,,,,,,,,-4.660800482073034,10.05947158455072,-3.0777020906505737,49.99999999999999,5.34758157368062,7.10197850518506,-123.57188025775343,-3.1892292141551617,-7.05780366276081,29.369690202333693,-16.9410921427537,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,cce1114c-630d-4b41-8202-18c4ee59e517,85.42566006302998,5.456903634796572,3.354264533604012,-1.1886309955077965,-3.4359703787545834,76.55168810337277,2.58055246320736,0.7410420032145159,-5.225463813561551,-2.20332702499931,0.4508731735661693,7.007762058634584,16.662755852433854,-40.44966470377691,70.6700834156238,1650.4384039597112,-1407.1018607004048,76.09762189107781,-0.6855752838122208,-0.6487797733069794,-0.3302594979308502,,,,,,,,,,,,,,,,,0.9940788834234436,0.0,,,medium,high,26.39692492593856,18.80653452978034,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
23,05/28/2025,6:40:31 PM,5,5,Alex Logan,,Right,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,1,Bottom,2,3,1,Fastball,,BallCalled,Walk,,,,,,86.44568769487152,-3.0840931551717907,-3.885646942236375,2308.499383830676,201.9566323951057,12:45,5.390528589293143,1.92814883481923,6.000000192000004,-20.54733315569197,17.67870435223695,4.564821999121087,0.802532088669359,-1.3082915488710072,77.73775485747798,-6.951551707438075,-3.0220682163236594,0.4449909342478618,,,,,,,,,,,,-3.772099721826738,10.59662978076726,-1.6138048327463184,50.00000000000003,5.126583899160689,8.361445453030196,-125.2038143464244,-7.403283767664361,-5.871027071218313,29.871438158404064,-15.681086808113935,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,3679af4c-cc73-439d-aedb-8581229d250e,86.69767222276442,5.391820053156795,1.9319468466426355,-3.1006161586897982,-3.930593225442487,77.943894964346,0.8023336109214646,-1.3111791851144354,-6.953034025298127,-3.065540792137816,0.444795216140293,4.988207172353,16.555862214669403,-45.53445110901603,80.9034040415462,1617.058261392778,-1647.5108450046623,70.0480265543526,-0.6496724225431646,-0.7136717716037754,-0.2619128591780565,,,,,,,,,,,,,,,,,0.9967437818337872,0.0,,,medium,high,17.18693636260844,14.93623232092766,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
24,05/28/2025,6:41:12 PM,6,1,Alex Logan,,Right,Burlington bees 2025,Cole Freeman,,Right,Normal cornbelters,Stretch,1,Bottom,2,0,0,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,86.38451110588444,-2.0281672688730192,-3.903801410730312,2116.367894188622,205.61548058218943,12:45,5.533141418744806,3.1450741635696526,6.000000192000004,-19.21301483741456,19.00993922742101,7.054085486225327,2.041917667413812,0.0991215617233794,77.51264215982619,-5.657830148092618,-2.5686645373576056,0.4449729866395949,65.88954858213528,39.603475381625564,-7.909916905899911,,-15.017793532077532,108.97002283851924,51.361358105042925,205.65980279150656,,-7.87617688617362,3.514310944008149,-5.125801912260639,10.962309735669884,-2.8306868942841765,49.99999999999998,5.356350002355736,8.32427767726633,-125.21448784775887,-5.044654621692283,-7.978389944129541,29.90389051557825,-15.111044956363674,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,5bbf652d-b868-465a-9bca-a3b693ffd30f,86.6387140678777,5.535144398867732,3.1495114763620315,-2.05298539570166,-3.956028451531162,77.71924885093603,2.0411934195684536,0.0957921633923027,-5.6674524811706535,-2.6195692814185367,0.4447772195317669,7.546107657845145,17.95528369299892,-33.51698640043617,91.30264898309744,1764.4627920690148,-1168.6248837657013,83.37221505363455,-0.7517803938298452,-0.5521841863953107,-0.3604425942476714,-6.98624360600152,50.283214946002666,42.002658336458445,-0.2645840941846589,3.436130380501839,2.661062906124304,-28.182115688969105,203.7197163740784,,,,,,,,,0.997231022132564,0.0,,30.665225552821468,medium,high,7.827615915212227,-56.43597521941288,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-1,
25,05/28/2025,6:43:56 PM,1,1,Graham Kasey,,Left,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,Windup,2,Top,0,0,0,Fastball,,BallCalled,,,,,,,86.33657095621322,-0.8318687959677954,3.802119983565501,1996.70950793853,132.23606134431546,10:30,4.728566173506082,-1.5673298839618723,6.000000192000004,-23.71229037831868,14.534082927778858,-12.552249478637384,1.977648420724784,0.9255116183345204,77.35732580108238,-5.321350399567582,1.4228866858330114,0.4451092834571022,,,,,,,,,,,,8.076125292277588,8.143265625618948,1.264443694070147,49.99999999999997,4.6469203473870975,-7.929800127816455,-125.21779652594554,-2.5623204132314648,12.560236639130776,30.108005087295407,-19.509394250492143,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,cce4c022-e4bc-4d36-8201-77a72c70b8ff,86.58043333969432,4.728843819303118,-1.5744235378788345,-0.8364837398840589,3.886916115251793,77.5535126718949,1.9782270144087573,0.930949944383778,-5.311156132204968,1.50678510119401,0.4449240776277816,-13.351844428184105,13.26604703839269,32.523746776823685,74.04572309771292,1683.562923651719,1073.5291058920589,84.31686817527533,-0.5667667827131495,0.5376491180233856,0.6242666416697767,,,,,,,,,,,,,,,,,0.9928307605320524,0.0,,,medium,high,23.35884921205839,79.47339510950218,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,
26,05/28/2025,6:44:13 PM,1,2,Graham Kasey,,Left,Normal cornbelters,Keanu Spenser,,Right,Burlington bees 2025,Windup,2,Top,0,1,0,Fastball,,BallCalled,,,,,,,86.55776653547703,1.0262100029743924,1.8865716535448085,1920.9882408295657,133.43966824515272,10:30,4.765153448281334,-0.5272816674821559,6.000000192000004,-23.35283924566284,14.664469231026835,-12.952182869491756,3.7734558053050193,0.1473713953363646,77.27220801327181,-3.4109927148578163,-0.5764357259000175,0.4437743594507307,,,,,,,,,,,,7.662376434579777,7.582306112904431,0.3810409474179878,50.00000000000001,4.835302291064244,-3.735937135694876,-125.71839249668476,1.5228204455079948,11.98098812531384,30.953026122892425,-20.31826042231026,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,1f0a427d-b2fd-4534-99f7-cb808d086aee,86.80976859955102,4.765567448958871,-0.5345906470058733,1.019951299713404,1.972790158719385,77.47329220419277,3.7739738130057705,0.1529863326018712,-3.40205051491232,-0.4915480007317193,0.4435773406289709,-13.759758738488696,13.315837818830662,28.151492868881853,85.7384902984337,1693.7414789217405,906.3308579020496,88.17031999062678,-0.6062506416907025,0.4718044799226136,0.6402036333656376,,,,,,,,,,,,,,,,,0.996866245864351,0.0,,,medium,high,12.835358731409723,84.65109490930418,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
