PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Fastball,PitchType_Slider,PitchType_Cutter,PitchType_Knuckleball,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
138,07/25/2025,9:55:57 PM,8,2,Joey Funk,,Left,O'fallon hoots 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,6,Bottom,2,0,1,Curveball,,BallCalled,,,,,,,64.18004461927751,2.837251219033265,-0.2239807988913262,2109.383950014428,288.5813459563841,3:30,4.513465022264081,-2.051433264639904,6.000000192000004,-69.51415821006,-0.0700430033452335,14.186610245042354,1.3597192191338754,1.077383082085283,57.9522544005034,-10.28507073825777,2.477809914790213,0.5997762256356106,,,,,,,,,,,,-7.76482495816593,-1.0487242001547152,2.061503666632428,49.999999999999964,4.704710692747604,0.036326157513185,-93.14472033962288,3.010076315575673,-6.640966103965487,17.443070627643003,-33.07098440464153,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,4b7851e5-9f39-4874-8a35-9a158b4755b0,64.3308900080093,4.498684222061508,-2.052238425677167,3.0114615049777718,-0.2140608461891325,58.029816216652506,1.3721340862180351,-1.0770969922451177,-10.101051925859135,2.481943814273832,0.5995784482095181,14.089069148163006,-4.4076646317550505,55.48888489123835,46.2932593794433,1195.1054288516948,1738.1667533662232,56.65660956809311,0.1805366961246366,0.8240162979121626,-0.5370322542711328,,,,,,,,,,,,,,,,,0.7862359859092587,0,,,medium,high,48.33606655850107,-19.418387493677272,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.31406,0.0,,-1
139,07/25/2025,9:56:13 PM,8,3,Joey Funk,,Left,O'fallon hoots 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,6,Bottom,2,1,1,Changeup,,BallCalled,,,,,,,74.73637552648373,0.1157737624106806,0.2615879153407373,,,,4.6769893383074415,-1.0831609273418228,6.000000192000004,,,,0.7715967716813001,0.8400410844666129,67.35579299228486,-8.978192112833451,0.2615879153407396,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,4c91e353-2e2f-42b4-b332-ef416d90938a,74.93631243040247,4.668854907805416,-1.083160927341822,0.212151016360187,0.261587915340737,67.49908263381197,0.7790958660113461,-0.8400410844666131,-8.866125159255752,0.261587915340737,0.5138164362004967,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.08785,0.0,,-1
140,07/25/2025,9:56:33 PM,8,4,Joey Funk,,Left,O'fallon hoots 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,6,Bottom,2,2,1,Changeup,,BallCalled,,,,,,,64.95630283086749,2.150916260563256,4.240089747586411,,,,4.67001001923644,-2.7035954449301887,6.000000192000004,,,,1.326348452812414,-1.2443267359967003,58.64846986056333,-9.936359684716576,4.240089747586494,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,9bf9c841-3025-4f5e-a03d-3a6dc5909bfe,65.1374151856854,4.658950538342,-2.703595444930198,2.2797417604452126,4.240089747586456,58.76257144797297,1.336341903559065,1.2443267359966967,-9.788269851435226,4.240089747586456,0.593282626568234,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.662315,0.0,,-1
141,07/25/2025,9:56:53 PM,8,5,Joey Funk,,Left,O'fallon hoots 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,6,Bottom,2,3,1,Curveball,,Foul,,,,,,,65.85514320919103,2.879127679567237,2.871711616500737,,,,4.606056447381217,-2.615733465750944,6.000000192000004,,,,2.093918465636476,-0.0554542788847287,59.26555670330131,-8.896690215418385,2.871711616500738,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,1163b51a-49c8-4a6d-bb76-25a823cc61e4,66.04250202590212,4.595340097800655,-2.615733465750944,3.004019176905795,2.8717116165007384,59.385669994133146,2.103533283473864,0.0554542788847298,-8.752493984127884,2.871711616500738,0.5845610573746973,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112.90062,0.0,,-2
142,07/25/2025,9:57:16 PM,8,6,Joey Funk,,Left,O'fallon hoots 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,6,Bottom,2,3,2,Curveball,,InPlay,,GroundBall,Single,0.0,1.0,,66.40352842702316,2.8407922460208423,2.5710006694858216,,,,4.277054988622308,-2.870190454421673,6.000000192000004,,,,1.8169012198268408,0.4791136428896622,59.73795993622685,-8.739847716321245,2.5710006694857777,,86.31212169858902,3.10086599037593,-32.014455973599404,,,,,77.66459652550645,,-30.6802046084643,0.6326064466264817,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,b483f63e-e2ef-48a4-82cf-ac91ed86b0fb,66.59233024951612,4.266522184070236,-2.870190454421671,2.9635829778967278,2.5710006694858007,59.86009710175814,1.8263804772803456,-0.4791136428896582,-8.597956287327396,2.5710006694858,0.5795585792862449,,,,,,,,,,,-45.68992757877755,73.07813410982264,4.66895973262581,0.0819467974624313,4.296790195103044,2.1850860185766545,-39.62803519495017,66.79377500978289,,,,,,,,,,0,,51.3764944420505,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.891,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,115.15389,0.3333333333333333,0.2862,-1
143,07/25/2025,9:58:00 PM,9,1,Joey Funk,,Left,O'fallon hoots 2025,Austin Weigand,,Left,Normal cornbelters,Windup,6,Bottom,2,0,0,Curveball,,BallCalled,,,,,,,65.3089208689586,2.399209271595044,4.851981652590975,,,,4.510258792954654,-2.755988429221951,6.000000192000004,,,,1.4468359665021562,-1.764222936111583,58.89048933078252,-9.582147456448324,4.851981652590939,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,420f3f55-3995-4df7-95dc-7c3235c1434f,65.49256804909815,4.499331790690935,-2.7559884292219383,2.5266766565769294,4.851981652590945,59.00717705045403,1.456729476172838,1.764222936111582,-9.43504770732894,4.85198165259094,0.5906981586759719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,113.1369,0.0,,-1
144,07/25/2025,9:58:20 PM,9,2,Joey Funk,,Left,O'fallon hoots 2025,Austin Weigand,,Left,Normal cornbelters,Windup,6,Bottom,2,1,0,Changeup,,InPlay,,GroundBall,Out,1.0,0.0,,74.43785311876627,1.853955553498652,1.212208757666735,,,,4.284443664354008,-0.9119650050465063,6.000000192000004,,,,1.9576834544664827,-0.2148222747902509,66.79239732657372,-7.356375743362559,1.212208757666717,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,34a3b02a-6dce-4fda-a3ee-94bf7abb6a2d,74.644740928545,4.276210529315543,-0.911965005046503,1.9509229241292456,1.2122087576667238,66.9405414478042,1.9652120731495115,0.2148222747902512,-7.242564973879318,1.212208757666724,0.5162069671192127,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,William Zareh,,O'fallon hoots 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,111.24071,0.0,0.0,-1
145,07/25/2025,10:00:26 PM,1,1,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,0,0,0,Changeup,,BallCalled,,,,,,,73.04116764150054,0.1037042356969822,1.3728249750568997,,,,5.6201723652582185,-1.5659993900592286,6.000000192000004,,,,1.5135338752345664,0.2898603246689439,65.90634077690521,-9.410643260429609,1.372824975056945,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,3576d092-aac4-45c3-a533-099b086d7cc0,73.23760369797209,5.611429840279703,-1.5659993900592375,0.2055644100030994,1.3728249750569288,66.04278856034944,1.52132332805494,-0.2898603246689448,-9.29432270456119,1.3728249750569292,0.5258937596463071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,109.417404,0.0,,-2
146,07/25/2025,10:00:40 PM,1,2,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,0,1,0,Fastball,,StrikeSwinging,,,,,,,84.43990859593028,2.160320951989013,-0.933304922143359,,,,4.449625272078663,0.2073725003806567,6.000000192000004,,,,3.310563016899733,0.6601119172249934,75.42943437140794,-5.015801290106203,-0.9333049221433556,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,d510b00f-22c8-46c2-be2e-9f499e343b80,84.67816708056645,4.443140269813074,0.2073725003806558,2.235831519261408,-0.9333049221433564,75.60898949394414,3.316320521748817,-0.660111917224994,-4.92701836365042,-0.9333049221433576,0.455069662040557,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,107.92436,0.0,,-1
147,07/25/2025,10:00:56 PM,1,3,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,0,1,1,Changeup,,BallCalled,,,,,,,77.01453501944715,1.273084549070692,0.9339612619771414,1402.1056608662311,99.30636139685966,9:15,4.791058093940416,-1.1580890688255827,6.000000192000004,-42.46620441711259,5.606693725316852,-17.92483386207261,2.43575626657362,1.7837307221860208,69.07309076014397,-6.773825203670126,-2.477226353697326,0.4990242779427542,,,,,,,,,,,,10.03410538378638,2.5889488890995667,1.0923490084052094,50.00000000000005,4.870285794195183,-1.3257387447585738,-111.87952267970137,1.3064982250214203,12.401937518921429,24.86002661731921,-28.97416468004958,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,22478e23-f280-4c50-87aa-7a9b05f3c339,77.21174234635487,4.784990511763279,-1.1670074433650768,1.3442449782327872,1.0408234889053034,69.21333447631646,2.4413885348915665,-1.776789505632986,-6.688729716269285,-2.37194818059958,0.4988331165610042,-18.926678014052797,3.112369806173264,10.890456080876362,24.5462421101815,1376.8540140047285,264.90245063456354,98.1990196911478,-0.1588009617771215,0.1889318744144466,0.9690650140052034,,,,,,,,,,,,,,,,,0.6982686882781015,0,,,medium,high,67.90838210083666,58.42214536780305,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118.116425,0.0,,-1
148,07/25/2025,10:01:14 PM,1,4,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,0,2,1,Fastball,,StrikeSwinging,,,,,,,85.45650181840223,-1.3200235428585485,0.8748981893395761,2157.894449504465,123.9116996398761,10:15,5.470030756252145,-0.6234755081416369,6.000000192000004,-24.739794789225115,14.233957889172522,-17.842715553775186,2.181199383298208,1.2971804999173144,76.67764087533081,-5.998166806438703,-2.5171480797409163,0.4493219498625084,,,,,,,,,,,,9.958947166943071,8.159508881633016,0.5625174577416445,50.00000000000001,5.348179284583416,-1.344884118007315,-124.15981993966196,-3.625545647952445,15.190288444046717,30.15968008744586,-19.728427433772847,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,748a8b39-9d59-40cd-a855-bdd82fc7ef55,85.68197434803697,5.46954369966872,-0.6319318235879746,-1.315331103419815,0.9765660239394198,76.85589258374661,2.182350753597225,-1.2904204559447223,-5.980417397419484,-2.4156063374629198,0.4491400094074725,-18.794288848115283,12.772758879279486,5.202205613298601,83.49421254274678,2149.005885647771,195.65827008695356,99.588090888378,-0.5556164825611288,0.0906709177234707,0.8264799507462854,,,,,,,,,,,,,,,,,0.5275061262942891,0,,,medium,high,14.855208711527917,-81.44028222256918,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,110.36524,0.0,,-2
149,07/25/2025,10:01:38 PM,1,5,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,1,0,0,Changeup,,BallCalled,,,,,,,77.15031403714383,1.549925352279367,0.4401668920591194,1361.4326162004947,97.68720893156517,9:15,5.072553609135762,-1.5766852835783929,6.000000192000004,-42.95351344757837,4.977546921314186,-17.487926191624506,2.9339787834171824,2.624916167241425,69.15196155130572,-6.592620543408494,-2.8880100221759726,0.4982875553672294,,,,,,,,,,,,9.626310115004022,2.148723049908421,1.5509159615171475,49.999999999999936,5.174066074656052,-0.3743898590217125,-112.07049435081034,1.8373209756694175,11.93137763734058,25.05540793596132,-29.510804184570823,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,85ffd03a-9cea-4097-8772-24543e866da7,77.3478301259173,5.066362953860543,-1.5855384959401442,1.623081476568479,0.5469068456999534,69.29248326789981,2.939738478835746,-2.618007512837211,-6.5051904926668,-2.7827092636591977,0.4980968918127634,-18.489313668818976,2.443279650360691,13.92754031242528,40.27811193548967,1321.4077208258334,327.68949296002785,97.0600898716263,-0.1298323795114977,0.2406946102661682,0.9618781928181964,,,,,,,,,,,,,,,,,0.9070106761797426,0,,,medium,high,53.74969925805927,74.7764190110884,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.8636,0.0,,-1
150,07/25/2025,10:01:51 PM,1,6,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,1,1,0,Changeup,,StrikeCalled,,,,,,,75.068542209344,2.407110268889862,-0.4368569478820109,,,,5.106424243281768,-0.5148073441489475,6.000000192000004,,,,3.3607014769275945,0.9208272957740165,67.23894894393808,-6.662382296636354,-0.4368569478819933,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,1de99892-1d19-4048-93ab-e7577a95fbed,75.27832812489088,5.098445518641937,-0.5148073441489512,2.501701902382684,-0.4368569478819997,67.39006863314061,3.3675461420885777,-0.9208272957740168,-6.550948721430012,-0.4368569478819995,0.5119435132433756,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,107.04393,0.0,,-2
151,07/25/2025,10:02:03 PM,1,7,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,1,1,1,Fastball,,StrikeSwinging,,,,,,,86.33037858574528,-1.6110262293671316,0.8294099972869203,2177.639968395917,128.81340028846773,10:15,5.631179750693673,-0.1082976138552838,6.000000192000004,-22.647039065104195,15.533123359468163,-16.468834401990865,2.2460971690350493,0.7097982970323762,77.46323396762469,-5.892405775508679,-2.300904843514622,0.4447238371862516,,,,,,,,,,,,9.197290312706992,8.959661916135481,0.0502556450879263,50.00000000000004,5.486811905590392,-1.3015888916340117,-125.41900950146557,-4.234750709202782,14.321923815745524,30.655503244306367,-18.222158212032785,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,cb4d04a5-91bc-48a6-82bd-bf3e1082c1f1,86.56182333021516,5.631549856080229,-0.1162514969367995,-1.6166183104510343,0.9253284303429692,77.64843396419225,2.2465644298023597,-0.7034709791242341,-5.884698649676415,-2.2051876936340875,0.4445418606296392,-17.367462895596105,14.211940572237108,9.50480340432065,75.73534463623753,2147.744806504998,359.5943243242035,98.62717610234988,-0.6181813962404052,0.1651302922168011,0.7684944683826013,,,,,,,,,,,,,,,,,0.980986839057383,0,,,medium,high,21.838189827386312,83.50168202480336,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,112.041245,0.0,,-1
152,07/25/2025,10:02:13 PM,1,8,Cody DelFavero,,Right,Normal cornbelters,William Zareh,,Right,O'fallon hoots 2025,Windup,7,Top,1,1,2,Changeup,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,78.02174864335274,1.750610164617432,0.1586261172602736,,,,4.69934654823064,-0.0297956658212851,6.000000192000004,,,,2.641722754220569,-0.117630820716173,69.9084039723188,-6.637128611410423,0.1586261172602754,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,a107da38-8891-4f63-a353-d1526fb3e6d2,78.23849571567796,4.691868842362282,-0.0297956658212855,1.838719378470308,0.158626117260275,70.06802206703739,2.6485794226626056,0.117630820716173,-6.533195861777727,0.1586261172602749,0.4923445223567514,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,107.43394,0.0,0.0,-2
153,07/25/2025,10:02:46 PM,2,1,Cody DelFavero,,Right,Normal cornbelters,Andrew Pyszka,,Right,O'fallon hoots 2025,Windup,7,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,86.37260720565615,-1.85172831585634,3.379312650023804,2007.712737403632,122.42956027631308,10:00,5.469820743047158,-0.9425140415800024,6.000000192000004,-24.783292393992703,13.4160217529179,-17.428325263993074,1.6799635030522977,-0.7494841376913933,77.56464831778185,-6.534359467811554,0.0729677715961854,0.444835363160512,,,,,,,,,,,,10.566041006563404,7.881310051849225,0.6770298455976345,49.99999999999995,5.30431733537865,-6.853109827845311,-125.2787203544816,-4.83149732763196,16.454236317453937,30.05862680351726,-19.90067888795924,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,33ca9cd9-ae6d-46a5-b5c5-23090249e838,86.59931894111587,5.469060148098685,-0.9508223381169986,-1.8436540878611236,3.478330633608204,77.74285201732478,1.6812658813222932,0.7559836404673287,-6.513850076197718,0.1714106384932378,0.4446617560720997,-18.35891655285945,12.057228819905443,7.612727024202175,66.17315934910744,1990.017033858225,265.974887699753,99.11861377298972,-0.5315357904718601,0.1324765653694616,0.8366120146611365,,,,,,,,,,,,,,,,,0.9410278127480476,0,,,medium,high,30.444156585803352,77.43698470305289,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,110.07762,0.0,,-2
154,07/25/2025,10:02:59 PM,2,2,Cody DelFavero,,Right,Normal cornbelters,Andrew Pyszka,,Right,O'fallon hoots 2025,Windup,7,Top,2,0,1,Changeup,,Foul,,,,,,,76.07332535001599,0.7470607791009205,0.5616793282603293,,,,5.207991627126411,-1.0929212396652097,6.000000192000004,,,,2.029154673323311,0.5708833022776211,68.39847247294774,-8.047402924671589,0.5616793282603303,,98.31786666536792,-2.204764719633108,44.83940728040231,3003.2066245255264,-76.86123662864263,-78.69148790800254,2.2283710995271684,40.77231284643203,,43.145263043275015,0.2872820160656235,,,,,,,,,,,,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,b739a8b7-7019-4b32-ad00-4d564c81d921,76.28180501659601,5.199928361686509,-1.0929212396652073,0.8407227702718656,0.5616793282603281,68.5475715110145,2.036368467690284,-0.5708833022776214,-7.939357709523599,0.561679328260328,0.5048077482037112,,,,,,,,,,,69.27477763326075,69.6642068021862,-3.7823775741684407,0.2028051390417009,1.8976994422576847,2.174376865234525,27.882161661079124,29.74838745130188,4.035925051798659,3.5201907491343114,0.0166069726095259,-0.2596614621990035,-0.9208041146599548,-0.2910252694766767,,,,0,0.6335934482717682,57.6490130444213,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107.12163,0.0,,-2
155,07/25/2025,10:03:27 PM,2,3,Cody DelFavero,,Right,Normal cornbelters,Andrew Pyszka,,Right,O'fallon hoots 2025,Windup,7,Top,2,0,2,Fastball,,BallCalled,,,,,,,84.73814631890534,0.6971631782367498,2.9416999612861643,1994.328647159528,121.31576089470188,10:00,4.855162030794871,-0.5500800754078027,6.000000192000004,-26.566376087638403,13.11688481692768,-17.772299986726143,3.290123247379013,-0.7052970261657445,75.75647524797755,-4.343970410464842,-0.4344106579893905,0.4533934049674592,,,,,,,,,,,,10.624363603994905,6.858623240721138,0.3205339074249876,49.99999999999997,4.8966609782774615,-5.776373686469383,-122.99975983979633,0.6850873604820776,15.91924364816395,29.38403916816954,-21.897283981051675,Normal Cornbelters,O'Fallon Hoots 2025,,,,040cdbbe-15cd-404b-a01e-d95a3a6f7e46,af6a1871-275e-4c0f-a0af-1b3609eeea25,84.9699804474316,4.854098070796212,-0.5588096426964237,0.7085029871396284,3.0449721985884843,75.93634089016535,3.2916873990632736,0.7119043184757173,-4.318948410261758,-0.3324764279541802,0.4532099060764363,-18.74317405610312,11.597233581097228,7.895014375722962,71.84610665919635,1975.4252418017904,273.93770630106985,99.05214191328687,-0.5148276047211614,0.1373583570046152,0.8462181865086948,,,,,,,,,,,,,,,,,0.9745295783989898,0,,,medium,high,25.33850400672336,13.841554582776949,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,111.6213,0.0,,-2
