PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
11,07/12/2025,6:38:20 PM,3,4,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,Windup,1,Top,0,1,2,Fastball,,BallCalled,,,,,,,86.36792925303563,0.9564073832207362,0.3502584266628214,2035.3784281939284,138.38161037091243,10:30,4.848396015559747,-1.4792416998024849,6.000000192000004,-23.13081777766915,15.045610800140608,-11.364157711297288,3.80980591954654,2.100722869472539,77.11013210230111,-3.4396301462195216,-1.811835535392376,0.444702090667191,,,,,,,,,,,,6.274299654161447,7.812096660898559,1.4572728971691482,50.00000000000003,4.912952643514932,-0.4127032812951921,-125.50274267225446,1.3735762737178354,9.767358376915638,31.07307881180165,-20.012764348133857,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,235f6cf1-85e0-4529-8a3f-813829eaf6cf,86.62194557479569,4.849052517528546,-1.486003143877756,0.9471111668127112,0.4311918563585708,77.31471173674801,3.8101608483471714,-2.0954791618619306,-3.433179642463564,-1.73211413363246,0.4445014219665262,-12.122766191083532,13.681521717970172,33.96861888374207,70.85325699406214,1688.0283117613897,1137.2448129796762,82.93437173053091,-0.6200048884917115,0.5587387569931153,0.5508220580915121,,,,,,,,,,,,,,,,,0.991401008426152,0.0,,,medium,high,26.232068705344123,43.809070760989,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.1373,0.0,,-1
12,07/12/2025,6:38:48 PM,3,5,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,Windup,1,Top,0,2,2,Cutter,,InPlay,,LineDrive,Single,0.0,1.0,,78.2738392182828,0.7685658655202193,1.4225872266924922,1917.8783526063728,185.64688109709843,12:15,4.900187184995593,-1.9019031777951605,6.000000192000004,-36.4724320088904,10.0115310605065,1.5885306947004405,2.575381037946349,0.4471102896981322,70.17021094268576,-6.144183260916508,1.724603042086592,0.4907079523672055,80.09261252859481,11.93300898163774,-10.74220433508854,748.8271277401136,-21.516855934210938,107.8750430378518,12.069890165983846,176.2262325437687,,-11.769586441853528,1.8796226810612315,-0.3660580319802327,5.152566022821554,1.7850856038158842,50.0,4.941746407885946,-2.8689635078823965,-113.71715673827812,0.4946282872242183,-0.4680593255839608,25.42682729741106,-25.58573197793582,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,f14e79db-549f-4a91-90a8-26a31911cda0,78.51070887518898,4.895951076195734,-1.90522297526744,0.8168465353426236,1.461999486555999,70.35325456979086,2.579713412652623,-0.4447754904903947,-6.078007741226807,1.7595782147560313,0.4904811082639292,1.2165531474133398,7.806931791531541,71.24095539659096,74.72201791237649,616.7684498818626,1815.9994643794523,32.158893135410906,-0.320028331544395,0.946879379451534,-0.0316434476375233,-14.605886733996623,76.98858253378832,16.560580116872345,0.4561159408197043,0.184152092138748,2.392027488340008,-35.94599670684729,172.52121712218982,-8.826713201091273,26.713657036902667,0.3373517311187268,0.895053171410105,-0.3716073828912844,0.246551766023696,,,0.9973395026020752,0.0,0.9944581398370226,45.16377574887107,medium,high,22.750183878861176,-40.351029720012704,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.891,7.548995221453325,3.653742492062216,-14.949646382927185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,91.751724,0.75,0.77625,-1
13,07/12/2025,6:39:32 PM,4,1,Graham Kasey,,Left,Normal cornbelters,Bob Diaz,,Right,Rex baseball 2025,Windup,1,Top,0,0,0,Cutter,,BallCalled,,,,,,,79.03215194258132,1.3938642825071792,-0.961733805774088,1989.7910451414064,177.1975453576512,12:00,4.974659962920248,-0.8580119512463346,6.000000192000004,-35.32994642139736,10.27028747108541,0.2643383750948829,3.326384433343239,1.7298970221411478,70.72020501247437,-5.311871362573663,-0.9114521572357432,0.4860210256201686,,,,,,,,,,,,-0.4769472919772027,5.075513223334018,0.9362042162762128,50.00000000000001,5.067828053168136,1.9198409461933463,-114.8143174700882,1.7854336661741872,-0.6216645953702102,25.922204172884715,-25.55850332469339,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,6d5dee47-5595-4f89-b61e-1f5c94dcc980,79.27502971962868,4.970900659079635,-0.8618729485843512,1.436434179580499,-0.916012735099743,70.90758103988246,3.3302836238870093,-1.727195732202994,-5.251436024499394,-0.8704044170232815,0.4857927420557787,-0.1669656131015264,8.144327014854266,68.15687861097035,82.94982127552157,740.3346064926699,1846.936131476742,37.20665083403556,-0.371621533027028,0.9282060726861336,0.0181912841554778,,,,,,,,,,,,,,,,,0.99712685704099,0.0,,,medium,high,15.345160852030626,-46.60951717107359,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,6.790682497154805,3.3949860814833066,-13.625454063321628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.487274,0.0,,-1
14,07/12/2025,6:39:51 PM,4,2,Graham Kasey,,Left,Normal cornbelters,Bob Diaz,,Right,Rex baseball 2025,Windup,1,Top,0,1,0,Slider,,BallCalled,,,,,,,76.60476518224287,1.469520581431855,-1.4639388620095128,2043.3373007646796,224.96227059227255,1:30,5.155949190317053,-1.0179094496995114,6.000000192000004,-39.99016774135968,8.55919407070892,6.939254951087721,3.1899437531441888,1.8005098439959206,68.63242169086327,-6.114499572090088,-0.1440586122506681,0.5014911637158971,,,,,,,,,,,,-4.263668899548096,4.123461980049659,1.1331711125413928,50.00000000000004,5.252611569049803,2.651483213976101,-111.26493696507696,1.7487090965586194,-5.220013855712337,24.311763301939106,-27.125691194089303,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,7f0f8120-2adb-4627-9e86-cc4f3aaec417,76.83222992400773,5.150097702159235,-1.0191622330252106,1.537160761976188,-1.4488190514303518,68.80454878918775,3.195526830309647,-1.7998166676247207,-6.029465468026422,-0.1338079589685036,0.501264269205816,6.793870400402953,6.1055731218008304,66.96527153431128,68.19180698009359,799.5353866795765,1880.4176371602737,39.12889890378676,-0.2768652340316501,0.9202678561471784,-0.2765008410961457,,,,,,,,,,,,,,,,,0.9955705777446068,0.0,,,medium,high,28.627373717915795,-51.5446068409757,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,9.218069257493255,5.106079481859798,-20.300370639314465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.734856,0.0,,-1
15,07/12/2025,6:40:10 PM,4,3,Graham Kasey,,Left,Normal cornbelters,Bob Diaz,,Right,Rex baseball 2025,Windup,1,Top,0,2,0,Fastball,,BallCalled,,,,,,,86.88958583561961,0.570063172876554,-0.0484895160083423,2021.1218050831271,136.0648494544814,10:30,4.875286909442961,-1.0624091803504867,6.000000192000004,-23.046827564660408,14.668625251206432,-12.020395216729083,3.484548627528375,2.109174692810274,77.63228249605822,-3.807430237696562,-2.3349296882682915,0.4420090745120544,,,,,,,,,,,,6.490833881918009,7.742661909595676,1.0732987644740968,50.00000000000004,4.908416769978026,0.484128134846034,-126.27336938150884,0.5330664443525417,10.227633603217688,31.485005167287987,-19.973905418771,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,a2265af0-5363-48f1-84d3-5021aff99c66,87.1426584772026,4.875843728364488,-1.069518874705962,0.5621366398900316,0.0353418184262962,77.83497619062713,3.484979758773428,-2.1036870021018164,-3.800000939348379,-2.252593815264309,0.4418084502049046,-12.804174477848813,13.306696891833024,32.02645394320385,67.92830996021333,1713.513806667488,1071.82264640302,84.78033349390401,-0.6105248675462435,0.530310762917595,0.5882430457229393,,,,,,,,,,,,,,,,,0.9959181205721472,0.0,,,medium,high,28.864521035808007,19.184393336694004,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.26899,0.0,,-1
16,07/12/2025,6:40:30 PM,4,4,Graham Kasey,,Left,Normal cornbelters,Bob Diaz,,Right,Rex baseball 2025,Windup,1,Top,0,3,0,Fastball,,StrikeCalled,,,,,,,85.8842505454097,0.4039925302810837,1.600416738155375,1951.0749210503227,132.84009940162298,10:30,4.692951072405213,-1.0910156866546965,6.000000192000004,-24.70327536383246,13.881948247607646,-12.17713986068251,3.00996553705412,0.6179732397703878,76.7918329645772,-4.285868720005223,-0.7151275077578736,0.4470766964351382,,,,,,,,,,,,7.142375951790859,7.373762689665763,0.9676587892377736,49.99999999999997,4.7115932990349965,-3.1082153560886714,-124.7781075440268,0.1132110391894436,11.004193390872032,30.435455137721902,-20.813360761557288,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,78e3b5cf-3161-4c87-871d-6d2feb16686f,86.13299485570134,4.692972041070525,-1.0983051483808774,0.4023801604690045,1.68639065250227,76.99008184470257,3.0108137682369702,-0.6123953406729286,-4.271972989288051,-0.6307998893159266,0.4468788064117436,-12.98236429205848,12.47826021464302,34.357065553325405,75.6885532237106,1610.6837959560346,1101.0863076962594,82.55366201360196,-0.5613274642965383,0.5643485525935167,0.6053281663792138,,,,,,,,,,,,,,,,,0.9956910511234424,0.0,,,medium,high,21.88030209866045,21.08226453530258,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,100.28471,0.0,,-2
17,07/12/2025,6:40:48 PM,4,5,Graham Kasey,,Left,Normal cornbelters,Bob Diaz,,Right,Rex baseball 2025,Windup,1,Top,0,3,1,Fastball,,StrikeSwinging,,,,,,,86.70123582107782,1.1470376964244005,1.8748063582587435,1991.5307335292596,130.2516366438612,10:15,4.612540891376982,-1.3496953542412529,6.000000192000004,-24.223731008928542,13.674947586942544,-13.324049403087043,3.660659598302946,0.7169775515577373,77.3926613095547,-3.455814756474001,-0.6591101190269905,0.4430814378026419,,,,,,,,,,,,7.860557017944272,7.004737973448968,1.204628036963444,49.999999999999964,4.692038250066371,-3.704481914339264,-125.92144107506108,1.7638512345615285,12.32893442658816,31.08445428011185,-21.18742930540952,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,e3ed6a10-635a-45bc-a86c-01f5c227b545,86.95124316836502,4.612643744570246,-1.357342521954514,1.1443413798974205,1.9657239101647503,77.59251841361825,3.661423301123845,-0.7110100404625374,-3.443206729242414,-0.569295653411623,0.4428867792467116,-14.17579160517884,12.295367370587694,31.75938970894319,76.06852111448227,1693.330819538376,1048.2487291635898,85.02659743229606,-0.549395772020119,0.526353277664941,0.6489349064257454,,,,,,,,,,,,,,,,,0.9967220899380912,0.0,,,medium,high,21.538330996965943,15.102704696598366,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,79.56161,0.0,,-2
18,07/12/2025,6:41:15 PM,4,6,Graham Kasey,,Left,Normal cornbelters,Bob Diaz,,Right,Rex baseball 2025,Windup,1,Top,0,3,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,87.15221396355406,1.0261011609340929,3.82319727825378,1888.8819662629303,133.01761457229716,10:30,4.8110293450808985,-2.8714025807043413,6.000000192000004,-23.20047587350508,14.382336610596752,-12.497736105428526,3.833537413571441,0.354342194656732,77.78721710926754,-3.3766821387717822,1.4528726981521614,0.4412311457891023,,,,,,,,,,,,8.070273601625473,7.430524320501934,2.5667526952434665,50.00000000000002,4.881383851904959,-8.052201811865194,-126.37979446967104,1.5384403713311146,12.768759001804105,30.970386075550643,-20.41749968583014,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,e1f99cf6-2241-4421-877a-9556b7b8d641,87.40567051317612,4.811380106607557,-2.8784354161773966,1.0204612848429664,3.906926371407093,77.9907530705187,3.8340690712163226,-0.3489135380245355,-3.367316868526062,1.5357416896428,0.4410406270429281,-13.28626810204119,13.09491180155078,31.593770543007302,74.22447394599197,1608.9192415276038,989.5726131596172,85.17838966458977,-0.581106709756457,0.5238933034642937,0.6227766842627415,,,,,,,,,,,,,,,,,0.829614367375714,0.0,,,medium,high,23.197973448607232,53.078804072667175,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,129.47745,0.0,0.0,-2
19,07/12/2025,6:41:51 PM,5,1,Graham Kasey,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,Windup,1,Top,1,0,0,Cutter,,BallCalled,,,,,,,77.87145490013766,1.0195555527153417,2.985588163680813,1966.666222367386,175.17616139193117,11:45,4.925468284134626,-2.1874703564269016,6.000000192000004,-36.31980472166549,10.752878288502238,0.2188804279969235,2.8477742950933016,-0.6080706030505804,69.75795394635556,-5.860812192181699,3.027120209331479,0.4938055863371404,,,,,,,,,,,,0.919066406734928,5.466266101706632,1.9439338533509931,50.000000000000014,4.987659307189665,-5.900029340263664,-113.00577011732732,0.9932799204265976,1.1604521209306196,25.118249118053125,-25.27211078722273,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,2ddd2180-f5d4-4632-b52c-8927bd769b82,78.10865899904329,4.921746594295585,-2.1913264501902145,1.062444769081467,3.032041553127494,69.94415208197681,2.8517966027001345,0.6108918017736802,-5.798557492331439,3.069720725400189,0.4935797668757082,-0.2205052443996994,8.577733025314728,71.00759930436857,88.27734489367467,640.0372327570198,1859.6043586971775,32.54427342462674,-0.3242900023519875,0.9455617519370764,0.0273672733065325,,,,,,,,,,,,,,,,,0.9936288370107632,0.0,,,medium,high,10.550389595692824,-39.60693900097682,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,7.951379539598463,2.912395264066479,-13.579996116223668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,91.31181,0.0,,-2
20,07/12/2025,6:42:13 PM,5,2,Graham Kasey,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,Windup,1,Top,1,1,0,Fastball,,Foul,,,,,,,85.25636947058902,0.983348193528848,0.0458553151147018,1844.775130011104,130.7837194947057,10:15,4.637492774418546,-0.4812737639917569,6.000000192000004,-26.036210586637623,13.155951463148302,-12.698065293734778,3.3818160756921496,1.4968282766845926,76.16048558541316,-3.9627890899349634,-2.369854408043793,0.4505791936841261,,,,,,,,,,,,6.891147974674473,6.779216930523223,0.4848680112254387,50.00000000000005,4.702570646363095,0.2917555569759625,-123.88533969942408,1.3248987808953123,10.448538536715407,30.371014983923036,-21.895223821752573,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,c7fb93d9-8647-4def-a671-3b282dad13ee,85.50253716784425,4.637053667364938,-0.4886578335850827,0.987139970837817,0.1341987780274748,76.35748424229709,3.383051174100882,-1.4910256409367135,-3.943195545819647,-2.2823062397385696,0.4503781423196179,-13.525097681905526,11.620401657828408,32.39484187773411,75.74094008131777,1557.684136333679,988.3397248526888,84.43761578270531,-0.5515511323461669,0.5357507854340706,0.6393453247771798,,,,,,,,,,,,,,,,,0.9729275351008452,0.0,,,medium,high,21.83315392681397,13.391112914198096,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.36205,0.0,,-1
21,07/12/2025,6:42:40 PM,5,3,Graham Kasey,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,Windup,1,Top,1,1,1,Cutter,,Foul,,,,,,,78.93331204387457,1.026378872483675,3.860558335388454,2037.099494179049,193.87651934276784,12:30,4.979793449983713,-2.937443624916392,6.000000192000004,-36.54776951913811,9.384466719733418,2.1678438176922987,2.89032762325313,-0.8366282048058415,70.69129898008347,-5.890704536747168,4.271129195685879,0.4877871073614376,89.17374189941422,-9.523682116884007,-84.46941780518411,,109.6821588785816,-8.35607652530321,10.902451931546748,17.614148133339555,,-77.11848894875986,0.1077651792593273,0.1779936353841784,4.721352077090601,2.6212555628483005,49.99999999999999,5.042500311007477,-7.78394374380026,-114.43560158305212,1.0155623811055956,0.2302765990406238,25.91493201994382,-26.065871072542603,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,edee4f10-8f5a-4583-a086-ec9a969bdfe9,79.1703693834069,4.975428630414184,-2.9405660218975025,1.0770379679511188,3.898166714166385,70.8763825333934,2.8947965232545894,0.8388487315874884,-5.821795085521934,4.304554796494011,0.4875676952002215,1.810594311324869,7.153393697439285,75.58176559068194,69.66296319402588,507.2339344855071,1972.9389460626733,24.8998115180389,-0.2417310676057235,0.96850396934479,-0.0597172698436839,-87.53529529765345,8.475848729193057,-14.754264123153964,-0.9459767804309728,2.607367025116459,2.957821489433345,-17.17085612051767,3.92681990314176,,,,,,,,,0.9686446576505524,0.0,,43.46670123567221,medium,high,27.303333125376707,9.378006753226767,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,6.889522395861562,4.2808068328352995,-15.528959505919044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.478226,0.0,,-2
22,07/12/2025,6:43:06 PM,5,4,Graham Kasey,,Left,Normal cornbelters,Jeremi Lara,,Right,Rex baseball 2025,Windup,1,Top,1,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,87.61520276680977,2.283711081783907,3.9125907893900034,,,,4.0209009494576895,-4.35523947258979,6.000000192000004,,,,3.208029582324097,1.4783235462287494,77.51588357763248,-4.378609860524578,-2.9074988663034107,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,a8eeee74-f312-46f7-8124-03e308088fea,87.86275054837553,4.014971428273782,-4.35523947258981,2.353754836440403,3.9125907893900655,77.70468757870796,3.213384375513401,-1.4783235462287487,-4.293894354849308,-2.907498866303396,0.4396343269691662,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,121.8923,0.0,0.0,-2
23,07/12/2025,6:43:44 PM,6,1,Graham Kasey,,Left,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,0,0,Fastball,,StrikeCalled,,,,,,,86.16361212187552,-0.3275085297105966,2.439955096531389,1956.8636880902316,136.85628413552342,10:30,4.866248962425629,-2.422633278736713,6.000000192000004,-22.96983624949466,15.36510866768266,-11.735111464739267,2.647431960847667,1.1315086432806007,77.1230246920075,-4.683484816495155,0.2107894658559459,0.4456243812899885,,,,,,,,,,,,7.182938376447336,8.425401116662568,2.230556823545707,50.0,4.826258477254862,-4.966219756601061,-125.13006575170982,-1.4317174809467577,11.142059124374727,30.34248201036769,-19.10470213116937,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,cd51c767-82f4-40b2-a78f-391837632882,86.41139802956413,4.866842592677199,-2.429254693286749,-0.3359447450593789,2.5195039028294457,77.3234363421947,2.6477949397998404,-1.1262944444363134,-4.676810028163515,0.2896436017943842,0.4454312196174787,-12.48193397194746,14.078094590339989,30.994006582030337,77.45520568154063,1677.4649783025502,1007.6838493964892,85.7221169012362,-0.6254634846504112,0.5149484123648498,0.5861941333482323,,,,,,,,,,,,,,,,,0.9947207197063336,0.0,,,medium,high,20.29031488661344,-83.45006916013772,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.53831,0.0,,-1
24,07/12/2025,6:44:08 PM,6,2,Graham Kasey,,Left,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,0,1,Fastball,,Foul,,,,,,,87.75344806685678,0.0356035288048286,2.488529866897262,1967.3154559874708,139.16007937887653,10:45,4.9484282802344834,-2.1639739386321644,6.000000192000004,-21.147808022102215,15.821032825609016,-11.354433670398626,3.2192317894595828,0.7958974531716053,78.45215259667405,-3.978260054538109,0.3315224711024035,0.4376122183490035,,,,,,,,,,,,6.995936879813662,8.548532965606054,1.96771182913828,49.99999999999996,4.939098979878945,-5.178054364333621,-127.43399485211846,-0.5917545174424537,11.252264539605246,31.534019861742888,-18.424589576992958,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,fb456dc3-278a-4a67-a5cd-5de9cd1ded64,88.00888521265793,4.949485072560757,-2.170448568221138,0.0218546596832782,2.5648361702774825,78.65758211638291,3.219218638524349,-0.7909519669190506,-3.977279898699309,0.4065391683191622,0.4374190658794763,-12.070072664875877,14.620370496244018,30.023350199340403,84.7384316737028,1703.344138284992,984.3519949374552,86.58215605946219,-0.6550283002155758,0.5003529006706101,0.5662021729975962,,,,,,,,,,,,,,,,,0.9969969521071488,0.0,,,medium,high,13.735411493667367,-83.81992120558336,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89.07535,0.0,,-2
25,07/12/2025,6:44:36 PM,6,3,Graham Kasey,,Left,Normal cornbelters,Ben Jones,,Right,Rex baseball 2025,,1,Top,2,0,2,Fastball,,Foul,,,,,,,87.41485238023562,0.239004845126605,2.062227613672331,1935.11337058236,136.04279261057013,10:30,4.897772664419652,-1.985946768730035,6.000000192000004,-21.948724986078066,15.300619919070034,-12.33005298322698,3.2909869953041757,1.0960018662788191,78.13355216455525,-3.928193384315181,-0.2814489921300526,0.4392692899740882,,,,,,,,,,,,7.381182657598543,8.19788463695585,1.82502556026368,49.99999999999995,4.90456277107177,-4.182456933866441,-126.97490624020308,-0.1636614637822064,11.781206634744752,31.413590269243084,-19.08929374726577,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,3a0988fe-11de-4720-bc47-147a8bd3bad3,87.66719406353025,4.898531280669115,-1.992794063508947,0.2286916678003191,2.143281713770522,78.33625348540232,3.2912001208201005,-1.0907524275440037,-3.923836489318537,-0.2014576977945683,0.439077007416445,-13.090084955508106,14.04328168860119,27.581301440695093,86.02220045879724,1715.1968839957603,895.9706502658757,88.63547273613136,-0.6380499140515666,0.4630068004730075,0.6152373606133953,,,,,,,,,,,,,,,,,0.9947845913583904,0.0,,,medium,high,12.580019587082395,62.282220344476265,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.06077,0.0,,-1
