PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
73,07/26/2025,7:08:00 PM,4,2,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,1,0,1,Slider,,BallCalled,,,,,,,77.44078562043256,1.3167739299427277,-4.9598415440284045,2434.0473078676737,29.323280858965152,7:00,4.590105173822383,4.043360922468505,6.000000192000004,-51.32490132236519,-3.281152130546104,-5.938843479399854,1.5416472200485851,1.072736973018061,69.55221202546738,-8.359990459907241,-6.0820637467857885,0.4988729635821156,,,,,,,,,,,,1.4213135303025313,-2.256098095297082,-3.634930581978393,49.99999999999999,4.668258106922576,9.890031451567973,-112.06391127873516,1.1609084507670024,1.7562683235298644,25.591237802112307,-34.9618325311908,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,1aa7ff94-4543-4869-ac36-137975935011,77.63077432673317,4.578558119462216,4.046943320745592,1.451232519350235,-5.00233082874279,69.67719031929798,1.5511842178059607,-1.0751017787881805,-8.215994780323017,-6.11748059030054,0.4986953182153645,-5.53273904816668,-6.49114174049158,-66.99978089207326,11.8029101591723,951.0665961491424,-2240.54873337474,39.07346390002239,0.3406699467865039,-0.9205033633210498,0.1913571150261099,,,,,,,,,,,,,,,,,0.9972538090397016,0.0,,,medium,high,100.62261914325506,7.269135283102925,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,9.434549996253551,15.693317136775875,19.092297796314973,-1.5818487552479374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.84349,0.0,,-1
74,07/26/2025,7:08:19 PM,4,3,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,85.4401112535526,-2.9088662458748744,-3.999056346014529,2094.795576720066,238.8906228627394,2:00,5.384479704670431,3.7393497681780343,6.000000192000004,-26.238825420097097,12.879236199080283,16.290135354421384,0.4854995825196359,-1.3741162679272174,76.91783739548642,-7.849268541496047,-0.9129076277444318,0.4501530382087645,,,,,,,,,,,,-10.146564627956645,7.939064439646378,-3.422522548223096,49.99999999999999,5.131544954813132,8.1485422432989,-123.7529975636368,-7.113895569657162,-15.433547879234808,29.110792645241425,-20.09824505132884,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,71dd351f-649d-4f90-a15c-0394ad09f0e5,85.66531999717036,5.383751882917651,3.7480968084954767,-2.901204484287264,-4.102117562052951,77.09240800210509,0.4868052930107981,1.367525489930221,-7.828430367759695,-1.0131991738597814,0.4499786752404175,17.261258996869923,11.535474161191118,-22.92649534783735,15.650039337972071,1929.317959883227,-816.0274002250028,92.10053626827224,-0.4758590276581068,-0.3895498965596923,-0.7885487073647476,,,,,,,,,,,,,,,,,0.9958524736129564,0.0,,,medium,high,104.08503540417486,-15.546119882458736,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.03833,0.0,,-1
75,07/26/2025,7:09:12 PM,4,4,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,1,2,1,Slider,,BallCalled,,,,,,,78.07111900670287,0.2010675589666452,-6.129539658108304,2266.032878177171,247.43057288447997,2:15,4.907524391219157,4.801915221811792,6.000000192000004,-40.97995051105363,6.267046128223775,1.5422982276900412,1.6804745095780729,0.7881481096666266,70.11688826204858,-7.51390868447429,-5.839214800620467,0.4947190407879743,,,,,,,,,,,,-2.9788518411453286,3.322378497647582,-4.301613375942807,49.99999999999996,4.900334901491657,12.07201922467059,-112.81493259231988,-0.7510026826251305,-3.746968573516332,25.11113528075709,-27.994973725944643,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,e5a6cf1b-2431-40fc-9c70-c2a33fcd359a,78.29531147097678,4.901872531002846,4.807683287943637,0.2669655448042582,-6.198507044203343,70.2869221185476,1.6859612001997732,-0.7924127519907175,-7.430007921248565,-5.903048551266649,0.4945121592427517,2.200051580864162,3.88971484094813,-82.1252366294989,62.87506794138943,310.4651717771692,-2244.663979773651,13.700823795059486,-0.0525841241551869,-0.9905699080497414,-0.1265154818714244,,,,,,,,,,,,,,,,,0.995929377105541,0.0,,,medium,high,33.41243885274953,15.525908471033771,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,8.804216609983243,6.145118878005995,11.611156089225078,-0.4661423842718549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,99.55567,0.0,,-2
76,07/26/2025,7:09:26 PM,4,5,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,9af19ba4-5b0f-437c-8878-ef69158b90a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Turner,,Rex baseball 2025,2019-02,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.11818,0.0,,-1
77,07/26/2025,7:09:30 PM,4,5,Blaine Mcrae,,Right,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,2,Bottom,1,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,87.34811400487285,-2.318952047387423,-1.920777385788572,2049.3220210584686,238.34439601002865,2:00,5.488881728989106,2.1409231552318304,6.000000192000004,-25.9360180636447,12.199964671019467,14.320762631695768,1.1763803118755525,-1.1032867859265636,77.81379858862847,-7.211960270537795,-1.9147693420808216,0.439776872434767,,,,,,,,,,,,-8.306425106061178,7.030185575959602,-1.9925892218025192,50.0,5.284852630376812,3.805660498473766,-126.79242359922064,-5.952312517608188,-13.22981421669684,31.1469729625991,-20.976928334526885,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,6d58dd9e-e8a2-49f7-80f4-86112e415c9d,87.58263210314169,5.488055502305804,2.149099364019769,-2.310365331135781,-2.0174426024952674,77.99840302718272,1.177689219336769,1.097007367358862,-7.190896012004106,-2.00979544931582,0.4395972979032719,15.229413946328414,10.88404678357344,-32.923211555496266,3.116093075093241,1720.2003779246784,-1113.8363460504245,83.9399743060488,-0.4405272567502853,-0.5435145548648969,-0.7145121865371376,,,,,,,,,,,,,,,,,0.9973820185820502,0.0,,,medium,high,92.80448376758392,-5.96200961599173,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.65771,,0.695,-1
78,07/26/2025,7:11:15 PM,5,1,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,0,0,Fastball,,Foul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,60b7ea47-8ee9-487a-8f0a-aa1811c72b31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Turner,,Rex baseball 2025,2019-02,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109.11818,0.0,,-1
79,07/26/2025,7:11:32 PM,5,2,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,0,1,Fastball,,BallCalled,,,,,,,88.85078424587745,0.6691373766695625,-5.162900852138649,2027.4165392322493,231.06402292531587,1:45,5.52420312253455,4.346575589254114,6.000000192000004,-22.56347827387102,13.686061124145134,13.289251600640164,4.26836697797241,-0.6426163981001782,79.32818267663829,-3.606152134375379,-2.65029386786548,0.433334003003342,,,,,,,,,,,,-8.940027092593649,7.175807231044812,-3.9325868907747776,49.99999999999999,5.565866799129357,11.196032553059617,-128.62799395802676,0.7849928635661395,-14.669151363717203,31.80804246331325,-20.39970020888707,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,5497b3d1-080f-4bf5-956b-bf425647e415,89.10371167074778,5.524586500060346,4.354027826686895,0.6631896410445977,-5.251375169304444,79.53232655574423,4.268826317420181,0.6369223465576551,-3.597720672190181,-2.738360704105374,0.4331544912705922,14.126420905424734,12.49682706104978,-33.76403771125264,27.839224769684296,1685.4592212827365,-1126.785266563893,83.13334673302967,-0.5224528535126856,-0.5557739343443399,-0.6466516448288567,,,,,,,,,,,,,,,,,0.9968399007496898,0.0,,,medium,high,64.9446977072841,1.2287934712798767,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.38102,0.0,,-1
80,07/26/2025,7:11:49 PM,5,3,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,1,1,Fastball,,Foul,,,,,,,86.28267024675048,-1.2094611598435363,-4.421537960358336,1991.216510096272,235.58308515166755,1:45,5.409273467710767,4.477926167602932,6.000000192000004,-25.31287630065732,13.027230518904164,14.504798675437288,2.172278582380049,-1.56913313631268,77.3876301165562,-5.995756996776867,-1.675313669417218,0.4456543825347021,,,,,,,,,,,,-9.332811392487926,7.452945537632326,-4.125459654000925,50.000000000000014,5.29578158575401,9.21574121792928,-125.03329980931248,-3.436983726780963,-14.48151493963416,29.867254380571534,-20.60948049652111,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,f97f1d86-c17c-4a41-988d-3329005cba9b,86.51938818511923,5.408865276795231,4.48592071171923,-1.205784632200917,-4.516578732141479,77.57525071211437,2.173359232765006,1.56304123057912,-5.977882019630729,-1.7690412153459296,0.445475964543096,15.40220001374764,11.711524366200033,-29.440408705644938,29.092714423523407,1734.0854952058228,-978.7189000917232,87.08673750008144,-0.492223444234377,-0.4915180720575705,-0.7184191435275483,,,,,,,,,,,,,,,,,0.9968715954433036,0.0,,,medium,high,63.81655701882893,24.32945156648077,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.04335,0.0,,-1
81,07/26/2025,7:12:16 PM,5,4,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,1,2,Fastball,,Foul,,,,,,,84.2141464079787,0.9484398267560468,-4.5153824327545244,2338.6129684663165,233.101705353864,1:45,4.889592379725526,3.3718665132825425,6.000000192000004,-32.22865696009093,8.131281304135413,5.107185547588272,3.088169984058473,0.4078121146867749,75.3157607577905,-5.154391540103574,-3.54884380925886,0.4572426878768619,80.40264624722418,34.72098975627823,37.484957316269,2033.8150636575613,65.99470031443033,88.00397451268579,44.95304744866274,224.01615258589024,,35.47978461810016,2.908924156531072,-4.324624221883894,4.072652525214342,-3.0062565562373966,49.99999999999998,4.948467506712213,9.479969319727742,-122.005542892155,1.047744023582421,-6.369870900935779,29.105758843392653,-26.17531548126327,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,683dc5de-2e8f-4013-bd09-889eaa66d1b0,84.46227149997874,4.886464310588237,3.3780603325951573,0.983708147620583,-4.58858650859373,75.50971101665434,3.091496372666384,-0.4123896227788686,-5.102642135535216,-3.617877557300479,0.4570432333441905,5.799529465496748,6.32425459606152,-71.25375128188146,77.55505592174815,751.5774874284588,-2214.5523016333486,32.13774564507568,-0.1929538753546149,-0.9469511763999462,-0.2570063647079462,40.21670993181088,52.43993802557343,45.79579310035884,0.5770472267021759,0.969155397995019,3.223966072165985,130.02248737417764,182.42091271676244,-29.06380744312731,-24.938670070207124,-0.8206757648281822,-0.584942898863419,0.7684753851050744,0.2593981255847227,,,0.996032843270326,0.0,0.5784262554655799,41.03190874416537,medium,high,20.20044967042663,-16.623071495933956,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.30763,0.0,,-2
82,07/26/2025,7:12:43 PM,5,5,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,1,2,Slider,,Foul,,,,,,,80.12971133158457,1.645990980737856,5.869032057341929,2379.858739057332,29.92162625324441,7:00,4.538312254902314,-2.9595891287979748,6.000000192000004,-50.62496119009214,-5.735573902652362,-4.69324836322016,1.8797746046573476,-0.4586709130137261,71.71077988857479,-7.678735265613137,-5.108936104518731,0.4822179375453508,,,,,,,,,,,,4.6131599331030975,-3.688140546514335,2.4825580186080662,49.99999999999999,4.643925955590416,-11.767436301147152,-115.78914105616508,1.8890584179672996,6.105779377417431,26.67417399977699,-37.05551322837943,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,e376b2ce-a853-458e-b9bd-5435f08e38bf,80.31904261072526,4.526632476575796,-2.9558676786243967,1.784354155044548,5.824251316003644,71.85366555656337,1.8882979771582016,0.456258469640207,-7.5501457487896895,-5.144980581308217,0.4820431950802663,-4.264273907462705,-8.726086360815453,-72.32761289189396,11.916753872786376,722.4629824813185,-2267.5482038562604,30.357389311581063,0.2631100836588223,-0.952807898486631,0.1514271853351873,,,,,,,,,,,,,,,,,0.9975173481186675,0.0,,,medium,high,79.27492151449226,10.216172962471928,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,6.745624285101542,18.147738908882133,17.84670268013528,-1.9110658060430659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108.15956,0.0,,-2
83,07/26/2025,7:13:02 PM,5,6,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,1,2,Fastball,,BallCalled,,,,,,,88.53502229853812,-0.9074743938669912,-3.657919963543999,2202.297168677584,231.82815554442143,1:45,5.127541216194239,4.579141029230447,6.000000192000004,-22.240107233807684,14.122081961248815,14.342898656110217,2.4290054855355043,-2.3701085581205548,79.29434122036612,-5.120099764732712,-0.9380261606340494,0.4340067994374963,,,,,,,,,,,,-8.996594551881124,7.946266919083379,-4.289087051313959,50.0,5.040587376962104,7.750968960486632,-128.42423746643834,-2.750309333229441,-14.716557188100872,31.685637113347287,-19.17560991282911,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,0b2989a2-e8db-4ef7-b649-ef8078481f24,88.77818385650417,5.128086062113793,4.586932288832252,-0.915203072365289,-3.751088328797956,79.49083668686636,2.429331030036178,2.3640337046468702,-5.113931168294264,-1.0309110982874836,0.4338303452210732,15.219942438119046,12.951358479178683,-29.292110420258357,16.046398434952266,1920.7040738245453,-1077.501127590638,87.21366494685515,-0.538999762981548,-0.4892623679108877,-0.6856395487806013,,,,,,,,,,,,,,,,,0.9972959126151036,0.0,,,medium,high,75.55824140854297,22.52731181283628,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113.82833,0.0,,-1
84,07/26/2025,7:13:21 PM,5,7,Blaine Mcrae,,Right,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,2,Bottom,1,2,2,Changeup,,InPlay,,Popup,Out,1.0,0.0,,74.3584121138551,2.3122222722037487,-8.347243865940824,1502.924693019225,268.4627332186875,3:00,4.633388524170424,5.500083882109992,6.000000192000004,-49.78737464595173,2.6018569796117816,19.2848982397553,2.6575940102111986,0.7060729545480507,66.60716408817169,-7.047223395601987,-4.73730979711894,0.5209457950518155,,,,,,,,,,,,-13.199785186951027,0.6345525561448514,-4.826504014166915,50.00000000000006,4.794953692761341,15.167458523044685,-106.88161064383102,3.032550393154473,-14.996513949051826,21.488882370921736,-31.453122985691373,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,96cc4a05-b9fc-41ec-b094-c010a11d59ea,74.54077565357423,4.624296489523138,5.507038477259405,2.420326318501574,-8.430412038529656,66.72921696339334,2.665420470671281,-0.7115557572111433,-6.925680711789592,-4.822108126595705,0.5207772617505588,20.083372552775533,-0.0259511379437884,18.971296873606587,26.469964773917017,1421.2881591302496,488.59246985916405,94.56815539273788,-0.0253699388898155,0.325094445602348,-0.9453411911258436,,,,,,,,,,,,,,,,,0.997171000118248,0.0,,,medium,high,66.17703170347468,-37.30696814428313,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,121.16189,0.0,0.0,-1
85,07/26/2025,7:13:56 PM,6,1,Blaine Mcrae,,Right,Rex baseball 2025,Cole Jones,,Right,Normal cornbelters,,2,Bottom,2,0,0,Changeup,,InPlay,,GroundBall,Out,1.0,0.0,,75.12136983716553,0.9829618711559208,-5.382303604307901,1481.88476222937,259.6343194898957,2:45,5.307692321024352,4.329881211325487,6.000000192000004,-44.55918290159823,6.16953328372837,19.28333178728572,2.512121203023808,-0.9197803263215848,67.46997639079169,-7.430325278032851,-1.735188434503944,0.5126234371130547,67.72535317601097,-5.450687760886942,42.93028562767293,,,,,22.46601472861996,,36.33898489130321,0.2068546803612013,-12.246854840616535,3.004355369450981,-3.901344965783257,49.99999999999999,5.362307944042596,9.719444763102985,-108.70926324623196,0.6655436333652883,-14.361478207538823,22.621028410875937,-28.65094224720995,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,7e887b66-f682-44f0-ac57-26ccec8ead02,75.3112632098837,5.300758430429837,4.338145096750083,1.0638805396334354,-5.480141730816251,67.60235210350909,2.5182299928959515,0.9134529054033832,-7.336237933084559,-1.8326009614182912,0.5124410200584142,20.209261811156395,3.723380867373733,5.995618198414721,19.836234205516917,1473.7786841951977,154.78642879615924,99.45298863712064,-0.1789457279435804,0.1044524059774365,-0.9782985849607811,45.91970148596548,49.3631326859912,-6.43316482615415,-0.6988305457586166,3.447378410814549,2.693763586713096,13.312493301235437,18.096942832730907,,,,,,,,,0.997206374920766,0.0,,33.464560930261804,medium,high,72.14738921503483,-59.7554206904796,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,120.442215,0.4166666666666667,0.13365,-1
86,07/26/2025,7:16:15 PM,1,1,Mason Orton,,Right,Normal cornbelters,Nick Turner,,Left,Rex baseball 2025,,3,Top,0,0,0,Slider,,BallCalled,,,,,,,77.06134717739421,0.9929655392962408,0.2138368661472639,,,,4.614999459081375,1.8470254765875267,6.000000192000004,,,,1.762503831334817,-2.0457650299429,69.20645068881917,-7.587090900106482,0.2138368661472686,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,04457991-414e-4ef2-ae2e-eda6274049ef,77.2710850084492,4.607397918311045,1.847025476587528,1.0829989618355311,0.2138368661472643,69.35999967168951,1.7692391156515344,2.0457650299429004,-7.481339789773373,0.2138368661472644,0.4983524591733368,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,9.881323408624652,,,-1.465366233518739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,108.25067,0.0,,-1
87,07/26/2025,7:16:27 PM,1,2,Mason Orton,,Right,Normal cornbelters,Nick Turner,,Left,Rex baseball 2025,,3,Top,0,1,0,Fastball,,StrikeSwinging,,,,,,,87.55814458194439,-0.0762106350549998,0.7587654174930973,2259.60538917753,140.0185334819889,10:45,5.127740892797977,0.932122812000066,6.000000192000004,-20.528427003952054,16.577830332567196,-11.849621958982162,3.34620262033717,-0.6498872715440001,78.28929756975188,-3.9732111536710986,-1.4947776774373958,0.4384247858359334,,,,,,,,,,,,6.675544858625335,8.998904977647168,-0.9870834873556787,49.999999999999964,5.1096693774486965,-1.310140893863449,-127.24991123555428,-0.8191400417281992,10.694377075219258,31.69960107628984,-17.757595928186642,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,51cf3cb4-6efc-4c04-bd41-77a82654b6f3,87.81129121652422,5.129288136287899,0.9253389366515078,-0.0960218032646558,0.8394533137946081,78.4937213490539,3.345824308128152,0.6550854323188243,-3.977929982481589,-1.4154029719112329,0.4382309868260443,-12.605902550799854,15.39126206310196,29.75689085882317,81.44768456297739,1961.6518495834368,1121.489427424984,86.81391268488056,-0.6652136250036453,0.4963209208105107,0.557813926569888,,,,,,,,,,,,,,,,,0.9976873689575604,0.0,,,medium,high,16.697083893320396,-87.35542538501268,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,110.27266,0.0,,-1
88,07/26/2025,7:16:41 PM,1,3,Mason Orton,,Right,Normal cornbelters,Nick Turner,,Left,Rex baseball 2025,,3,Top,0,1,1,Fastball,,BallCalled,,,,,,,87.52937229661967,-0.4121653342591603,0.4327952313996933,2420.4272424991136,142.00674392775582,10:45,4.961438771878696,2.210627215618883,6.000000192000004,-20.27533059952772,16.849884319181403,-11.159137994969624,2.888746411811709,-1.6829438027251986,78.30821301153163,-4.258886894090784,-1.6892030077651012,0.4385367671188279,,,,,,,,,,,,6.189000632855664,9.261878412223826,-2.239431754728484,50.0,4.916146645113343,-0.6077623644316158,-127.21319187515846,-1.5568817562997508,9.91006993453786,31.660519251746223,-17.34356753643302,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,5bb5a7da-2a76-497d-9a97-e6500ebe447f,87.78102166923364,4.963153920423299,2.204134106692861,-0.4341966041134557,0.5110803503147472,78.51429353037322,2.8882262758643797,1.688019288070929,-4.265778913337857,-1.6114841879052582,0.438344329797847,-11.893466531971152,15.68755218288656,32.957147071023144,77.22663709609247,2030.9264740884428,1316.74055647973,83.90776795221872,-0.6612630343128493,0.5440116246254868,0.5165099725307362,,,,,,,,,,,,,,,,,0.996966973153214,0.0,,,medium,high,20.49602661351675,-63.65638222474512,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.217026,0.0,,-1
