PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,Stuff+
137,06/11/2025,7:48:13 PM,3,1,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,0,0,Slider,,Foul,,,,,,,78.6218611238912,0.020254964475203,2.196151252840567,2040.3977989752225,172.67417162891564,11:45,4.99672201114911,-2.7251155193078187,6.000000192000004,-36.02950982396143,10.064020721014437,0.3254330920212059,2.013101380398082,-0.6559068394035821,70.58999755887514,-6.796673322076948,2.257968655463071,0.4886428063240513,,,,,,,,,,,,0.5847444898229132,5.440456774079744,2.5459533407064936,49.99999999999997,4.977557372363092,-4.388157617317406,-114.18634700752725,-0.9828322475771823,0.7540637655906814,25.586722872183085,-25.15824799573908,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,e790e4e2-8902-4a5f-a120-01da62ac3bc2,78.85464391767226,4.992814174471724,-2.7289767443636763,0.065491167812571,2.24273683321152,70.77353106521556,2.01728922317906,-0.6530432117935009,-6.732785067114892,2.3008687611293444,0.4884223145367595,-0.1142051939688285,7.92185798410741,72.16856924327307,59.31746886008937,624.8056313630652,1942.3802668581484,30.62175580060272,-0.303717923169641,0.9519615576108236,0.0390463311553672,,,,,,,,,,,,,,,,,0.9923200506506664,0.0,,,medium,high,36.61427802591956,85.52791152321637,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,57.04822469528352
138,06/11/2025,7:48:33 PM,3,2,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,0,1,Fastball,,Foul,,,,,,,86.94200617265325,2.824165226876997,-0.5617888783898771,,,,3.879185382070682,-0.7681986437249706,6.000000192000004,,,,3.534076338329056,-1.2903384060970793,77.51490792627254,-3.95587554177154,-0.5617888783898818,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,d190bc85-d7cd-449d-a3f9-8cf788412b40,87.18947950697861,3.873127605211132,-0.7681986437249689,2.895164173929403,-0.5617888783898801,77.70424653293841,3.539584782423433,-1.2903384060970786,-3.871565844159411,-0.5617888783898798,0.4421516283496436,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
139,06/11/2025,7:48:58 PM,3,3,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,0,2,Curveball,,Foul,,,,,,,74.79155499744547,1.5808276672652934,0.1568495180511046,1572.48045162368,310.128503458688,4:15,4.727207251553739,-1.5486977680912444,6.000000192000004,-58.91118434575666,-7.7746913695673,13.68970083866955,1.2875313027570705,-0.2621139929587615,67.3345885408349,-9.554567541937915,2.7658481925411587,0.5146796447017329,,,,,,,,,,,,-7.362632208951623,-4.785341202557188,1.5280463976877006,49.99999999999999,4.822116363406304,-0.6656873822973595,-108.62369402495118,1.412749653335666,-8.547445026435122,24.050185036125967,-37.72945962153899,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,6c475664-f231-4846-b3ae-ac1bea1b3b70,74.93771603277725,4.712973767221311,-1.5458165467187048,1.7483799315169153,0.1228836992180345,67.41143267115018,1.2988331891694211,-0.2644233737531437,-9.38534673022404,2.7303237453260563,0.5145336534027551,14.00622727083313,-11.39161187966402,32.22260419464187,63.4183613360945,1330.2915231472582,838.4624226410868,84.5982868514297,0.5452394125065545,0.5332100769680947,-0.646839235721818,,,,,,,,,,,,,,,,,0.9950000279751507,0.0,,,medium,high,32.923474797514935,81.7065405779885,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,102.68680445151034
140,06/11/2025,7:49:20 PM,3,4,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,0,2,Fastball,,BallCalled,,,,,,,87.96983885071288,0.7398803349754935,-0.1569607276026814,1862.3596676215773,137.14344476316725,10:30,4.895863358369435,-1.2356194828179383,6.000000192000004,-22.55954610234628,14.244308824709272,-11.271981236277878,3.703581995673722,-2.3208299724115893,78.55549825071685,-3.546637322169205,-2.30122211754198,0.436634630367065,,,,,,,,,,,,6.048014109113035,7.453652166091526,1.254911457463096,50.00000000000001,4.943111000804012,0.7083075976079748,-127.836863469305,0.9342047781776828,9.765475984852804,32.315028759236064,-20.13894849095848,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,0b7e34f9-10c5-4093-b262-856bf5aff655,88.22501693308669,4.896265650220483,-1.2420685774113416,0.7337452190237619,-0.0793644790616551,78.76242547136393,3.704087030396235,-2.3157686848271384,-3.537989014985244,-2.2240628516152547,0.4364397577784101,-11.99926997622406,12.894642069123366,32.44042161939841,68.77753806570837,1571.7378680012412,999.0113141874144,84.39496920637839,-0.6186647886806907,0.5364223310652199,0.5740252276522625,,,,,,,,,,,,,,,,,0.996323521112849,0.0,,,medium,high,28.100215740862435,-74.55540695082469,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,102.68680445151034
141,06/11/2025,7:49:35 PM,3,5,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,1,2,Curveball,,Foul,,,,,,,73.05112867343519,2.236436373727348,-0.6451554606156195,1594.2725077744317,301.78926311979274,4:00,4.444038712692201,-1.8741715049245704,6.000000192000004,-60.07621383648949,-6.477587727117246,16.06884983448102,1.5174052167418184,-1.13472936346179,65.70644736806493,-9.128764299137757,2.416690539587702,0.5269244504178172,,,,,,,,,,,,-8.937778293369332,-4.311817462020665,1.9174725823665253,49.99999999999997,4.591720566776507,0.7717834521918427,-106.05672545610366,2.5626005501489297,-9.901978706172216,22.7528243315772,-36.951022486022,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,a18643b1-74a6-4bf9-a7ae-5875affe1e46,73.19604317335092,4.4297983597829225,-1.8695647651420708,2.403547011275696,-0.6995334079460052,65.7802279593386,1.528616178308349,-1.1382624310099236,-8.960995746375296,2.362611437009262,0.5267767531864009,16.577717927447857,-10.140481480889036,26.11936804161911,50.80860086384236,1431.463497853449,701.8668558626648,89.78788073387405,0.4729994324611202,0.4402427141157035,-0.7631892881582505,,,,,,,,,,,,,,,,,0.988433801234219,0.0,,,medium,high,44.27225922254188,-70.39214492842791,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Curveball,Breaking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,91.27715951245364
142,06/11/2025,7:50:07 PM,3,6,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,1,2,Fastball,,Foul,,,,,,,89.08609939474891,-1.748270439840212,2.1507082137159848,1992.8535393812165,139.16388910881946,10:45,5.006519545117962,-1.7022741361867653,6.000000192000004,-19.63314935928521,16.21929749150526,-11.589987798139097,1.7439420026416623,-0.6683125545512881,79.87717210892073,-5.463810300207888,-0.0504323569138934,0.43095400664254,,,,,,,,,,,,6.999084396062198,9.367165453537282,1.533716646392625,50.0,4.852604109794162,-4.484065232821025,-129.3494274682714,-4.5837231922740544,11.610936428542404,32.22139007259847,-16.634650938678206,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,c98f300e-c5c5-401c-bbad-4c3f4e26feaf,89.3375699278597,5.007805000972613,-1.7085924096555274,-1.764516274241618,2.2251822284365432,80.08014632751848,1.7436975979147116,-0.6634485630804428,-5.466414018958617,0.0229431963585504,0.430768934388193,-12.287601210143071,15.125177208634396,25.957728654282896,74.58685837646742,1791.8089317800636,872.2877858926078,89.91172187879009,-0.6802568786434817,0.4377079241676005,0.5879305674814989,,,,,,,,,,,,,,,,,0.9683176588283864,0.0,,,medium,high,22.87182746117925,82.3186225844073,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,91.27715951245364
143,06/11/2025,7:50:58 PM,3,7,Graham Kasey,,Left,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,5,Top,0,1,2,Slider,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,78.1847127583735,-1.4027489667688593,2.9703626677032138,2009.376307668853,198.3543337520169,12:30,4.80279858772096,-3.382822620511227,6.000000192000004,-37.79159115418985,8.92850783743274,3.479926061342928,0.3477783363799485,-0.3297166199404737,70.46425461139314,-8.516071672063708,3.6303845877041048,0.4919527579061644,,,,,,,,,,,,-0.8491440820128121,5.322518714119791,3.1386465779960804,50.00000000000002,4.666538727735367,-5.984632240376395,-113.44370865146114,-3.847475728004672,-1.080181391360272,25.36734066093106,-25.40336626859303,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,2ba97361-f5e1-441f-9747-f9fc2262d717,78.40874113233879,4.797745441528977,-3.3855485299899053,-1.344144002952084,3.003101519335897,70.63593970878894,0.3526953394938289,-0.3278507446752369,-8.441279386553777,3.658473026280361,0.4917376467736944,3.168906121982894,6.624327823165194,75.88726117918627,24.410167465899647,489.9474912870831,1948.728970791579,24.383063013990053,-0.2314263054088032,0.9698178302163656,-0.0767804751173911,,,,,,,,,,,,,,,,,0.9962702156638013,0.0,,,medium,high,68.03084928069032,-56.64853391458082,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,79.86751457339693
144,06/11/2025,7:52:32 PM,4,1,Graham Kasey,,Left,Normal cornbelters,Emil Estrella,,Right,Rex baseball 2025,,5,Top,1,0,0,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,79.85216373827757,-0.5208561196433447,1.950503852898668,2076.729307749197,187.7451311941701,12:15,5.02634321094928,-2.7125595562331544,6.000000192000004,-34.78351178287149,9.893396143671955,2.246869464445754,1.6433427188649352,-0.7118338753680711,71.74943835188901,-7.096039087992544,2.3773563036404712,0.4810753189800064,,,,,,,,,,,,-0.5400699025775507,5.535811693649601,2.552322717933606,49.99999999999999,4.963796734632078,-4.014810138792162,-115.98581183966022,-2.058378107403404,-0.7185234166878998,26.414192521560206,-24.809057918665268,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,e59cca7f-8419-4b8c-b876-316203667067,80.08745452050141,5.022282233409133,-2.7154834584345213,-0.474395638814359,1.9853505274406424,71.93222770704193,1.6474449020105046,-0.7098085783294182,-7.033104023210508,2.4078922086765515,0.4808586527928852,1.9171656783912727,7.789056109686442,72.38310099594116,77.98182084128928,628.5242099769584,1979.3337098976767,30.265100397613505,-0.2998900257012566,0.9531014477967376,-0.0407872859192925,,,,,,,,,,,,,,,,,0.9946981836897728,0.0,,,medium,high,19.81636124283965,-50.09622165674641,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,-1,79.86751457339693
145,06/11/2025,7:53:11 PM,5,1,Graham Kasey,,Left,Normal cornbelters,Felix Polanco,,Right,Rex baseball 2025,,5,Top,2,0,0,Fastball,,StrikeSwinging,,,,,,,88.22970887048521,-1.0144319908969106,3.210254385160755,2025.19426473865,138.38675155128234,10:30,4.770199616665032,-1.978363757570385,6.000000192000004,-20.60032398316566,15.988096729759462,-11.564579496990934,2.109118689816455,0.0446374115149361,79.01862598060848,-4.917158687335779,1.0163266948496703,0.435354817440935,,,,,,,,,,,,7.343936815465144,8.992659404487465,1.7232957549398549,50.00000000000003,4.67550359381024,-6.812266211233022,-128.0357470411977,-2.92806010046262,11.938326321500336,31.539717879944007,-17.55555474236203,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,dc67d528-81df-44e5-a1a2-0d7c50c65b93,88.48057450543452,4.771331213693647,-1.984739288456528,-1.0291866643392549,3.286394917532711,79.22260433972275,2.108997195469745,0.0496194942423097,-4.917752950963246,1.091925244229601,0.4351693055466892,-12.280197852905996,14.859534400686126,29.69363046653777,61.60119835198312,1759.2590929975513,1003.204492432004,86.86865865801681,-0.6494687934009992,0.4953621042184152,0.5768939868836856,,,,,,,,,,,,,,,,,0.9945195479777592,0.0,,,medium,high,34.55892148321519,88.69840249207006,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-1,102.68680445151034
146,06/11/2025,7:53:27 PM,5,2,Graham Kasey,,Left,Normal cornbelters,Felix Polanco,,Right,Rex baseball 2025,,5,Top,2,0,1,Fastball,,Foul,,,,,,,88.53907067604639,-1.2848575794263044,3.0529402954865725,2036.343632778012,139.40256398492014,10:45,4.958222761200234,-1.8518873239897005,6.000000192000004,-20.428006038386588,15.900340422975775,-10.983454040618312,2.0598526491353715,0.0728965137974281,79.32962095354007,-5.15334109465952,0.9689911755553045,0.4338047847070697,,,,,,,,,,,,6.975896607469099,9.036732469913678,1.609335297021094,49.99999999999999,4.8415710745816085,-6.501295941269072,-128.49202734436494,-3.5402135103039707,11.421290954958584,31.75890476571752,-17.378653864323535,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,ac33632f-2895-4519-b23f-ea1334eddaed,88.79039117784917,4.959359113336922,-1.858051534067706,-1.2996582425680243,3.1265857052512187,79.53509288089946,2.059722674237155,0.0777647561526668,-5.154063995271068,1.0423286483680467,0.4336190007689848,-11.674804799809968,14.78234858753249,31.881130173455578,76.05073969213997,1729.1523888964552,1075.5126250905812,84.91456751518497,-0.6447566751775556,0.5281587094528589,0.5525732597973545,,,,,,,,,,,,,,,,,0.9883029727945184,0.0,,,medium,high,21.554334277074023,85.61907641265186,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,102.68680445151034
147,06/11/2025,7:53:46 PM,5,3,Graham Kasey,,Left,Normal cornbelters,Felix Polanco,,Right,Rex baseball 2025,,5,Top,2,0,2,Fastball,,HitByPitch,,,,,,,88.28682586861672,1.2036012427533147,2.846489325466467,2070.3660828494576,139.58124198809242,10:45,4.834672890760907,-0.7518848190993249,6.000000192000004,-21.45666840463721,15.129132102710969,-10.652923112109,4.166783144868205,1.0080593815292145,78.74747254422074,-2.872672013507482,0.8227969667063403,0.4353392286354922,,,,,,,,,,,,6.746544997657202,7.772738591481943,0.5259922551530443,49.999999999999964,4.920444300092068,-6.031464392470375,-128.13641247260523,2.011302515986052,10.962718020298524,32.066451031492946,-19.543830495562016,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,abc7c0bc-3401-4fa5-9683-98afe60dab08,88.54780375363126,4.83566516838848,-0.7583049821572005,1.1903147740349642,2.922885130400525,78.95860876865495,4.166826799430019,1.0129968634156323,-2.8707803084716854,0.8981112564368889,0.4351454253384705,-11.370816198433772,13.910847221774151,37.63199553296944,69.45765033121725,1639.623923428701,1264.13967057983,79.19487944721719,-0.6029312707472889,0.6105875096446648,0.5134751949422541,,,,,,,,,,,,,,,,,0.991473447697966,0.0,,,medium,high,27.488114701904458,70.7692665094562,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,79.86751457339693
148,06/11/2025,7:56:52 PM,6,1,Jimmy Amptmann,,Right,Normal cornbelters,Wally Diaz,,Right,Rex baseball 2025,,5,Top,2,0,0,Fastball,,BallCalled,,,,,,,90.56026779650236,-0.7566504856276262,-5.170286541287681,2045.132895189805,199.9059552567949,12:45,5.663259769065623,3.310557064771042,6.000000192000004,-13.612637274256974,21.28546805060869,6.785872382631481,3.822733117652249,-0.9422707542390816,80.9235922744324,-3.334567995617639,-3.889138013832832,0.4251796273490343,,,,,,,,,,,,-5.425765908643435,11.771236742776,-2.8921959281757967,49.99999999999997,5.593489944883636,11.640597510010034,-131.0981856556456,-2.183248196035533,-9.247426457114427,33.05814367931858,-12.111693796802276,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,54491403-f109-4417-8a7b-d5ca84bec2d5,90.82616172742186,5.666653743481119,3.3139093758997857,-0.7983079579238258,-5.210178817603564,81.14503305935139,3.8207599125011193,-0.944917314275124,-3.363308857990797,-3.92929374941416,0.4249920974151074,7.162464429978491,20.46848245167324,-13.930891831447914,78.55001382284809,1984.9790283405864,-492.36857742497534,97.05868176142972,-0.9125969178495196,-0.2407513851950826,-0.3304627604711408,,,,,,,,,,,,,,,,,0.9979566676469354,0.0,,,medium,high,19.304987559436707,-73.26225632322189,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,68.45786963434023
149,06/11/2025,7:57:07 PM,6,2,Jimmy Amptmann,,Right,Normal cornbelters,Wally Diaz,,Right,Rex baseball 2025,,5,Top,2,1,0,Curveball,,Foul,,,,,,,73.92833607426424,2.9909333131859825,-1.3322988277864372,1861.7846201515404,43.63453623618692,7:30,4.843558595204349,2.870685498579824,6.000000192000004,-58.96510791719967,-6.539354129112084,-10.421493758763516,2.7128339234020027,0.7637743197048665,66.31688548355274,-8.177477438987637,-3.315695728218612,0.5211273471727613,,,,,,,,,,,,5.168618423659986,-4.617960617153655,-2.756144466765204,50.00000000000004,5.053524876816777,2.771188176813986,-107.24251255243536,4.037405900953826,5.854102544400656,23.2891660131786,-37.40446374756196,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,990dbea1-20fb-462b-b228-20e4dd995ec1,74.08983601271555,4.829500601941372,2.871226088071029,3.1569465290940366,-1.3391147660809282,66.40878640492016,2.724381719698032,0.7636147025602175,-8.005026311467047,-3.31783168015962,0.5209666462055236,-10.353838634887625,-10.16728677224129,-49.703668349209984,89.48998410469014,1204.0923401438888,-1420.001270506343,64.67409425940373,0.4680826681874253,-0.7627097437246859,0.4462874214785406,,,,,,,,,,,,,,,,,0.9974649203639518,0.0,,,medium,high,9.4590143057789,-60.3774888320616,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,68.45786963434023
150,06/11/2025,7:57:25 PM,6,3,Jimmy Amptmann,,Right,Normal cornbelters,Wally Diaz,,Right,Rex baseball 2025,,5,Top,2,1,1,Curveball,,BallCalled,,,,,,,71.64840305740779,3.762076678135258,0.8028875608015776,1653.8388689374049,53.58721450567525,7:45,4.9311710316309565,3.91022411822052,6.000000192000004,-60.9126505802268,-5.120875734759842,-11.78203884631855,3.3569440858621964,3.6746349638196367,64.19624044841738,-7.783569763546978,-1.4409031805435475,0.5375967209962644,,,,,,,,,,,,6.664896693394262,-4.104975690330666,-3.968833837090144,50.000000000000014,5.2029589413354,-1.151984187545953,-103.88352827422858,5.260737159746671,7.096603800135425,21.55904260982857,-36.54491794654592,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,996af359-6e60-40ee-a65e-9d440f604689,71.8095315967159,4.917343655633713,3.9098722274222775,3.9270533577584215,0.8068615347895662,64.28734556908299,3.3684109033873897,3.675145443293945,-7.609963793093208,-1.4328576573509015,0.5374307402117289,-11.816019784051786,-8.790122084541386,-47.87318478159391,45.69618438630023,1109.351774341794,-1226.589436271513,67.07737949432492,0.3981703071488411,-0.7416619958022872,0.5398128291246563,,,,,,,,,,,,,,,,,0.9660911260595746,0.0,,,medium,high,48.87343405232978,30.54486342227652,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Curveball,Breaking,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,91.27715951245364
151,06/11/2025,7:57:49 PM,6,4,Jimmy Amptmann,,Right,Normal cornbelters,Wally Diaz,,Right,Rex baseball 2025,,5,Top,2,2,1,Fastball,,BallCalled,,,,,,,91.26646133456568,0.4840057324484404,-4.207679230980362,1987.919814775541,192.2867076320422,12:30,5.8918629465569206,3.803572300987794,6.000000192000004,-12.828618333365505,21.50283331127838,4.165190816241006,5.273869689597876,0.2330358032126249,81.36279493656552,-1.950508371261091,-3.418956034886907,0.4217135990901419,,,,,,,,,,,,-3.7093172561005767,11.47049597897194,-3.462627392225759,49.99999999999999,5.923980937178305,9.59546078570845,-132.28931744348907,0.6983417534544655,-6.422798197753928,34.24417689659828,-12.312529038002134,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,3b339182-b970-4f13-a621-4daac197f0b5,91.5400779426208,5.8955072099517,3.805754879608491,0.439335309205174,-4.233640734933952,81.59206487876962,5.271686587127395,0.2312972863868551,-1.982411254220669,-3.4452031821988105,0.4215193954046771,4.409256036647849,20.65280640360048,-14.893233976045504,86.02949487835434,1921.138504525132,-510.9325164913265,96.6406436640932,-0.9442708684599724,-0.2570186748447983,-0.2056548753588724,,,,,,,,,,,,,,,,,0.9953868468775504,0.0,,,medium,high,12.57345460948116,-16.56149904863143,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,57.04822469528352
152,06/11/2025,7:58:07 PM,6,5,Jimmy Amptmann,,Right,Normal cornbelters,Wally Diaz,,Right,Rex baseball 2025,,5,Top,2,3,1,Curveball,,InPlay,,GroundBall,Out,1.0,0.0,,71.96718872357167,3.0535948863685203,-2.6312791643105258,1835.2621933536009,42.91460073824143,7:30,5.213188646777812,3.491833419205751,6.000000192000004,-61.71190067769852,-6.242905402640083,-10.529141549307727,2.9142100367847874,0.1671900214805298,64.61299191936443,-8.618086300801707,-4.631499736772858,0.5360393503314749,92.9864713903535,-9.87119771069658,-41.90400530115287,,74.59985854925277,-80.83848774088493,13.050313329207627,18.93383609058264,,-37.26514476372591,0.1243814178957103,4.75327090116883,-4.491435558316112,-3.271296757683384,50.0,5.426920607069358,5.065374724830981,-104.30215693787146,3.975855347908207,5.086959229430045,22.201908964589933,-36.980792151661085,Normal Cornbelters,REX Baseball 2025,,,,2c19d258-3b49-48dc-802d-02752f534010,5b2af02d-ce7f-4f55-b313-1cbd46397089,72.12444654330369,5.198442415922973,3.492667954552628,3.226223146098637,-2.6414917093461563,64.69783005878988,2.92599295466429,0.1668273513786033,-8.441279532964419,-4.6367420239876695,0.5358763717885279,-10.429368831558028,-10.102886627721825,-49.260798883364046,48.50425133342669,1197.7232190495874,-1390.556150934785,65.26169521647317,0.4779566897685274,-0.7576880055453011,0.4443717913620253,-61.184816856163366,68.18200343181428,-15.941030579320923,-0.3744552432478846,2.855038882837439,3.127375480180868,-11.464520511008578,15.068341599449926,,,,,,,,,0.99714850765494,0.0,,54.8523727097216,medium,high,46.34617379991597,40.32358906148566,54.667001749344,Nolan Mccrossin,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1,102.68680445151034
